W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,
5,5,2000,0.7260,0.6713,0,1,0,1,0,1,1.000,0.4343,0,1,0,1,0.8420,0.605,0.7421,0.4217,0.7588,0.0948,0,1,0,1,1.000,0.6523,0.8776,0.6129,0.9824,0.4569,0,1,0,1,0.9866,0.526,1.000,0.686,0.0222,0.0222,0.72,0.65,0,1,0,1,0,1,0.9694,0.6719
5,6,1000,0.7127,0.7047,0,1,0,1,0,1,0.7513,0.4731,0,1,0,1,1.000,0.7041,0.8040,0.4526,0.9996,0.6616,0,1,0,1,0.9999,0.6596,0.8196,0.6332,0.8963,0.5111,0,1,0,1,0.9999,0.7493,0.9990,0.8062,0.1735,0.1564,0,1,0,1,0,1,0,1,0.9354,0.6645
5,6,1500,0.7061,0.6909,0,1,0,1,0,1,0.8147,0.5635,0,1,0,1,1.000,0.6573,0.9461,0.4069,1.000,0.6392,0,1,0,1,1.000,0.7271,0.8369,0.4591,0.8537,0.5295,0,1,0,1,0.9559,0.6957,1.000,0.7976,0.1612,0.1364,0.7379,0.6719,0,1,0,1,0,1,0.9990,0.66
5,6,2000,0.6838,0.6662,0,1,0,1,0,1,0.7770,0.5181,0,1,0,1,1.000,0.7037,0.9998,0.5753,0.9985,0.6431,0,1,0,1,1.000,0.7198,0.8146,0.4773,0.7887,0.5176,0,1,0,1,0.9705,0.6996,1.000,0.7823,0.1552,0.1328,0.7517,0.6702,0,1,0,1,0,1,0.9998,0.6611
5,7,1000,0.7477,0.7388,0,1,0,1,0,1,0.8663,0.6044,0,1,0,1,0.9989,0.6482,0.8897,0.2614,0.6170,-1.028,0,1,0,1,0.9996,0.6458,0.8217,0.6832,0.2753,0.15,0,1,0,1,1.000,0.7297,0.9997,0.7197,0.3203,0.2209,0,1,0,1,0,1,0,1,0.8644,0.6779
5,7,1500,0.7311,0.6957,0,1,0,1,0,1,0.9450,0.6818,0,1,0,1,0.9339,0.7126,1.000,0.2889,0.4232,-0.734,0,1,0,1,0.9984,0.6461,0.8435,0.6275,0.2671,0.1343,0,1,0,1,0.9701,0.6676,1.000,0.8118,0.2378,0.1837,0.6906,0.6291,0,1,0,1,0,1,0.8641,0.6740
5,7,2000,0.7277,0.6959,0,1,0,1,0,1,0.9641,0.6545,0,1,0,1,1.000,0.83,0.9999,0.3825,0.4008,-0.773,0,1,0,1,0.9999,0.6855,0.8789,0.6712,0.2940,0.1423,0,1,0,1,0.8988,0.6240,1.000,0.8161,0.2086,0.1643,0.6864,0.5987,0,1,0,1,0,1,0.8790,0.6632
5,8,1000,0.8595,0.8572,0,1,0,1,0,1,1.000,0.7847,0,1,0,1,1.000,0.7728,1.000,0.7676,0.4078,-0.551,0,1,0,1,1.000,0.65,0.8966,0.4628,1.000,0.6049,0,1,0,1,1.000,0.7230,1.000,0.7344,0.1995,0.1102,0,1,0,1,0,1,0,1,0.9998,0.8006
5,8,1500,0.8410,0.8269,0,1,0,1,0,1,0.9958,0.7712,0,1,0,1,1.000,0.8794,0.9999,0.7380,0.3467,-0.341,0,1,0,1,1.000,0.6602,0.8430,0.4894,0.9996,0.5692,0,1,0,1,1.000,0.7196,1.000,0.8001,0.1673,0.0561,0.6227,0.5676,0,1,0,1,0,1,0.9999,0.785
5,8,2000,0.8409,0.8281,0,1,0,1,0,1,0.9749,0.7382,0,1,0,1,1.000,0.8400,1.000,0.7761,0.2815,-0.307,0,1,0,1,1.000,0.6517,0.8506,0.4440,0.9990,0.5521,0,1,0,1,1.000,0.6162,1.000,0.7724,0.1648,0.0615,0.6204,0.5787,0,1,0,1,0,1,1.000,0.7840
5,9,1000,0.8799,0.8782,0,1,0,1,0,1,1.000,0.7614,0,1,0,1,0.9992,0.6525,0.7777,0.4720,0.9998,0.4611,0,1,0,1,0.9996,0.6773,1.000,0.8503,0.9659,0.8034,0,1,0,1,0.9739,0.6208,0.9993,0.6971,0.3214,0.3011,0,1,0,1,0,1,0,1,1.000,0.6580
5,9,1500,0.8494,0.8371,0,1,0,1,0,1,1.000,0.8411,0,1,0,1,0.9658,0.7099,0.9080,0.6613,0.9050,0.3864,0,1,0,1,0.9999,0.7664,0.9281,0.7358,1.000,0.8601,0,1,0,1,0.9157,0.6089,1.000,0.7365,0.2916,0.2560,0.8023,0.7426,0,1,0,1,0,1,0.9996,0.5861
5,9,2000,0.8374,0.8218,0,1,0,1,0,1,1.000,0.8163,0,1,0,1,0.9901,0.7734,0.9680,0.6845,0.8477,0.3411,0,1,0,1,0.9999,0.7607,0.9361,0.7270,0.9999,0.8739,0,1,0,1,0.9264,0.6400,1.000,0.6908,0.2956,0.2537,0.8059,0.7072,0,1,0,1,0,1,1.000,0.5244
5,10,1000,0.8681,0.8637,0,1,0,1,0,1,1.000,0.8508,0,1,0,1,0.9483,0.6039,0.6516,0.5109,0.8004,0.3269,0,1,0,1,1.000,0.7519,0.8880,0.7833,0.8858,0.7750,0,1,0,1,0.8774,0.5990,0.9999,0.7307,0.2247,0.1692,0,1,0,1,0,1,0,1,0.9867,0.6804
5,10,1500,0.8681,0.8537,0,1,0,1,0,1,0.9999,0.8412,0,1,0,1,0.9322,0.6688,0.8445,0.6784,0.6541,0.2891,0,1,0,1,1.000,0.7936,0.8629,0.7279,0.9251,0.7839,0,1,0,1,0.7501,0.5445,1.000,0.739,0.1918,0.1345,0.7270,0.6721,0,1,0,1,0,1,0.9483,0.6717
5,10,2000,0.8543,0.8310,0,1,0,1,0,1,1.000,0.8233,0,1,0,1,0.9440,0.7075,0.9412,0.7259,0.6033,0.2442,0,1,0,1,0.9999,0.7905,0.8877,0.7240,0.8953,0.7466,0,1,0,1,0.7325,0.5319,0.9999,0.7489,0.1975,0.137,0.7206,0.6506,0,1,0,1,0,1,0.9694,0.6719
5,20,1000,0.9311,0.9303,0,1,0,1,0,1,0.9667,0.8754,0,1,0,1,0.6409,0.5365,0.5141,0.4665,0.7274,0.6503,0,1,0,1,0.9998,0.4768,0.9720,0.9078,0.8932,0.8545,0,1,0,1,0.8931,0.7300,1.000,0.5733,0.2583,0.2266,0,1,0,1,0,1,0,1,0.9996,0.5912
5,20,1500,0.8685,0.8653,0,1,0,1,0,1,0.9245,0.8451,0,1,0,1,0.7339,0.6492,0.6163,0.5698,0.8185,0.7569,0,1,0,1,1.000,0.5178,0.9774,0.9065,0.8783,0.8372,0,1,0,1,0.8761,0.7053,1.000,0.6059,0.2189,0.2017,0.7641,0.7449,0,1,0,1,0,1,1.000,0.5559
5,20,2000,0.8498,0.8457,0,1,0,1,0,1,0.9062,0.8258,0,1,0,1,0.7969,0.7044,0.6930,0.6468,0.8953,0.8309,0,1,0,1,0.9997,0.4993,0.9733,0.8910,0.8779,0.8347,0,1,0,1,0.8531,0.6792,0.9999,0.5820,0.2242,0.2018,0.7714,0.7512,0,1,0,1,0,1,0.9993,0.5548
5,30,1000,0.9302,0.9296,0,1,0,1,0,1,1.000,0.9816,0,1,0,1,0.5541,0.5144,0.5301,0.5228,0.6049,0.6009,0,1,0,1,1.000,0.4468,0.8398,0.8159,0.9005,0.8934,0,1,0,1,0.8065,0.7582,0.9999,0.5079,0.6735,0.6640,0,1,0,1,0,1,0,1,0.9999,0.5546
5,30,1500,0.8522,0.8484,0,1,0,1,0,1,0.9637,0.9341,0,1,0,1,0.6835,0.6352,0.6217,0.6078,0.7130,0.7062,0,1,0,1,0.9999,0.4698,0.8656,0.8333,0.8936,0.8846,0,1,0,1,0.7544,0.7115,0.9999,0.5222,0.6427,0.6243,0.7933,0.7818,0,1,0,1,0,1,1.000,0.5365
5,30,2000,0.8243,0.8204,0,1,0,1,0,1,0.9420,0.9127,0,1,0,1,0.7504,0.7044,0.7005,0.6915,0.7902,0.7826,0,1,0,1,0.9998,0.4519,0.8754,0.8437,0.8952,0.8856,0,1,0,1,0.7609,0.7171,0.9999,0.5282,0.6407,0.6230,0.7958,0.7860,0,1,0,1,0,1,0.9996,0.5406
5,40,1000,0.9272,0.9267,0,1,0,1,0,1,0.9764,0.9576,0,1,0,1,0.5527,0.5114,0.5295,0.5242,0.5503,0.5474,0,1,0,1,0.9999,0.4185,0.8784,0.8670,0.9004,0.8987,0,1,0,1,0.8261,0.8069,0.9999,0.5024,0.6679,0.6572,0,1,0,1,0,1,0,1,0.9999,0.4902
5,40,1500,0.8418,0.8386,0,1,0,1,0,1,0.9880,0.9648,0,1,0,1,0.6858,0.6400,0.6326,0.6241,0.6603,0.6572,0,1,0,1,0.9999,0.4401,0.9133,0.8942,0.9095,0.9059,0,1,0,1,0.7797,0.7560,0.9999,0.5085,0.6348,0.6219,0.9634,0.9575,0,1,0,1,0,1,1.000,0.4718
5,40,2000,0.8165,0.8132,0,1,0,1,0,1,0.9648,0.9440,0,1,0,1,0.7556,0.7014,0.7159,0.7034,0.7415,0.7384,0,1,0,1,1.000,0.4157,0.9125,0.8924,0.9125,0.9099,0,1,0,1,0.7844,0.7494,1.000,0.5115,0.6353,0.6229,0.9661,0.9598,0,1,0,1,0,1,0.9998,0.4663
5,50,1000,0.9240,0.9236,0,1,0,1,0,1,0.9803,0.9633,0,1,0,1,0.5432,0.5090,0.5365,0.5323,0.5676,0.5648,0,1,0,1,0.9999,0.4448,0.8716,0.8652,0.8678,0.8668,0,1,0,1,0.8591,0.8432,0.9999,0.4914,0.7963,0.7945,0,1,0,1,0,1,0,1,0.9999,0.5280
5,50,1500,0.8351,0.8323,0,1,0,1,0,1,0.9806,0.9605,0,1,0,1,0.6719,0.6296,0.6331,0.6256,0.6777,0.6743,0,1,0,1,1.000,0.4508,0.9058,0.8937,0.8785,0.8774,0,1,0,1,0.8170,0.7966,1.000,0.4978,0.7665,0.7626,0.9655,0.9596,0,1,0,1,0,1,0.9999,0.4900
5,50,2000,0.8077,0.8049,0,1,0,1,0,1,0.9628,0.9429,0,1,0,1,0.7409,0.6960,0.7173,0.7108,0.7611,0.7579,0,1,0,1,0.9999,0.4367,0.9063,0.8939,0.8822,0.8809,0,1,0,1,0.8179,0.7962,0.9999,0.4847,0.7712,0.7666,0.9647,0.9596,0,1,0,1,0,1,0.9999,0.4752
6,5,1000,0,1,0,1,0,1,0,1,0.9278,0.4925,0,1,0,1,1.000,0.7545,0.9715,0.6525,0.7575,0.5171,0,1,0,1,1.000,0.6914,0.7818,0.6463,0.8094,0.6508,0,1,0,1,0.9996,0.5940,1.000,0.7567,0,1,0,1,0,1,0,1,0,1,0.9998,0.6928
6,5,1500,0.7540,0.7176,0,1,0,1,0,1,0.9999,0.5965,0,1,0,1,0.8376,0.6153,0.9333,0.5796,0.6278,0.2378,0,1,0,1,1.000,0.6777,0.8386,0.6543,0.9562,0.6896,0,1,0,1,0.9971,0.6488,0.9998,0.7688,0.0133,0.0133,0.7072,0.6912,0,1,0,1,0,1,0.9828,0.6912
6,5,2000,0.7570,0.7179,0,1,0,1,0,1,1.000,0.6392,0,1,0,1,0.84,0.6816,0.7958,0.6129,0.6228,0.2089,0,1,0,1,1.000,0.6801,0.8608,0.6857,0.9225,0.7004,0,1,0,1,0.8948,0.5181,0.9999,0.7396,0.0128,0.0128,0.7076,0.6805,0,1,0,1,0,1,0.9874,0.6867
6,6,1000,0,1,0,1,0,1,0,1,0.8869,0.5923,0,1,0,1,1.000,0.6837,0.6836,0.4605,1.000,0.6853,0,1,0,1,0.9974,0.6541,0.8473,0.7363,0.9216,0.7635,0,1,0,1,0.9928,0.6740,1.000,0.7970,0,1,0,1,0,1,0,1,0,1,1.000,0.7226
6,6,1500,0.7692,0.7529,0,1,0,1,0,1,0.8986,0.6554,0,1,0,1,1.000,0.7377,0.8270,0.3565,1.000,0.6767,0,1,0,1,0.9998,0.7284,0.8947,0.5272,0.8820,0.6667,0,1,0,1,0.9745,0.7562,1.000,0.8195,0.1164,0.1066,0.7326,0.7192,0,1,0,1,0,1,1.000,0.7231
6,6,2000,0.7576,0.7356,0,1,0,1,0,1,0.8815,0.6318,0,1,0,1,0.9999,0.7835,0.8568,0.5212,0.9999,0.6548,0,1,0,1,0.9998,0.7097,0.8896,0.5158,0.8124,0.6234,0,1,0,1,0.9556,0.7030,1.000,0.7931,0.1151,0.1023,0.7321,0.69,0,1,0,1,0,1,1.000,0.7033
6,7,1000,0,1,0,1,0,1,0,1,0.9551,0.6519,0,1,0,1,1.000,0.6011,0.6197,0.3984,0.5054,-0.431,0,1,0,1,0.9996,0.5736,0.7635,0.6961,0.1974,0.1625,0,1,0,1,1.000,0.5930,0.9987,0.7711,0,1,0,1,0,1,0,1,0,1,0.9684,0.7658
6,7,1500,0.8282,0.8162,0,1,0,1,0,1,0.9459,0.6828,0,1,0,1,1.000,0.6718,0.9563,0.5070,0.4462,-0.329,0,1,0,1,0.9994,0.5878,0.7928,0.6476,0.1801,0.1445,0,1,0,1,0.9743,0.6732,1.000,0.8372,0.2572,0.2137,0.7737,0.7608,0,1,0,1,0,1,0.9648,0.7545
6,7,2000,0.8219,0.8063,0,1,0,1,0,1,0.9310,0.6851,0,1,0,1,1.000,0.6609,1.000,0.5747,0.4617,-0.339,0,1,0,1,1.000,0.5785,0.8067,0.6259,0.1744,0.1379,0,1,0,1,0.9087,0.6074,0.9999,0.8108,0.2541,0.2033,0.7564,0.7301,0,1,0,1,0,1,0.9207,0.7317
6,8,1000,0,1,0,1,0,1,0,1,1.000,0.8872,0,1,0,1,0.8673,0.6221,0.8249,0.5635,0.3490,-0.573,0,1,0,1,1.000,0.6643,0.7499,0.5149,0.8927,0.6615,0,1,0,1,1.000,0.6748,0.9999,0.7008,0,1,0,1,0,1,0,1,0,1,0.9998,0.7649
6,8,1500,0.8792,0.8753,0,1,0,1,0,1,1.000,0.8370,0,1,0,1,0.9833,0.7479,0.9091,0.6414,0.3320,-0.238,0,1,0,1,1.000,0.6865,0.7934,0.5477,1.000,0.6809,0,1,0,1,1.000,0.6647,0.9995,0.7654,0.1470,0.1209,0.5899,0.5823,0,1,0,1,0,1,1.000,0.7856
6,8,2000,0.8663,0.8590,0,1,0,1,0,1,0.9999,0.8116,0,1,0,1,1.000,0.7589,1.000,0.7325,0.2975,-0.226,0,1,0,1,1.000,0.6521,0.8585,0.5965,0.9995,0.6591,0,1,0,1,1.000,0.6428,0.9999,0.7592,0.1449,0.1204,0.6058,0.5707,0,1,0,1,0,1,1.000,0.8024
6,9,1000,0,1,0,1,0,1,0,1,0.9900,0.7688,0,1,0,1,0.8049,0.5464,0.5848,0.4310,1.000,0.8368,0,1,0,1,0.9993,0.6644,1.000,0.8936,0.7900,0.6636,0,1,0,1,0.9659,0.6285,1.000,0.7062,0,1,0,1,0,1,0,1,0,1,1.000,0.7106
6,9,1500,0.8889,0.8817,0,1,0,1,0,1,1.000,0.8335,0,1,0,1,0.9376,0.6525,0.7385,0.5367,0.9922,0.6702,0,1,0,1,1.000,0.7645,1.000,0.8015,0.8720,0.7911,0,1,0,1,0.9466,0.6317,0.9998,0.6925,0.3007,0.2892,0.7865,0.7647,0,1,0,1,0,1,1.000,0.5628
6,9,2000,0.8629,0.8526,0,1,0,1,0,1,1.000,0.7950,0,1,0,1,0.9606,0.7130,0.8433,0.6152,0.9111,0.6368,0,1,0,1,1.000,0.7522,0.9502,0.7886,0.9328,0.8409,0,1,0,1,0.9506,0.6222,0.9998,0.6908,0.2941,0.2820,0.8004,0.7752,0,1,0,1,0,1,1.000,0.4594
6,10,1000,0,1,0,1,0,1,0,1,1.000,0.7683,0,1,0,1,0.7711,0.5099,0.4809,0.4251,1.000,0.8679,0,1,0,1,1.000,0.5774,0.9514,0.8568,0.9999,0.9812,0,1,0,1,0.8301,0.5145,1.000,0.7254,0,1,0,1,0,1,0,1,0,1,0.9998,0.6928
6,10,1500,0.8743,0.8686,0,1,0,1,0,1,1.000,0.8205,0,1,0,1,0.8329,0.5848,0.6317,0.5354,0.9306,0.7666,0,1,0,1,0.9999,0.6768,0.9022,0.7760,0.9907,0.8876,0,1,0,1,0.7815,0.5443,1.000,0.7474,0.2035,0.1643,0.7072,0.6912,0,1,0,1,0,1,0.9828,0.6912
6,10,2000,0.8516,0.8468,0,1,0,1,0,1,1.000,0.8479,0,1,0,1,0.9001,0.6640,0.7469,0.6164,0.8201,0.6404,0,1,0,1,0.9996,0.6984,0.9059,0.7708,0.9778,0.8660,0,1,0,1,0.7555,0.5245,0.9996,0.7388,0.1916,0.1347,0.7076,0.6805,0,1,0,1,0,1,0.9874,0.6867
6,20,1000,0,1,0,1,0,1,0,1,1.000,0.9694,0,1,0,1,0.5044,0.4680,0.4555,0.4469,0.5102,0.4977,0,1,0,1,0.9999,0.3970,0.9604,0.9371,0.9414,0.9372,0,1,0,1,0.8292,0.7236,0.9998,0.5298,0,1,0,1,0,1,0,1,0,1,0.9999,0.5434
6,20,1500,0.8733,0.8713,0,1,0,1,0,1,0.9546,0.9114,0,1,0,1,0.6207,0.5790,0.5656,0.5462,0.6280,0.6130,0,1,0,1,0.9998,0.4988,0.9439,0.9157,0.9110,0.9043,0,1,0,1,0.7982,0.6937,1.000,0.5395,0.2841,0.2711,0.7926,0.7880,0,1,0,1,0,1,0.9999,0.4681
6,20,2000,0.8453,0.8434,0,1,0,1,0,1,0.9298,0.8917,0,1,0,1,0.7206,0.6811,0.6669,0.6521,0.7355,0.7178,0,1,0,1,0.9999,0.4992,0.9456,0.9170,0.9188,0.9106,0,1,0,1,0.8021,0.7080,0.9999,0.5271,0.2832,0.2663,0.7942,0.7857,0,1,0,1,0,1,0.9999,0.4653
6,30,1000,0,1,0,1,0,1,0,1,0.9765,0.9664,0,1,0,1,0.4703,0.4555,0.4685,0.4642,0.4885,0.4879,0,1,0,1,0.9999,0.3751,0.8773,0.8695,0.9047,0.9038,0,1,0,1,0.8035,0.7876,1.000,0.4947,0,1,0,1,0,1,0,1,0,1,1.000,0.5374
6,30,1500,0.8624,0.8607,0,1,0,1,0,1,0.9677,0.9542,0,1,0,1,0.6016,0.5810,0.5839,0.5787,0.6090,0.6079,0,1,0,1,1.000,0.4702,0.8719,0.8620,0.8819,0.8806,0,1,0,1,0.7952,0.7692,1.000,0.5098,0.7403,0.7379,0.9653,0.9630,0,1,0,1,0,1,0.9999,0.5038
6,30,2000,0.8306,0.8291,0,1,0,1,0,1,0.9476,0.9330,0,1,0,1,0.7060,0.6817,0.6840,0.6799,0.7060,0.7048,0,1,0,1,0.9999,0.4516,0.8767,0.8634,0.8863,0.8849,0,1,0,1,0.7953,0.7687,1.000,0.4923,0.7477,0.7447,0.9694,0.9662,0,1,0,1,0,1,1.000,0.4943
6,40,1000,0,1,0,1,0,1,0,1,0.9697,0.9612,0,1,0,1,0.4788,0.4614,0.4686,0.4649,0.4694,0.4688,0,1,0,1,0.9998,0.3665,0.8931,0.8850,0.9068,0.9064,0,1,0,1,0.8469,0.8374,0.9999,0.4883,0,1,0,1,0,1,0,1,0,1,0.9999,0.5006
6,40,1500,0.8540,0.8522,0,1,0,1,0,1,0.9717,0.9622,0,1,0,1,0.6084,0.5873,0.5862,0.5818,0.5929,0.5919,0,1,0,1,0.9999,0.4592,0.8858,0.8770,0.8870,0.8868,0,1,0,1,0.8338,0.8194,0.9999,0.4972,0.7611,0.7593,0.8614,0.8603,0,1,0,1,0,1,1.000,0.4747
6,40,2000,0.8233,0.8220,0,1,0,1,0,1,0.9524,0.9422,0,1,0,1,0.7113,0.6857,0.6894,0.6847,0.6959,0.6947,0,1,0,1,0.9999,0.4545,0.8904,0.8803,0.8899,0.8895,0,1,0,1,0.8306,0.8151,1.000,0.5024,0.7623,0.7607,0.8596,0.8580,0,1,0,1,0,1,0.9999,0.4739
6,50,1000,0,1,0,1,0,1,0,1,0.9738,0.9647,0,1,0,1,0.4720,0.4584,0.4694,0.4675,0.4723,0.4720,0,1,0,1,0.9999,0.3860,0.8845,0.8815,0.8925,0.8923,0,1,0,1,0.8625,0.8527,1.000,0.4875,0,1,0,1,0,1,0,1,0,1,0.9999,0.5084
6,50,1500,0.8514,0.8496,0,1,0,1,0,1,0.9634,0.9538,0,1,0,1,0.6037,0.5824,0.5853,0.5840,0.5964,0.5962,0,1,0,1,0.9999,0.4642,0.8840,0.8784,0.8751,0.8749,0,1,0,1,0.8479,0.8363,1.000,0.5019,0.8274,0.8273,0.8729,0.8724,0,1,0,1,0,1,0.9999,0.4762
6,50,2000,0.8189,0.8172,0,1,0,1,0,1,0.9451,0.9362,0,1,0,1,0.7080,0.6831,0.6892,0.6871,0.6990,0.6988,0,1,0,1,1.000,0.4582,0.8856,0.8794,0.8786,0.8786,0,1,0,1,0.8449,0.8330,0.9999,0.4906,0.8288,0.8287,0.8741,0.8733,0,1,0,1,0,1,0.9998,0.4745
