W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,
4,40,1000,0.9997,0.5035,0,1,0,1,0,1,1.000,0.9123,0.9999,0.9864,0,1,0.9669,0.8639,0.8720,0.8383,0.9248,0.9060,0.9031,0.9027,0,1,0.9999,0.4152,0.9876,0.9377,0.9365,0.9115,0.6660,0.6544,0,1,0.8101,0.7602,1.000,0.5255,0.6256,0.5954,0.7754,0.7063,0,1,0,1,0,1,0.9993,0.4932
4,40,1500,0.9999,0.5126,0,1,0,1,0,1,1.000,0.9110,0.9213,0.8874,0.9441,0.9441,1.000,0.9122,0.9654,0.9354,0.9937,0.9764,0.8947,0.8902,0,1,0.9999,0.4206,0.9873,0.9443,0.9345,0.8991,0.6408,0.6265,0.7061,0.7042,0.7663,0.7162,0.9997,0.4655,0.5969,0.5728,0.8002,0.7442,0,1,0,1,0,1,0.9998,0.4835
4,40,2000,0.9997,0.4861,0,1,0,1,0,1,1.000,0.9192,0.8525,0.8171,0.8502,0.8474,0.9408,0.84,0.9984,0.9684,0.9275,0.9104,0.8956,0.8929,0.8660,0.8656,0.9997,0.3701,1.000,0.9530,0.9425,0.9072,0.6400,0.6269,0.7288,0.7094,0.7690,0.7173,0.9998,0.4778,0.6021,0.5803,0.8126,0.7502,0,1,0,1,0,1,0.9995,0.4697
4,50,1000,0.9997,0.4526,0,1,0,1,0,1,0.9998,0.9398,0.9772,0.9488,0,1,0.9536,0.8631,0.8708,0.8520,0.9620,0.9439,0.7862,0.7859,0,1,0.9998,0.3989,0.9496,0.9115,0.8854,0.8726,0.5947,0.5884,0,1,0.8181,0.7825,0.9999,0.5047,0.5838,0.5651,0.8090,0.7555,0,1,0,1,0,1,0.9998,0.4968
4,50,1500,0.9999,0.4601,0,1,0,1,0,1,0.9967,0.9395,0.8725,0.8389,0.9424,0.9424,1.000,0.9295,0.9602,0.9404,0.9504,0.9306,0.7786,0.7725,0,1,0.9998,0.4419,0.9342,0.9069,0.8865,0.8673,0.5702,0.5598,0.7213,0.7180,0.7755,0.7375,0.9998,0.4805,0.5595,0.5403,0.8477,0.7909,0,1,0,1,0,1,0.9997,0.4698
4,50,2000,0.9999,0.4226,0,1,0,1,0,1,1.000,0.9359,0.8013,0.7696,0.8424,0.8402,0.9433,0.8571,0.9858,0.9668,0.8781,0.8607,0.7815,0.7770,0.8527,0.8527,0.9997,0.4030,0.9468,0.9176,0.8953,0.875,0.5751,0.5634,0.7352,0.7273,0.7761,0.7354,0.9999,0.4813,0.5592,0.54,0.8454,0.7860,0,1,0,1,0,1,0.9993,0.4598
5,5,1000,1.000,0.6644,0,1,0,1,0,1,0.7246,0.0542,0.6789,0.3478,0,1,0.9994,0.6265,0.9289,0.435,1.000,0.3537,0,1,0,1,0.9999,0.7177,0.8625,0.5670,0.9995,0.54,0.5320,0.5086,0,1,0.9999,0.6591,1.000,0.7032,0.5439,0.2620,0.7975,0.5898,0,1,0,1,0,1,1.000,0.7253
5,5,1500,0.9995,0.6509,0,1,0,1,0,1,0.8266,0.0604,0.6966,0.1926,0,1,0.8634,0.5885,0.9992,0.4947,0.9999,0.2972,0,1,0,1,1.000,0.7257,0.8410,0.3480,0.9975,0.5302,0.5870,0.4959,0,1,1.000,0.6348,0.9999,0.6739,0.5972,0.2067,0.7751,0.5823,0,1,0,1,0,1,1.000,0.7209
5,5,2000,0.9993,0.6598,0,1,0,1,0,1,0.7732,0.1362,0.7194,0.2221,0.6769,0.6592,0.8475,0.5629,0.7875,0.4973,0.9999,0.2985,0,1,0,1,1.000,0.7118,0.8362,0.2923,0.9983,0.4784,0.5665,0.4769,0.6271,0.5762,1.000,0.6123,0.9977,0.6333,0.5585,0.3131,0.777,0.5859,0,1,0,1,0,1,1.000,0.7209
5,6,1000,0.9398,0.7120,0,1,0,1,0,1,0.9171,0.5891,0.9979,0.8204,0,1,0.9999,0.6262,1.000,0.6978,1.000,0.5517,0,1,0,1,1.000,0.6654,0.9205,0.6609,0.6167,0.5082,0.2037,0.1985,0,1,0.9640,0.5244,1.000,0.7762,0.3203,0.2110,0.7113,0.6171,0,1,0,1,0,1,0.9836,0.7067
5,6,1500,0.9233,0.7141,0,1,0,1,0,1,0.8478,0.5784,0.9980,0.8191,0,1,0.9995,0.5055,1.000,0.7389,0.9999,0.5281,0,1,0,1,1.000,0.6983,0.8733,0.5659,0.63,0.5423,0.1912,0.1653,0,1,0.8959,0.5206,1.000,0.7656,0.2544,0.1067,0.7371,0.512,0,1,0,1,0,1,0.9595,0.7056
5,6,2000,0.940,0.7232,0,1,0,1,0,1,0.8485,0.5884,0.9986,0.8056,0.8459,0.8364,0.9998,0.5377,1.000,0.6470,0.9999,0.5242,0,1,0,1,1.000,0.6844,0.8681,0.5605,0.6395,0.5434,0.1837,0.1621,0.6199,0.6006,0.8936,0.5009,0.9999,0.7732,0.2581,0.1129,0.6959,0.4567,0,1,0,1,0,1,0.9825,0.6957
5,7,1000,0.9999,0.8277,0,1,0,1,0,1,0.9374,0.6865,0.3805,-0.188,0,1,1.000,0.6452,0.9997,0.5111,0.7218,-0.599,0,1,0,1,0.9996,0.6704,0.5966,0.3502,0.4121,0.2608,0.2664,0.2443,0,1,0.9227,0.5981,1.000,0.7710,0.3693,0.0543,0.9947,0.7022,0,1,0,1,0,1,1.000,0.7684
5,7,1500,0.9997,0.8235,0,1,0,1,0,1,0.9604,0.7021,0.3277,-0.214,0,1,1.000,0.7882,1.000,0.4693,0.4859,-0.438,0,1,0,1,0.9969,0.327,0.6888,0.3677,0.4703,0.2814,0.2512,0.2238,0,1,0.8804,0.5534,1.000,0.6465,0.4149,0.0719,1.000,0.8090,0,1,0,1,0,1,1.000,0.75
5,7,2000,0.9993,0.8201,0,1,0,1,0,1,0.9363,0.6694,0.3578,-0.193,0.8324,0.8163,1.000,0.7676,1.000,0.5738,0.5148,-0.346,0,1,0,1,0.9993,0.2868,0.6973,0.3472,0.4809,0.2738,0.2306,0.2012,0.57,0.5321,0.9072,0.5091,1.000,0.7414,0.3847,-0.012,0.8764,0.7049,0,1,0,1,0,1,0.9999,0.7371
5,8,1000,0.9999,0.8145,0,1,0,1,0,1,0.9773,0.7360,0.2146,0.0445,0,1,1.000,0.7116,1.000,0.6892,0.5701,-0.2,0,1,0,1,1.000,0.6837,1.000,0.6120,0.8709,0.3708,0.2164,0.2013,0,1,0.9998,0.6442,1.000,0.7887,0.1943,-0.089,0.6973,0.6059,0,1,0,1,0,1,1.000,0.5809
5,8,1500,0.9978,0.8129,0,1,0,1,0,1,0.9645,0.7325,0.1872,-0.065,0,1,1.000,0.7727,1.000,0.7810,0.4256,-0.146,0,1,0,1,0.9999,0.4322,0.9993,0.4560,0.9522,0.5303,0.2089,0.1737,0,1,1.000,0.6473,1.000,0.7993,0.2246,-0.077,0.6575,0.5623,0,1,0,1,0,1,0.9981,0.6198
5,8,2000,0.9982,0.8140,0,1,0,1,0,1,0.9926,0.7080,0.1621,-0.045,0.8410,0.8252,0.9290,0.6314,1.000,0.7240,0.3635,-0.089,0,1,0,1,1.000,0.4986,1.000,0.5545,0.9728,0.5683,0.1932,0.1568,0.7089,0.6653,1.000,0.6022,1.000,0.8149,0.2179,-0.076,0.6633,0.5405,0,1,0,1,0,1,1.000,0.6669
5,9,1000,0.999,0.4534,0,1,0,1,0,1,1.000,0.6087,0.7695,0.5847,0,1,1.000,0.7377,0.9707,0.6584,0.9554,0.3778,0,1,0,1,1.000,0.6757,0.9157,0.6853,0.86,0.7286,0.3474,0.3367,0,1,0.9992,0.6615,0.9990,0.6576,0.4384,0.3018,0.7594,0.6622,0,1,0,1,0,1,0.9996,0.6083
5,9,1500,0.9975,0.4577,0,1,0,1,0,1,0.9999,0.6306,0.6625,0.4670,0,1,1.000,0.8339,0.9999,0.7123,0.8915,0.3236,0,1,0,1,0.9999,0.6775,1.000,0.7271,0.9064,0.7423,0.3220,0.3054,0,1,0.9044,0.6265,0.9994,0.6088,0.3964,0.2637,0.7544,0.6122,0,1,0,1,0,1,1.000,0.6116
5,9,2000,0.9988,0.4173,0,1,0,1,0,1,0.9997,0.7392,0.6295,0.4371,0.8610,0.8566,1.000,0.8047,1.000,0.6959,0.8626,0.3427,0,1,0,1,0.9992,0.6269,1.000,0.7693,0.9176,0.7577,0.3081,0.2904,0.6426,0.6153,0.8737,0.5873,0.9993,0.6846,0.3885,0.2472,0.7684,0.5556,0,1,0,1,0,1,1.000,0.6032
5,10,1000,1.000,0.6644,0,1,0,1,0,1,0.8232,0.1315,0.5929,0.2425,0,1,0.9998,0.6744,0.8270,0.6863,0.8855,0.4275,0,1,0,1,0.9994,0.5564,0.9460,0.7554,0.9303,0.7711,0.4528,0.4351,0,1,0.8999,0.5663,0.9994,0.6169,0.5584,0.4132,0.7916,0.6523,0,1,0,1,0,1,0.9996,0.4924
5,10,1500,0.9995,0.6509,0,1,0,1,0,1,0.9188,0.1357,0.5252,0.1698,0,1,1.0,0.8318,0.9998,0.7900,0.6887,0.3708,0,1,0,1,1.000,0.6007,0.8577,0.6308,0.9253,0.7758,0.3995,0.3673,0,1,0.8178,0.5393,0.9994,0.6509,0.4875,0.3310,0.7970,0.6478,0,1,0,1,0,1,0.9997,0.538
5,10,2000,0.9991,0.6735,0,1,0,1,0,1,0.8499,0.2148,0.4709,0.1688,0.8589,0.8550,1.000,0.8476,1.000,0.8545,0.6425,0.3543,0,1,0,1,0.9989,0.5948,0.8575,0.6230,0.9431,0.7814,0.3704,0.3408,0.5982,0.5561,0.7727,0.5007,1.000,0.6821,0.4671,0.3411,0.8221,0.6182,0,1,0,1,0,1,1.000,0.4273
5,20,1000,0.9997,0.6282,0,1,0,1,0,1,0.8697,0.7557,0.9844,0.9472,0,1,0.9015,0.7728,0.7601,0.7166,0.8765,0.8154,0,1,0,1,0.9999,0.3845,0.9868,0.9183,0.9475,0.9203,0.6284,0.6157,0,1,0.8206,0.7139,0.9997,0.5163,0.5034,0.4344,0.7784,0.7228,0,1,0,1,0,1,0.9998,0.5161
5,20,1500,0.9999,0.5530,0,1,0,1,0,1,0.9001,0.7598,0.9338,0.8847,0,1,1.000,0.9325,0.8806,0.8299,1.000,0.9486,0,1,0,1,0.9998,0.3902,0.9965,0.9392,0.9347,0.9017,0.5954,0.5773,0,1,0.7790,0.6920,0.9998,0.4960,0.4849,0.4353,0.7626,0.7169,0,1,0,1,0,1,0.9997,0.5387
5,20,2000,0.9995,0.5747,0,1,0,1,0,1,0.9008,0.7656,0.8511,0.8005,0.8953,0.8934,0.9798,0.8983,0.9680,0.9138,0.9746,0.9194,0,1,0,1,0.9996,0.3785,0.9818,0.9202,0.9316,0.8968,0.5874,0.5742,0.6937,0.6829,0.7845,0.6771,0.9998,0.4989,0.4794,0.4232,0.7666,0.7157,0,1,0,1,0,1,0.9998,0.5284
5,30,1000,0.9996,0.5435,0,1,0,1,0,1,0.9584,0.9260,0.8956,0.8929,0,1,0.8442,0.7928,0.8022,0.7912,0.8413,0.8360,0,1,0,1,0.9999,0.4606,0.8930,0.8723,0.7526,0.7397,0.6603,0.6590,0,1,0.8198,0.7934,0.9997,0.5094,0.7274,0.7085,0.8481,0.7920,0,1,0,1,0,1,0.9999,0.5325
5,30,1500,0.9996,0.4685,0,1,0,1,0,1,0.9628,0.9353,0.9658,0.9582,0,1,0.9999,0.9524,0.9221,0.9096,0.9688,0.9619,0,1,0,1,1.000,0.4526,0.9180,0.9016,0.7763,0.7655,0.6570,0.6532,0,1,0.7939,0.7575,0.9998,0.4891,0.7209,0.7085,0.8620,0.8152,0,1,0,1,0,1,0.9995,0.4934
5,30,2000,0.9997,0.4691,0,1,0,1,0,1,0.9594,0.9304,0.8812,0.8716,0.8967,0.8957,0.9628,0.9040,0.9982,0.9881,0.9552,0.9478,0,1,0,1,0.9999,0.4668,0.9186,0.8991,0.7800,0.7702,0.6534,0.6480,0.7719,0.7693,0.7956,0.7639,1.000,0.4809,0.7286,0.7136,0.8786,0.8298,0,1,0,1,0,1,1.000,0.5020
5,40,1000,0.9997,0.5729,0,1,0,1,0,1,0.9484,0.9120,0.8440,0.8417,0,1,0.8441,0.7861,0.8097,0.7979,0.8123,0.8084,0,1,0,1,0.9999,0.4650,0.9067,0.8925,0.8809,0.8775,0.7714,0.7706,0,1,0.8443,0.8187,1.000,0.5011,0.7399,0.7325,0.7964,0.7575,0,1,0,1,0,1,1.000,0.4906
5,40,1500,0.9999,0.4706,0,1,0,1,0,1,0.9658,0.9187,0.9903,0.9869,0,1,1.000,0.9473,0.9336,0.9223,0.9493,0.9456,0,1,0,1,0.9998,0.4586,0.9200,0.9044,0.8876,0.8846,0.7488,0.7462,0,1,0.8145,0.7891,0.9998,0.4873,0.7275,0.7180,0.7946,0.7649,0,1,0,1,0,1,0.9996,0.4941
5,40,2000,0.9999,0.4859,0,1,0,1,0,1,0.9638,0.9171,0.9230,0.9187,0.8901,0.8889,0.9631,0.9009,0.9804,0.9709,0.9666,0.9632,0,1,0,1,1.000,0.4613,0.9165,0.9009,0.8926,0.8890,0.7518,0.7495,0.7912,0.7894,0.8185,0.7947,0.9998,0.4765,0.7379,0.7277,0.8051,0.7774,0,1,0,1,0,1,0.9998,0.5009
5,50,1000,0.9998,0.5608,0,1,0,1,0,1,0.9111,0.8908,0.8612,0.8587,0,1,0.8420,0.7883,0.8114,0.8055,0.8234,0.8203,0,1,0,1,0.9998,0.4705,0.8817,0.8675,0.8580,0.8561,0.7455,0.7452,0,1,0.8459,0.8269,0.9999,0.5040,0.7243,0.7187,0.8330,0.7888,0,1,0,1,0,1,0.9998,0.4853
5,50,1500,0.9998,0.5018,0,1,0,1,0,1,0.9160,0.8939,0.9958,0.9930,0,1,1.000,0.9515,0.9336,0.9279,0.9592,0.9561,0,1,0,1,1.000,0.4596,0.8965,0.8846,0.8738,0.8716,0.7269,0.7252,0,1,0.8309,0.8106,1.000,0.4922,0.7102,0.7054,0.8260,0.7914,0,1,0,1,0,1,0.9999,0.4848
5,50,2000,0.9999,0.4978,0,1,0,1,0,1,0.9105,0.8889,0.9041,0.9010,0.8866,0.8854,0.9583,0.9057,0.9738,0.9672,0.9533,0.9504,0,1,0,1,0.9998,0.4649,0.8968,0.8822,0.8763,0.8747,0.7306,0.7284,0.7978,0.7960,0.8270,0.8119,0.9998,0.4823,0.7151,0.7104,0.8290,0.7926,0,1,0,1,0,1,0.9998,0.4901
6,5,1000,0.9998,0.7436,0,1,0,1,0,1,0.7527,0.3871,0.5574,0.3401,0,1,1.000,0.7434,0.9821,0.5501,0.7812,0.4109,0,1,0,1,0.9999,0.6466,0.9947,0.7212,0.9857,0.7601,0,1,0,1,0.9410,0.5998,1.000,0.7484,0.4384,0.308,0.8147,0.7136,0,1,0,1,0,1,1.000,0.7529
6,5,1500,0.9984,0.7253,0,1,0,1,0,1,0.8064,0.3630,0.5735,0.2736,0,1,0.8344,0.5808,0.9691,0.5971,0.9482,0.3571,0,1,0,1,1.000,0.6013,0.9838,0.6064,0.9997,0.7023,0,1,0,1,0.9412,0.5669,1.000,0.7236,0.4490,0.2777,0.7484,0.6393,0,1,0,1,0,1,1.000,0.7678
6,5,2000,1.000,0.7125,0,1,0,1,0,1,0.7908,0.4062,0.5193,0.2183,0.6959,0.6955,0.7705,0.5447,0.7960,0.6025,0.8567,0.2871,0,1,0,1,1.000,0.5803,0.8769,0.5027,0.9999,0.7077,0.4638,0.4471,0.6615,0.6501,0.9402,0.5494,1.000,0.7074,0.4358,0.2927,0.7377,0.6202,0,1,0,1,0,1,1.000,0.7544
6,6,1000,0.9999,0.7875,0,1,0,1,0,1,1.000,0.6948,0.9822,0.8646,0,1,0.9999,0.7591,1.000,0.5935,1.000,0.6250,0,1,0,1,1.000,0.6810,0.9169,0.6645,0.5266,0.4734,0,1,0,1,0.9999,0.5955,0.9998,0.8164,0.2717,0.2159,0.8189,0.7218,0,1,0,1,0,1,1.000,0.7619
6,6,1500,1.000,0.7966,0,1,0,1,0,1,1.000,0.7390,1.000,0.8931,0,1,1.000,0.6461,1.000,0.7093,1.000,0.5790,0,1,0,1,1.000,0.5418,0.9993,0.6971,0.5731,0.4861,0,1,0,1,0.8705,0.5236,1.000,0.7786,0.2248,0.1374,0.8014,0.6941,0,1,0,1,0,1,1.000,0.76
6,6,2000,1.000,0.7864,0,1,0,1,0,1,1.000,0.7151,0.9994,0.8492,0.8539,0.8539,1.000,0.6649,1.000,0.8216,0.9999,0.5585,0,1,0,1,1.000,0.6198,0.9203,0.6404,0.5709,0.4728,0.1707,0.1670,0.5169,0.5131,0.8145,0.4934,1.000,0.7994,0.2326,0.1394,0.7795,0.6520,0,1,0,1,0,1,1.000,0.7567
6,7,1000,0.9991,0.8369,0,1,0,1,0,1,0.9986,0.7196,0.5227,0.1132,0,1,0.9999,0.6308,0.9820,0.624,0.6952,-0.277,0,1,0,1,0.9991,0.5021,0.5917,0.4142,0.3916,0.3216,0,1,0,1,0.9107,0.5841,1.000,0.7163,0.3744,0.1480,1.000,0.7337,0,1,0,1,0,1,0.9999,0.8507
6,7,1500,0.9999,0.7141,0,1,0,1,0,1,0.9572,0.7042,0.4317,0.0752,0,1,1.000,0.7556,1.000,0.6443,0.6194,-0.083,0,1,0,1,0.9998,0.4484,0.6237,0.3677,0.4395,0.3326,0,1,0,1,0.8805,0.5556,1.000,0.7117,0.3170,0.0834,0.9942,0.7799,0,1,0,1,0,1,1.000,0.7988
6,7,2000,0.9991,0.7326,0,1,0,1,0,1,0.9251,0.6889,0.3624,-0.001,0.8707,0.8706,0.9999,0.7096,1.000,0.6771,0.5867,-0.083,0,1,0,1,0.9999,0.4464,0.6462,0.3818,0.4232,0.3268,0.2713,0.2662,0.5422,0.5240,0.9250,0.5450,1.000,0.7116,0.2891,0.0154,0.9943,0.7869,0,1,0,1,0,1,1.000,0.7941
6,8,1000,0.9999,0.7995,0,1,0,1,0,1,1.000,0.8621,0.3106,0.1380,0,1,0.9173,0.6331,1.000,0.6865,0.5281,-0.157,0,1,0,1,1.000,0.6501,1.000,0.8273,0.7353,0.5760,0,1,0,1,1.000,0.7095,1.000,0.7994,0.1462,0.0219,0.6608,0.5892,0,1,0,1,0,1,0.9985,0.5643
6,8,1500,0.9986,0.7852,0,1,0,1,0,1,0.9953,0.7868,0.2422,0.0435,0,1,1.000,0.8356,0.9579,0.7,0.4174,-0.101,0,1,0,1,0.9996,0.4521,0.9971,0.5126,0.7302,0.5846,0,1,0,1,1.000,0.7081,0.9999,0.7487,0.1422,0.0450,0.6240,0.5547,0,1,0,1,0,1,0.9998,0.6230
6,8,2000,0.9991,0.7905,0,1,0,1,0,1,0.9990,0.7686,0.2053,0.0278,0.8775,0.8774,1.000,0.7641,1.000,0.8197,0.3239,-0.116,0,1,0,1,0.9993,0.4571,0.9999,0.5554,0.7282,0.5906,0.1901,0.1792,0.7101,0.6956,1.000,0.6273,1.000,0.7901,0.1377,0.0337,0.6344,0.5318,0,1,0,1,0,1,1.000,0.6839
6,9,1000,0.9999,0.6541,0,1,0,1,0,1,0.9999,0.7144,0.9871,0.8998,0,1,0.9923,0.6827,0.7813,0.5849,0.9998,0.6967,0,1,0,1,0.9998,0.5970,1.000,0.7993,0.8608,0.8001,0,1,0,1,0.9308,0.6713,0.9988,0.6249,0.4772,0.3768,0.7696,0.7118,0,1,0,1,0,1,0.9991,0.5796
6,9,1500,0.9999,0.4884,0,1,0,1,0,1,0.9996,0.7662,0.8247,0.7347,0,1,1.000,0.7958,0.9374,0.6956,0.9356,0.5917,0,1,0,1,0.9992,0.5370,1.000,0.8387,0.8881,0.7992,0,1,0,1,0.8728,0.6199,0.9993,0.6161,0.4265,0.3132,0.7237,0.6655,0,1,0,1,0,1,0.9999,0.5312
6,9,2000,0.9996,0.5193,0,1,0,1,0,1,1.000,0.7879,0.7271,0.6526,0.9021,0.9021,1.000,0.8294,1.000,0.7686,0.8380,0.5365,0,1,0,1,1.000,0.5186,1.000,0.8417,0.9089,0.8231,0.3096,0.3043,0.6488,0.6443,0.8561,0.5711,1.000,0.6611,0.4164,0.3009,0.7398,0.6634,0,1,0,1,0,1,0.9991,0.5489
6,10,1000,0.9998,0.7436,0,1,0,1,0,1,0.8079,0.4134,0.8199,0.6798,0,1,0.9219,0.6386,0.7,0.6357,0.9727,0.7552,0,1,0,1,1.000,0.4887,0.9498,0.8503,0.9821,0.9014,0,1,0,1,0.8148,0.5925,0.9996,0.6568,0.6033,0.5262,0.8878,0.7426,0,1,0,1,0,1,1.000,0.3766
6,10,1500,0.9984,0.7253,0,1,0,1,0,1,0.859,0.3902,0.6903,0.5559,0,1,1.000,0.8055,0.8409,0.7353,0.8813,0.7033,0,1,0,1,1.000,0.4747,0.9541,0.7761,0.9680,0.8962,0,1,0,1,0.8310,0.5724,0.9997,0.6406,0.5583,0.4668,0.8171,0.6824,0,1,0,1,0,1,0.9990,0.4340
6,10,2000,1.000,0.7187,0,1,0,1,0,1,0.85,0.4396,0.5990,0.4510,0.9270,0.9270,1.000,0.8377,0.9791,0.8462,0.7765,0.5903,0,1,0,1,0.9994,0.5173,0.8984,0.7193,0.9462,0.8669,0.4415,0.4269,0.61,0.5965,0.8140,0.5294,0.9999,0.6730,0.5519,0.4495,0.8129,0.6558,0,1,0,1,0,1,0.9992,0.4251
6,20,1000,0.9998,0.6972,0,1,0,1,0,1,0.8743,0.8358,0.8139,0.8080,0,1,0.7721,0.7172,0.7176,0.7005,0.7488,0.7360,0,1,0,1,0.9998,0.4453,0.9309,0.9036,0.9089,0.9039,0,1,0,1,0.8262,0.7763,0.9997,0.5079,0.5489,0.5258,0.8041,0.7642,0,1,0,1,0,1,1.000,0.4663
6,20,1500,0.9997,0.4914,0,1,0,1,0,1,0.9137,0.8641,0.9716,0.9597,0,1,0.9397,0.8836,0.8650,0.8491,0.8989,0.8865,0,1,0,1,0.9999,0.4097,0.9406,0.9129,0.8982,0.8931,0,1,0,1,0.8,0.7560,0.9998,0.4878,0.5512,0.5175,0.7907,0.7552,0,1,0,1,0,1,0.9997,0.5005
6,20,2000,0.9997,0.5026,0,1,0,1,0,1,0.9039,0.8479,0.9226,0.9072,0.9494,0.9494,0.9935,0.9373,0.9886,0.9722,0.9958,0.9774,0,1,0,1,0.9997,0.4250,0.9404,0.9129,0.8988,0.8921,0.6659,0.6588,0.7607,0.7586,0.8050,0.7551,0.9998,0.4811,0.5527,0.5196,0.7823,0.7555,0,1,0,1,0,1,0.9998,0.5148
6,30,1000,0.9999,0.6770,0,1,0,1,0,1,0.9210,0.9067,0.7740,0.7740,0,1,0.7502,0.7229,0.7383,0.7320,0.7492,0.7481,0,1,0,1,0.9999,0.4622,0.8711,0.8646,0.8096,0.8092,0,1,0,1,0.8380,0.8239,0.9999,0.4883,0.8046,0.7996,0.8328,0.7957,0,1,0,1,0,1,1.000,0.516
6,30,1500,1.000,0.4415,0,1,0,1,0,1,0.9377,0.9233,0.9396,0.9394,0,1,0.9307,0.8973,0.8895,0.8826,0.9038,0.9024,0,1,0,1,0.9999,0.4716,0.8832,0.8743,0.8025,0.8009,0,1,0,1,0.8324,0.8192,0.9999,0.4876,0.7965,0.7929,0.8355,0.8035,0,1,0,1,0,1,0.9998,0.4975
6,30,2000,0.9998,0.4653,0,1,0,1,0,1,0.9277,0.9135,0.9447,0.9430,0.9512,0.9512,0.9834,0.9499,1.000,0.9954,0.9852,0.9838,0,1,0,1,0.9998,0.4747,0.8833,0.8728,0.8064,0.8048,0.7583,0.7581,0.8176,0.8172,0.8325,0.8197,1.000,0.4884,0.7989,0.7952,0.8285,0.7976,0,1,0,1,0,1,0.9998,0.5005
6,40,1000,0.9999,0.6739,0,1,0,1,0,1,0.9166,0.8990,0.7609,0.7604,0,1,0.7600,0.7289,0.7408,0.7348,0.7407,0.7396,0,1,0,1,0.9999,0.4685,0.8721,0.8662,0.8620,0.8618,0,1,0,1,0.8499,0.8388,0.9997,0.4890,0.8115,0.8096,0.8104,0.7902,0,1,0,1,0,1,0.9998,0.4747
6,40,1500,0.9998,0.4509,0,1,0,1,0,1,0.9401,0.9154,0.9232,0.9228,0,1,0.9336,0.9020,0.8917,0.8872,0.8988,0.8977,0,1,0,1,0.9998,0.4721,0.8866,0.8766,0.8590,0.8588,0,1,0,1,0.8411,0.8304,0.9998,0.4907,0.8073,0.8051,0.8063,0.7854,0,1,0,1,0,1,0.9997,0.4915
6,40,2000,0.9998,0.4688,0,1,0,1,0,1,0.9376,0.9117,0.9567,0.9564,0.9525,0.9525,0.9790,0.9439,0.9907,0.9869,0.9831,0.9820,0,1,0,1,0.9998,0.4740,0.8828,0.8726,0.8628,0.8625,0.8025,0.8025,0.8293,0.8289,0.8443,0.8346,0.9998,0.4870,0.8066,0.8047,0.8052,0.7849,0,1,0,1,0,1,1.000,0.4969
6,50,1000,0.9999,0.6729,0,1,0,1,0,1,0.8921,0.8856,0.7624,0.7624,0,1,0.7560,0.7278,0.7411,0.7375,0.7428,0.7423,0,1,0,1,0.9998,0.4651,0.8654,0.8597,0.8622,0.8620,0,1,0,1,0.8514,0.8407,0.9999,0.4957,0.7926,0.7922,0.8363,0.8162,0,1,0,1,0,1,0.9999,0.4853
