W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,
5,7,1000,0,1,0,1,0,1,0,1,0.8128,0.5805,0,1,0,1,1.000,0.7015,0.7773,0.2369,0.4236,-0.915,0,1,0,1,0.9977,0.4714,0.8258,0.6957,0.1864,0.1515,0,1,0,1,1.000,0.7429,1.000,0.6582,0,1,0,1,0,1,0,1,0,1,0.9028,0.6809
5,7,1500,0,1,0,1,0,1,0,1,0.9052,0.6741,0,1,0,1,1.000,0.7107,1.000,0.1615,0.3824,-0.672,0,1,0,1,0.9981,0.4930,0.8424,0.6492,0.1958,0.1423,0,1,0,1,1.000,0.6979,0.9998,0.7562,0.2116,0.1849,0,1,0,1,0,1,0,1,0.9160,0.6796
5,7,2000,0,1,0,1,0,1,0,1,0.8776,0.6245,0,1,0,1,0.9999,0.73,1.000,0.3118,0.4743,-0.462,0,1,0,1,0.9994,0.5520,0.8958,0.6831,0.2186,0.1456,0,1,0,1,0.9917,0.7036,0.9988,0.7808,0.2173,0.1665,0,1,0,1,0,1,0,1,0.9154,0.6809
5,8,1000,0,1,0,1,0,1,0,1,1.000,0.7882,0,1,0,1,0.9998,0.7305,0.9999,0.7789,0.2598,-0.613,0,1,0,1,1.000,0.6809,0.7049,0.3460,1.000,0.6574,0,1,0,1,1.000,0.7270,0.9999,0.5716,0,1,0,1,0,1,0,1,0,1,0.9982,0.7158
5,8,1500,0,1,0,1,0,1,0,1,0.9990,0.7973,0,1,0,1,1.000,0.8666,1.000,0.8119,0.2415,-0.398,0,1,0,1,1.000,0.6667,0.7888,0.3067,0.9999,0.5915,0,1,0,1,1.000,0.6868,1.000,0.6835,0.1634,0.1498,0,1,0,1,0,1,0,1,1.000,0.7515
5,8,2000,0,1,0,1,0,1,0,1,1.000,0.7608,0,1,0,1,1.000,0.8180,1.000,0.8515,0.2616,-0.311,0,1,0,1,0.9998,0.6652,0.7060,0.2348,0.9998,0.6283,0,1,0,1,1.000,0.6338,1.000,0.6716,0.1629,0.1404,0,1,0,1,0,1,0,1,1.000,0.7515
5,9,1000,0,1,0,1,0,1,0,1,1.000,0.7341,0,1,0,1,0.8336,0.6447,0.8064,0.5215,0.9355,0.5870,0,1,0,1,0.9998,0.5297,1.000,0.8933,0.8785,0.7202,0,1,0,1,0.9782,0.5980,0.9994,0.5466,0,1,0,1,0,1,0,1,0,1,0.9990,0.5281
5,9,1500,0,1,0,1,0,1,0,1,1.000,0.7890,0,1,0,1,0.9517,0.7078,0.8734,0.5379,0.8282,0.4532,0,1,0,1,0.9984,0.6532,1.000,0.8165,0.9455,0.7662,0,1,0,1,0.9918,0.6512,0.9999,0.5362,0.3272,0.3112,0,1,0,1,0,1,0,1,0.9998,0.4351
5,9,2000,0,1,0,1,0,1,0,1,1.000,0.7378,0,1,0,1,0.9249,0.7551,0.9456,0.6416,0.80,0.4003,0,1,0,1,1.000,0.6801,0.9387,0.8145,0.9777,0.8344,0,1,0,1,1.000,0.7096,1.000,0.5144,0.3178,0.3088,0,1,0,1,0,1,0,1,0.9993,0.3665
5,10,1000,0,1,0,1,0,1,0,1,1.000,0.8880,0,1,0,1,0.9071,0.6196,0.6241,0.5172,0.7528,0.4361,0,1,0,1,0.9995,0.6079,0.8927,0.7964,0.8856,0.8358,0,1,0,1,0.8739,0.6243,1.000,0.5915,0,1,0,1,0,1,0,1,0,1,0.9999,0.6809
5,10,1500,0,1,0,1,0,1,0,1,0.9999,0.8425,0,1,0,1,0.9712,0.6990,0.8200,0.6306,0.6430,0.3975,0,1,0,1,0.9999,0.6429,0.8629,0.7377,0.8694,0.7753,0,1,0,1,0.8134,0.6075,1.000,0.5654,0.1918,0.1737,0,1,0,1,0,1,0,1,1.000,0.6809
5,10,2000,0,1,0,1,0,1,0,1,1.000,0.8385,0,1,0,1,0.9572,0.6946,0.8624,0.6657,0.6468,0.3914,0,1,0,1,1.000,0.6730,0.8679,0.7100,0.8588,0.7502,0,1,0,1,0.7937,0.6018,0.9999,0.5827,0.1915,0.1705,0,1,0,1,0,1,0,1,1.000,0.6806
5,20,1000,0,1,0,1,0,1,0,1,1.000,0.9438,0,1,0,1,0.5681,0.4601,0.4479,0.4048,0.6509,0.6032,0,1,0,1,0.9999,0.1651,0.9815,0.9308,0.9689,0.9557,0,1,0,1,0.9548,0.7912,0.9999,0.3311,0,1,0,1,0,1,0,1,0,1,0.9996,0.3704
5,20,1500,0,1,0,1,0,1,0,1,1.000,0.9145,0,1,0,1,0.6418,0.5624,0.5205,0.4807,0.7657,0.7068,0,1,0,1,0.9999,0.2021,0.9960,0.9387,0.9393,0.9161,0,1,0,1,0.9474,0.7852,1.000,0.3462,0.2290,0.2199,0,1,0,1,0,1,0,1,0.9995,0.3251
5,20,2000,0,1,0,1,0,1,0,1,0.9961,0.8965,0,1,0,1,0.7023,0.6132,0.5929,0.5565,0.8381,0.7765,0,1,0,1,0.9998,0.2006,1.000,0.9336,0.9434,0.9162,0,1,0,1,0.9606,0.7859,0.9997,0.3406,0.2317,0.2259,0,1,0,1,0,1,0,1,0.9996,0.3317
5,30,1000,0,1,0,1,0,1,0,1,0.8941,0.8667,0,1,0,1,0.4445,0.4250,0.4451,0.4381,0.5249,0.5223,0,1,0,1,0.9998,0.0848,0.9322,0.9083,0.9982,0.9966,0,1,0,1,0.9064,0.8621,1.000,0.2102,0,1,0,1,0,1,0,1,0,1,0.9997,0.3301
5,30,1500,0,1,0,1,0,1,0,1,0.9473,0.9192,0,1,0,1,0.5727,0.5317,0.5244,0.5111,0.6278,0.6237,0,1,0,1,0.9998,0.1028,0.9732,0.9349,0.9920,0.9882,0,1,0,1,0.8763,0.8406,1.000,0.2015,0.6979,0.6939,0,1,0,1,0,1,0,1,1.000,0.3211
5,30,2000,0,1,0,1,0,1,0,1,0.9691,0.9408,0,1,0,1,0.6354,0.5918,0.5920,0.5808,0.7022,0.6959,0,1,0,1,0.9999,0.1201,0.9744,0.9426,0.9946,0.9899,0,1,0,1,0.8798,0.8456,1.000,0.1960,0.6989,0.6890,0,1,0,1,0,1,0,1,0.9999,0.3089
5,40,1000,0,1,0,1,0,1,0,1,0.8632,0.8431,0,1,0,1,0.4466,0.4203,0.4438,0.4393,0.4629,0.4610,0,1,0,1,0.9999,0.0170,0.9869,0.9783,0.9843,0.9830,0,1,0,1,0.9331,0.9124,1.000,0.1613,0,1,0,1,0,1,0,1,0,1,1.000,0.1959
5,40,1500,0,1,0,1,0,1,0,1,0.9152,0.8944,0,1,0,1,0.5680,0.5279,0.5289,0.5172,0.5635,0.5613,0,1,0,1,0.9998,0.0618,0.9928,0.9798,0.9856,0.9836,0,1,0,1,0.9011,0.8844,0.9999,0.1684,0.7103,0.7082,0,1,0,1,0,1,0,1,1.000,0.1923
5,40,2000,0,1,0,1,0,1,0,1,0.9331,0.9124,0,1,0,1,0.6438,0.5966,0.6046,0.5952,0.6374,0.6342,0,1,0,1,0.9999,0.0583,0.9906,0.9720,0.9824,0.9807,0,1,0,1,0.9029,0.8847,1.000,0.1688,0.7168,0.7123,0,1,0,1,0,1,0,1,1.000,0.1912
5,50,1000,0,1,0,1,0,1,0,1,0.8597,0.8456,0,1,0,1,0.4380,0.4187,0.4495,0.4467,0.4800,0.4773,0,1,0,1,0.9999,0.0290,0.9904,0.9855,0.9853,0.9846,0,1,0,1,0.9632,0.9478,1.000,0.1322,0,1,0,1,0,1,0,1,0,1,1.000,0.2287
5,50,1500,0,1,0,1,0,1,0,1,0.9111,0.8932,0,1,0,1,0.5556,0.5180,0.5313,0.5275,0.5837,0.5798,0,1,0,1,0.9999,0.0642,0.9884,0.9775,0.9886,0.9880,0,1,0,1,0.9477,0.9344,1.000,0.1331,0.8699,0.8692,0,1,0,1,0,1,0,1,1.000,0.2231
5,50,2000,0,1,0,1,0,1,0,1,0.9249,0.9058,0,1,0,1,0.6287,0.5911,0.6091,0.6040,0.6620,0.6586,0,1,0,1,1.000,0.0578,0.9834,0.9731,0.9928,0.9919,0,1,0,1,0.9484,0.9338,1.000,0.1212,0.8729,0.8723,0,1,0,1,0,1,0,1,0.9999,0.2117
6,5,1000,0,1,0,1,0,1,0,1,1.000,0.62,0,1,0,1,0.9770,0.6941,0.9209,0.5992,0.8454,0.3954,0,1,0,1,1.000,0.7356,0.7740,0.6752,0,1,0,1,0,1,0.9327,0.5168,0.9993,0.7641,0,1,0,1,0,1,0,1,0,1,0.9999,0.6955
6,5,1500,0,1,0,1,0,1,0,1,1.000,0.5224,0,1,0,1,0.7806,0.5747,0.9879,0.5743,0.8073,0.3130,0,1,0,1,1.000,0.7106,0.9112,0.6968,0.812,0.6994,0,1,0,1,0.9999,0.7237,1.000,0.7771,0,1,0,1,0,1,0,1,0,1,1.000,0.6955
6,5,2000,0,1,0,1,0,1,0,1,1.000,0.5417,0,1,0,1,0.8012,0.6416,0.8193,0.6209,0.8121,0.3355,0,1,0,1,1.000,0.7222,0.9027,0.6634,0.7804,0.6826,0,1,0,1,0.9781,0.6147,1.000,0.7975,0,1,0,1,0,1,0,1,0,1,1.000,0.6882
6,6,1000,0,1,0,1,0,1,0,1,0.8596,0.5405,0,1,0,1,1.000,0.7981,0.6710,0.5478,0.6746,0.5405,0,1,0,1,1.000,0.5827,0.9215,0.7939,0,1,0,1,0,1,1.000,0.7210,1.000,0.7331,0,1,0,1,0,1,0,1,0,1,1.000,0.7356
6,6,1500,0,1,0,1,0,1,0,1,0.9007,0.5929,0,1,0,1,0.9999,0.7464,0.7982,0.3094,1.000,0.6821,0,1,0,1,0.9999,0.5791,0.9236,0.5922,0.9830,0.7823,0,1,0,1,0.9830,0.7780,0.9996,0.7086,0,1,0,1,0,1,0,1,0,1,1.000,0.7273
6,6,2000,0,1,0,1,0,1,0,1,0.8999,0.6009,0,1,0,1,1.000,0.7987,0.8646,0.5172,1.000,0.7175,0,1,0,1,0.9994,0.5890,0.9431,0.5671,0.88,0.7264,0,1,0,1,1.000,0.7913,0.9998,0.7084,0,1,0,1,0,1,0,1,0,1,1.000,0.7111
6,7,1000,0,1,0,1,0,1,0,1,0.8816,0.6436,0,1,0,1,0.9813,0.5449,0.5813,0.3992,0.5748,-0.137,0,1,0,1,0.9987,0.3997,0.8494,0.7727,0,1,0,1,0,1,1.000,0.6230,0.9981,0.6500,0,1,0,1,0,1,0,1,0,1,0.9906,0.7711
6,7,1500,0,1,0,1,0,1,0,1,0.9250,0.6899,0,1,0,1,1.000,0.6775,0.9621,0.42,0.4838,-0.287,0,1,0,1,1.000,0.3427,0.8455,0.7380,0.1616,0.1457,0,1,0,1,0.9828,0.6554,1.000,0.7441,0,1,0,1,0,1,0,1,0,1,0.9994,0.7619
6,7,2000,0,1,0,1,0,1,0,1,0.9206,0.6966,0,1,0,1,1.000,0.6757,0.9651,0.4746,0.4311,-0.209,0,1,0,1,0.9991,0.3535,0.8673,0.7092,0.1584,0.1376,0,1,0,1,0.9722,0.6532,1.000,0.7253,0,1,0,1,0,1,0,1,0,1,0.9715,0.7442
6,8,1000,0,1,0,1,0,1,0,1,1.000,0.8060,0,1,0,1,0.7972,0.5455,0.8120,0.5316,0.3833,-0.259,0,1,0,1,1.000,0.6807,0.6990,0.5056,0,1,0,1,0,1,1.000,0.7138,0.9999,0.5037,0,1,0,1,0,1,0,1,0,1,1.000,0.5833
6,8,1500,0,1,0,1,0,1,0,1,1.000,0.8613,0,1,0,1,0.8927,0.6730,0.8413,0.6003,0.3503,-0.170,0,1,0,1,1.000,0.6882,0.7655,0.4671,0.9355,0.6629,0,1,0,1,1.000,0.6986,0.9992,0.6082,0,1,0,1,0,1,0,1,0,1,0.9999,0.6165
6,8,2000,0,1,0,1,0,1,0,1,1.000,0.8830,0,1,0,1,0.9842,0.7734,0.9302,0.6902,0.2394,-0.267,0,1,0,1,0.9997,0.6809,0.7667,0.5381,0.9999,0.6805,0,1,0,1,1.000,0.6543,0.9991,0.5933,0,1,0,1,0,1,0,1,0,1,0.9998,0.6180
6,9,1000,0,1,0,1,0,1,0,1,0.9660,0.7435,0,1,0,1,0.6870,0.4846,0.5245,0.3928,0.9668,0.7853,0,1,0,1,0.9996,0.4825,1.000,0.9255,0,1,0,1,0,1,0.9850,0.6658,1.000,0.5016,0,1,0,1,0,1,0,1,0,1,0.9998,0.4709
6,9,1500,0,1,0,1,0,1,0,1,0.9999,0.7876,0,1,0,1,0.8519,0.6015,0.6471,0.4690,1.000,0.8280,0,1,0,1,0.9995,0.5969,1.000,0.8564,0.7810,0.6962,0,1,0,1,1.000,0.6565,0.9999,0.4678,0,1,0,1,0,1,0,1,0,1,1.000,0.3410
6,9,2000,0,1,0,1,0,1,0,1,0.9998,0.7731,0,1,0,1,0.9464,0.6954,0.7773,0.5552,0.9494,0.7497,0,1,0,1,1.000,0.6419,0.9811,0.8241,0.8140,0.7170,0,1,0,1,1.000,0.7120,0.9996,0.4743,0,1,0,1,0,1,0,1,0,1,0.9991,0.2945
6,10,1000,0,1,0,1,0,1,0,1,0.9691,0.7513,0,1,0,1,0.6854,0.4455,0.4279,0.3807,0.9780,0.8764,0,1,0,1,0.9997,0.3717,0.9836,0.9114,0,1,0,1,0,1,0.8588,0.5608,0.9997,0.5589,0,1,0,1,0,1,0,1,0,1,0.9999,0.6955
6,10,1500,0,1,0,1,0,1,0,1,1.000,0.7982,0,1,0,1,0.7796,0.5492,0.5679,0.4694,0.9680,0.8505,0,1,0,1,0.9999,0.4785,0.9484,0.8371,1.000,0.9780,0,1,0,1,0.8052,0.5496,0.9989,0.5854,0,1,0,1,0,1,0,1,0,1,1.000,0.6955
6,10,2000,0,1,0,1,0,1,0,1,0.9998,0.8142,0,1,0,1,0.8558,0.6331,0.6808,0.5449,0.8485,0.7349,0,1,0,1,0.9999,0.5114,0.9497,0.8186,0.9996,0.9431,0,1,0,1,0.8519,0.5975,0.9995,0.5760,0,1,0,1,0,1,0,1,0,1,1.000,0.6882
6,20,1000,0,1,0,1,0,1,0,1,0.9147,0.8808,0,1,0,1,0.3997,0.3748,0.3768,0.3705,0.4308,0.4261,0,1,0,1,0.9999,0.0884,0.9474,0.9292,0,1,0,1,0,1,0.9357,0.8283,1.000,0.2470,0,1,0,1,0,1,0,1,0,1,0.9998,0.2385
6,20,1500,0,1,0,1,0,1,0,1,0.9846,0.9382,0,1,0,1,0.5155,0.4833,0.4633,0.4489,0.5388,0.5311,0,1,0,1,0.9999,0.1399,0.9689,0.9397,0.9934,0.9889,0,1,0,1,0.9054,0.7870,0.9998,0.2295,0,1,0,1,0,1,0,1,0,1,0.9999,0.2153
6,20,2000,0,1,0,1,0,1,0,1,1.000,0.9650,0,1,0,1,0.6181,0.5784,0.5555,0.5419,0.6394,0.6274,0,1,0,1,0.9999,0.1272,0.9581,0.9317,0.9873,0.9818,0,1,0,1,0.9258,0.8173,1.000,0.2253,0,1,0,1,0,1,0,1,0,1,1.000,0.1841
6,30,1000,0,1,0,1,0,1,0,1,0.8477,0.8380,0,1,0,1,0.3784,0.3641,0.3858,0.3824,0.4061,0.4054,0,1,0,1,1.000,0.0182,0.9834,0.9785,0,1,0,1,0,1,0.9254,0.9087,0.9999,0.1227,0,1,0,1,0,1,0,1,0,1,0.9999,0.2343
6,30,1500,0,1,0,1,0,1,0,1,0.9178,0.9056,0,1,0,1,0.4945,0.4803,0.4791,0.4741,0.5107,0.5100,0,1,0,1,0.9999,0.0780,0.9888,0.9787,0.9975,0.9969,0,1,0,1,0.9142,0.8945,0.9999,0.1113,0,1,0,1,0,1,0,1,0,1,0.9999,0.2221
6,30,2000,0,1,0,1,0,1,0,1,0.9389,0.9261,0,1,0,1,0.5874,0.5701,0.5695,0.5646,0.6010,0.6004,0,1,0,1,1.000,0.0694,0.9987,0.9891,0.9929,0.9921,0,1,0,1,0.9278,0.9084,0.9999,0.1053,0,1,0,1,0,1,0,1,0,1,1.000,0.2285
6,40,1000,0,1,0,1,0,1,0,1,0.8358,0.8307,0,1,0,1,0.3829,0.3705,0.3860,0.3825,0.3827,0.3822,0,1,0,1,0.9999,-0.002,0.9948,0.9877,0,1,0,1,0,1,0.9716,0.9609,1.000,0.1018,0,1,0,1,0,1,0,1,0,1,1.000,0.0876
6,40,1500,0,1,0,1,0,1,0,1,0.9028,0.8939,0,1,0,1,0.4980,0.4853,0.4806,0.4772,0.4891,0.4885,0,1,0,1,1.000,0.0568,0.9981,0.9894,0.9848,0.9848,0,1,0,1,0.9582,0.9463,0.9999,0.0905,0,1,0,1,0,1,0,1,0,1,0.9999,0.0738
6,40,2000,0,1,0,1,0,1,0,1,0.9239,0.9140,0,1,0,1,0.5936,0.5762,0.5734,0.5695,0.5814,0.5808,0,1,0,1,1.000,0.0561,0.9897,0.9816,0.9810,0.9808,0,1,0,1,0.9624,0.9514,0.9999,0.0989,0,1,0,1,0,1,0,1,0,1,1.000,0.0870
6,50,1000,0,1,0,1,0,1,0,1,0.8375,0.8324,0,1,0,1,0.3776,0.3673,0.3861,0.3844,0.3858,0.3856,0,1,0,1,0.9999,0.0055,0.9942,0.9913,0,1,0,1,0,1,0.9878,0.9782,0.9999,0.0953,0,1,0,1,0,1,0,1,0,1,0.9999,0.1102
6,50,1500,0,1,0,1,0,1,0,1,0.9071,0.8987,0,1,0,1,0.4919,0.4793,0.4807,0.4791,0.4921,0.4919,0,1,0,1,0.9999,0.0554,0.9946,0.9901,0.9947,0.9947,0,1,0,1,0.9750,0.9638,0.9999,0.0852,0,1,0,1,0,1,0,1,0,1,0.9999,0.0868
6,50,2000,0,1,0,1,0,1,0,1,0.9266,0.9163,0,1,0,1,0.5863,0.5718,0.5748,0.5727,0.5843,0.5841,0,1,0,1,1.000,0.0559,0.9878,0.9828,0.9899,0.9899,0,1,0,1,0.9843,0.9736,0.9999,0.0886,0,1,0,1,0,1,0,1,0,1,1.000,0.0969
