best_threshold: 0.86
false_positive_percentage: 0.0
false_negative_percentage: 1.0
number_of_tests_conducted: 80

minimized_false_positive_threshold: 0.05
false_positive_percentage: 0.0
false_negative_percentage: 0.9
number_of_tests_conducted: 80

equalized_false_positive_negative_threshold: 0.0
false_positive_percentage: 0.725
false_negative_percentage: 0.0
number_of_tests_conducted: 80

authentication_threshold	false_positive_percentage	false_negative_percentage	authentication_accuracy
2.3929E-4	0.0	0.075	0.9625
2.3930000000000002E-4	0.0	0.075	0.9625
2.3931E-4	0.0	0.075	0.9625
2.3932E-4	0.0	0.075	0.9625
2.3933E-4	0.0	0.075	0.9625
2.3934E-4	0.0	0.075	0.9625
2.3935000000000002E-4	0.0	0.075	0.9625
2.3936E-4	0.0	0.075	0.9625
2.3937E-4	0.0	0.075	0.9625
2.3938E-4	0.0	0.075	0.9625
2.3939E-4	0.0	0.075	0.9625
2.394E-4	0.0	0.075	0.9625
2.3941E-4	0.0	0.075	0.9625
2.3942E-4	0.0	0.075	0.9625
2.3943E-4	0.0	0.075	0.9625
2.3944E-4	0.0	0.075	0.9625
2.3945E-4	0.0	0.075	0.9625
2.3946000000000001E-4	0.0	0.075	0.9625
2.3947E-4	0.0	0.075	0.9625
2.3948E-4	0.0	0.075	0.9625
2.3949E-4	0.0	0.075	0.9625
2.395E-4	0.0	0.075	0.9625
2.3951000000000002E-4	0.0	0.075	0.9625
2.3952E-4	0.0	0.075	0.9625
2.3953E-4	0.0	0.075	0.9625
2.3954E-4	0.0	0.075	0.9625
2.3955E-4	0.0	0.075	0.9625
2.3956000000000002E-4	0.0	0.075	0.9625
2.3957E-4	0.0	0.075	0.9625
2.3958E-4	0.0	0.075	0.9625
2.3959E-4	0.0	0.075	0.9625
2.396E-4	0.0	0.075	0.9625
2.3961000000000002E-4	0.0	0.075	0.9625
2.3962E-4	0.0	0.075	0.9625
2.3963E-4	0.0	0.075	0.9625
2.3964E-4	0.0	0.075	0.9625
2.3965E-4	0.0	0.075	0.9625
2.3966E-4	0.0	0.075	0.9625
2.3967000000000001E-4	0.0	0.075	0.9625
2.3968E-4	0.0	0.075	0.9625
2.3969E-4	0.0	0.075	0.9625
2.397E-4	0.0	0.075	0.9625
2.3971E-4	0.0	0.075	0.9625
2.3972000000000002E-4	0.0	0.075	0.9625
2.3973E-4	0.0	0.075	0.9625
2.3974E-4	0.0	0.075	0.9625
2.3975E-4	0.0	0.075	0.9625
2.3976E-4	0.0	0.075	0.9625
2.3977000000000002E-4	0.0	0.075	0.9625
2.3978E-4	0.0	0.075	0.9625
2.3979E-4	0.0	0.075	0.9625
2.398E-4	0.0	0.075	0.9625
2.3981E-4	0.0	0.075	0.9625
2.3982000000000002E-4	0.0	0.075	0.9625
2.3983E-4	0.0	0.075	0.9625
2.3984E-4	0.0	0.075	0.9625
2.3985E-4	0.0	0.075	0.9625
2.3986E-4	0.0	0.075	0.9625
2.3987E-4	0.0	0.075	0.9625
2.3988000000000001E-4	0.0	0.075	0.9625
2.3989E-4	0.0	0.075	0.9625
2.399E-4	0.0	0.075	0.9625
2.3991E-4	0.0	0.075	0.9625
2.3992E-4	0.0	0.075	0.9625
2.3993000000000002E-4	0.0	0.075	0.9625
2.3994E-4	0.0	0.075	0.9625
2.3995E-4	0.0	0.075	0.9625
2.3996E-4	0.0	0.075	0.9625
2.3997E-4	0.0	0.075	0.9625
2.3998000000000002E-4	0.0	0.075	0.9625
2.3999E-4	0.0	0.075	0.9625
2.4E-4	0.0	0.075	0.9625
2.4001E-4	0.0	0.075	0.9625
2.4002E-4	0.0	0.075	0.9625
2.4003000000000002E-4	0.0	0.075	0.9625
2.4004E-4	0.0	0.075	0.9625
2.4005E-4	0.0	0.075	0.9625
2.4006E-4	0.0	0.075	0.9625
2.4007E-4	0.0	0.075	0.9625
2.4008E-4	0.0	0.075	0.9625
2.4009000000000001E-4	0.0	0.075	0.9625
2.401E-4	0.0	0.075	0.9625
2.4011E-4	0.0	0.075	0.9625
2.4012E-4	0.0	0.075	0.9625
2.4013E-4	0.0	0.075	0.9625
2.4014000000000001E-4	0.0	0.075	0.9625
2.4015E-4	0.0	0.075	0.9625
2.4016E-4	0.0	0.075	0.9625
2.4017E-4	0.0	0.075	0.9625
2.4018E-4	0.0	0.075	0.9625
2.4019000000000002E-4	0.0	0.075	0.9625
2.402E-4	0.0	0.075	0.9625
2.4021E-4	0.0	0.075	0.9625
2.4022E-4	0.0	0.075	0.9625
2.4023E-4	0.0	0.075	0.9625
2.4024000000000002E-4	0.0	0.075	0.9625
2.4025E-4	0.0	0.075	0.9625
2.4026E-4	0.0	0.075	0.9625
2.4027E-4	0.0	0.075	0.9625
2.4028E-4	0.0	0.075	0.9625
2.4029000000000002E-4	0.0	0.075	0.9625
2.403E-4	0.0	0.075	0.9625
2.4031E-4	0.0	0.075	0.9625
2.4032E-4	0.0	0.075	0.9625
2.4033E-4	0.0	0.075	0.9625
2.4034E-4	0.0	0.075	0.9625
2.4035000000000001E-4	0.0	0.075	0.9625
2.4036E-4	0.0	0.075	0.9625
2.4037E-4	0.0	0.075	0.9625
2.4038E-4	0.0	0.075	0.9625
2.4039E-4	0.0	0.075	0.9625
2.4040000000000002E-4	0.0	0.075	0.9625
2.4041E-4	0.0	0.075	0.9625
2.4042E-4	0.0	0.075	0.9625
2.4043E-4	0.0	0.075	0.9625
2.4044E-4	0.0	0.075	0.9625
2.4045000000000002E-4	0.0	0.075	0.9625
2.4046E-4	0.0	0.075	0.9625
2.4047E-4	0.0	0.075	0.9625
2.4048E-4	0.0	0.075	0.9625
2.4049E-4	0.0	0.075	0.9625
2.4050000000000002E-4	0.0	0.075	0.9625
2.4051E-4	0.0	0.075	0.9625
2.4052E-4	0.0	0.075	0.9625
2.4053E-4	0.0	0.075	0.9625
2.4054E-4	0.0	0.075	0.9625
2.4055E-4	0.0	0.075	0.9625
2.4056000000000001E-4	0.0	0.075	0.9625
2.4057E-4	0.0	0.075	0.9625
2.4058E-4	0.0	0.075	0.9625
2.4059E-4	0.0	0.075	0.9625
2.406E-4	0.0	0.075	0.9625
2.4061000000000002E-4	0.0	0.075	0.9625
2.4062E-4	0.0	0.075	0.9625
2.4063E-4	0.0	0.075	0.9625
2.4064E-4	0.0	0.075	0.9625
2.4065E-4	0.0	0.075	0.9625
2.4066000000000002E-4	0.0	0.075	0.9625
2.4067E-4	0.0	0.075	0.9625
2.4068E-4	0.0	0.075	0.9625
2.4069E-4	0.0	0.075	0.9625
2.407E-4	0.0	0.075	0.9625
2.4071000000000002E-4	0.0	0.075	0.9625
2.4072E-4	0.0	0.075	0.9625
2.4073E-4	0.0	0.075	0.9625
2.4074E-4	0.0	0.075	0.9625
2.4075E-4	0.0	0.075	0.9625
2.4076E-4	0.0	0.075	0.9625
2.4077000000000001E-4	0.0	0.075	0.9625
2.4078E-4	0.0	0.075	0.9625
2.4079E-4	0.0	0.075	0.9625
2.408E-4	0.0	0.075	0.9625
2.4081E-4	0.0	0.075	0.9625
2.4082000000000002E-4	0.0	0.075	0.9625
2.4083E-4	0.0	0.075	0.9625
2.4084E-4	0.0	0.075	0.9625
2.4085E-4	0.0	0.075	0.9625
2.4086E-4	0.0	0.075	0.9625
2.4087000000000002E-4	0.0	0.075	0.9625
2.4088E-4	0.0	0.075	0.9625
2.4089E-4	0.0	0.075	0.9625
2.409E-4	0.0	0.075	0.9625
2.4091E-4	0.0	0.075	0.9625
2.4092000000000002E-4	0.0	0.075	0.9625
2.4093E-4	0.0	0.075	0.9625
2.4094E-4	0.0	0.075	0.9625
2.4095E-4	0.0	0.075	0.9625
2.4096E-4	0.0	0.075	0.9625
2.4097E-4	0.0	0.075	0.9625
2.4098000000000001E-4	0.0	0.075	0.9625
2.4099E-4	0.0	0.075	0.9625
2.41E-4	0.0	0.075	0.9625
2.4101E-4	0.0	0.075	0.9625
2.4102E-4	0.0	0.075	0.9625
2.4103000000000001E-4	0.0	0.075	0.9625
2.4104E-4	0.0	0.075	0.9625
2.4105E-4	0.0	0.075	0.9625
2.4106E-4	0.0	0.075	0.9625
2.4107E-4	0.0	0.075	0.9625
2.4108000000000002E-4	0.0	0.075	0.9625
2.4109E-4	0.0	0.075	0.9625
2.411E-4	0.0	0.075	0.9625
2.4111E-4	0.0	0.075	0.9625
2.4112E-4	0.0	0.075	0.9625
2.4113000000000002E-4	0.0	0.075	0.9625
2.4114E-4	0.0	0.075	0.9625
2.4115E-4	0.0	0.075	0.9625
2.4116E-4	0.0	0.075	0.9625
2.4117E-4	0.0	0.075	0.9625
2.4118000000000002E-4	0.0	0.075	0.9625
2.4119E-4	0.0	0.075	0.9625
2.412E-4	0.0	0.075	0.9625
2.4121E-4	0.0	0.075	0.9625
2.4122E-4	0.0	0.075	0.9625
2.4123E-4	0.0	0.075	0.9625
2.4124000000000001E-4	0.0	0.075	0.9625
2.4125E-4	0.0	0.075	0.9625
2.4126E-4	0.0	0.075	0.9625
2.4127E-4	0.0	0.075	0.9625
2.4128E-4	0.0	0.075	0.9625
2.4129000000000002E-4	0.0	0.075	0.9625
2.413E-4	0.0	0.075	0.9625
2.4131E-4	0.0	0.075	0.9625
2.4132E-4	0.0	0.075	0.9625
2.4133E-4	0.0	0.075	0.9625
2.4134000000000002E-4	0.0	0.075	0.9625
2.4135E-4	0.0	0.075	0.9625
2.4136E-4	0.0	0.075	0.9625
2.4137E-4	0.0	0.075	0.9625
2.4138E-4	0.0	0.075	0.9625
2.4139000000000002E-4	0.0	0.075	0.9625
2.414E-4	0.0	0.075	0.9625
2.4141E-4	0.0	0.075	0.9625
2.4142E-4	0.0	0.075	0.9625
2.4143E-4	0.0	0.075	0.9625
2.4144E-4	0.0	0.075	0.9625
2.4145000000000001E-4	0.0	0.075	0.9625
2.4146E-4	0.0	0.075	0.9625
2.4147E-4	0.0	0.075	0.9625
2.4148E-4	0.0	0.075	0.9625
2.4149E-4	0.0	0.075	0.9625
2.4150000000000002E-4	0.0	0.075	0.9625
2.4151E-4	0.0	0.075	0.9625
2.4152E-4	0.0	0.075	0.9625
2.4153E-4	0.0	0.075	0.9625
2.4154E-4	0.0	0.075	0.9625
2.4155000000000002E-4	0.0	0.075	0.9625
2.4156E-4	0.0	0.075	0.9625
2.4157E-4	0.0	0.075	0.9625
2.4158E-4	0.0	0.075	0.9625
2.4159E-4	0.0	0.075	0.9625
2.4160000000000002E-4	0.0	0.075	0.9625
2.4161E-4	0.0	0.075	0.9625
2.4162E-4	0.0	0.075	0.9625
2.4163E-4	0.0	0.075	0.9625
2.4164E-4	0.0	0.075	0.9625
2.4165E-4	0.0	0.075	0.9625
2.4166000000000001E-4	0.0	0.075	0.9625
2.4167E-4	0.0	0.075	0.9625
2.4168E-4	0.0	0.075	0.9625
2.4169E-4	0.0	0.075	0.9625
2.417E-4	0.0	0.075	0.9625
2.4171000000000002E-4	0.0	0.075	0.9625
2.4172E-4	0.0	0.075	0.9625
2.4173E-4	0.0	0.075	0.9625
2.4174E-4	0.0	0.075	0.9625
2.4175E-4	0.0	0.075	0.9625
2.4176000000000002E-4	0.0	0.075	0.9625
2.4177E-4	0.0	0.075	0.9625
2.4178E-4	0.0	0.075	0.9625
2.4179E-4	0.0	0.075	0.9625
2.418E-4	0.0	0.075	0.9625
2.4181000000000002E-4	0.0	0.075	0.9625
2.4182E-4	0.0	0.075	0.9625
2.4183E-4	0.0	0.075	0.9625
2.4184E-4	0.0	0.075	0.9625
2.4185E-4	0.0	0.075	0.9625
2.4186E-4	0.0	0.075	0.9625
2.4187000000000001E-4	0.0	0.075	0.9625
2.4188E-4	0.0	0.075	0.9625
2.4189E-4	0.0	0.075	0.9625
2.419E-4	0.0	0.075	0.9625
2.4191E-4	0.0	0.075	0.9625
2.4192000000000001E-4	0.0	0.075	0.9625
2.4193E-4	0.0	0.075	0.9625
2.4194E-4	0.0	0.075	0.9625
2.4195E-4	0.0	0.075	0.9625
2.4196E-4	0.0	0.075	0.9625
2.4197000000000002E-4	0.0	0.075	0.9625
2.4198E-4	0.0	0.075	0.9625
2.4199E-4	0.0	0.075	0.9625
2.42E-4	0.0	0.075	0.9625
2.4201E-4	0.0	0.075	0.9625
2.4202000000000002E-4	0.0	0.075	0.9625
2.4203E-4	0.0	0.075	0.9625
2.4204E-4	0.0	0.075	0.9625
2.4205E-4	0.0	0.075	0.9625
2.4206E-4	0.0	0.075	0.9625
2.4207000000000002E-4	0.0	0.075	0.9625
2.4208E-4	0.0	0.075	0.9625
2.4209E-4	0.0	0.075	0.9625
2.421E-4	0.0	0.075	0.9625
2.4211E-4	0.0	0.075	0.9625
2.4212E-4	0.0	0.075	0.9625
2.4213000000000001E-4	0.0	0.075	0.9625
2.4214E-4	0.0	0.075	0.9625
2.4215E-4	0.0	0.075	0.9625
2.4216E-4	0.0	0.075	0.9625
2.4217E-4	0.0	0.075	0.9625
2.4218000000000002E-4	0.0	0.075	0.9625
2.4219E-4	0.0	0.075	0.9625
2.422E-4	0.0	0.075	0.9625
2.4221E-4	0.0	0.075	0.9625
2.4222E-4	0.0	0.075	0.9625
2.4223000000000002E-4	0.0	0.075	0.9625
2.4224E-4	0.0	0.075	0.9625
2.4225E-4	0.0	0.075	0.9625
2.4226E-4	0.0	0.075	0.9625
2.4227E-4	0.0	0.075	0.9625
2.4228000000000002E-4	0.0	0.075	0.9625
2.4229E-4	0.0	0.075	0.9625
2.423E-4	0.0	0.075	0.9625
2.4231E-4	0.0	0.075	0.9625
2.4232E-4	0.0	0.075	0.9625
2.4233E-4	0.0	0.075	0.9625
2.4234000000000001E-4	0.0	0.075	0.9625
2.4235E-4	0.0	0.075	0.9625
2.4236E-4	0.0	0.075	0.9625
2.4237E-4	0.0	0.075	0.9625
2.4238E-4	0.0	0.075	0.9625
2.4239000000000002E-4	0.0	0.075	0.9625
2.424E-4	0.0	0.075	0.9625
2.4241E-4	0.0	0.075	0.9625
2.4242E-4	0.0	0.075	0.9625
2.4243E-4	0.0	0.075	0.9625
2.4244000000000002E-4	0.0	0.075	0.9625
2.4245E-4	0.0	0.075	0.9625
2.4246E-4	0.0	0.075	0.9625
2.4247E-4	0.0	0.075	0.9625
2.4248E-4	0.0	0.075	0.9625
2.4249000000000002E-4	0.0	0.075	0.9625
2.425E-4	0.0	0.075	0.9625
2.4251E-4	0.0	0.075	0.9625
2.4252E-4	0.0	0.075	0.9625
2.4253E-4	0.0	0.075	0.9625
2.4254E-4	0.0	0.075	0.9625
2.4255000000000001E-4	0.0	0.075	0.9625
2.4256E-4	0.0	0.075	0.9625
2.4257E-4	0.0	0.075	0.9625
2.4258E-4	0.0	0.075	0.9625
2.4259E-4	0.0	0.075	0.9625
2.4260000000000002E-4	0.0	0.075	0.9625
2.4261E-4	0.0	0.075	0.9625
2.4262E-4	0.0	0.075	0.9625
2.4263E-4	0.0	0.075	0.9625
2.4264E-4	0.0	0.075	0.9625
2.4265000000000002E-4	0.0	0.075	0.9625
2.4266E-4	0.0	0.075	0.9625
2.4267E-4	0.0	0.075	0.9625
2.4268E-4	0.0	0.075	0.9625
2.4269E-4	0.0	0.075	0.9625
2.4270000000000002E-4	0.0	0.075	0.9625
2.4271E-4	0.0	0.075	0.9625
2.4272E-4	0.0	0.075	0.9625
2.4273E-4	0.0	0.075	0.9625
2.4274E-4	0.0	0.075	0.9625
2.4275E-4	0.0	0.075	0.9625
2.4276E-4	0.0	0.075	0.9625
2.4277E-4	0.0	0.075	0.9625
2.4278E-4	0.0	0.075	0.9625
2.4279E-4	0.0	0.075	0.9625
2.428E-4	0.0	0.075	0.9625
2.4281000000000001E-4	0.0	0.075	0.9625
2.4282E-4	0.0	0.075	0.9625
2.4283E-4	0.0	0.075	0.9625
2.4284E-4	0.0	0.075	0.9625
2.4285E-4	0.0	0.075	0.9625
2.4286000000000002E-4	0.0	0.075	0.9625
2.4287E-4	0.0	0.075	0.9625
2.4288E-4	0.0	0.075	0.9625
2.4289E-4	0.0	0.075	0.9625
2.429E-4	0.0	0.075	0.9625
2.4291000000000002E-4	0.0	0.075	0.9625
2.4292E-4	0.0	0.075	0.9625
2.4293E-4	0.0	0.075	0.9625
2.4294E-4	0.0	0.075	0.9625
2.4295E-4	0.0	0.075	0.9625
2.4296000000000002E-4	0.0	0.075	0.9625
2.4297E-4	0.0	0.075	0.9625
2.4298E-4	0.0	0.075	0.9625
2.4299E-4	0.0	0.075	0.9625
2.43E-4	0.0	0.075	0.9625
2.4301E-4	0.0	0.075	0.9625
2.4302000000000001E-4	0.0	0.075	0.9625
2.4303E-4	0.0	0.075	0.9625
2.4304E-4	0.0	0.075	0.9625
2.4305E-4	0.0	0.075	0.9625
2.4306E-4	0.0	0.075	0.9625
2.4307000000000002E-4	0.0	0.075	0.9625
2.4308E-4	0.0	0.075	0.9625
2.4309E-4	0.0	0.075	0.9625
2.431E-4	0.0	0.075	0.9625
2.4311E-4	0.0	0.075	0.9625
2.4312000000000002E-4	0.0	0.075	0.9625
2.4313E-4	0.0	0.075	0.9625
2.4314E-4	0.0	0.075	0.9625
2.4315E-4	0.0	0.075	0.9625
2.4316E-4	0.0	0.075	0.9625
2.4317000000000002E-4	0.0	0.075	0.9625
2.4318E-4	0.0	0.075	0.9625
2.4319E-4	0.0	0.075	0.9625
2.432E-4	0.0	0.075	0.9625
2.4321E-4	0.0	0.075	0.9625
2.4322E-4	0.0	0.075	0.9625
2.4323000000000001E-4	0.0	0.075	0.9625
2.4324E-4	0.0	0.075	0.9625
2.4325E-4	0.0	0.075	0.9625
2.4326E-4	0.0	0.075	0.9625
2.4327E-4	0.0	0.075	0.9625
2.4328000000000002E-4	0.0	0.075	0.9625
2.4329E-4	0.0	0.075	0.9625
2.433E-4	0.0	0.075	0.9625
2.4331E-4	0.0	0.075	0.9625
2.4332E-4	0.0	0.075	0.9625
2.4333000000000002E-4	0.0	0.075	0.9625
2.4334E-4	0.0	0.075	0.9625
2.4335E-4	0.0	0.075	0.9625
2.4336E-4	0.0	0.075	0.9625
2.4337E-4	0.0	0.075	0.9625
2.4338000000000002E-4	0.0	0.075	0.9625
2.4339E-4	0.0	0.075	0.9625
2.434E-4	0.0	0.075	0.9625
2.4341E-4	0.0	0.075	0.9625
2.4342E-4	0.0	0.075	0.9625
2.4343E-4	0.0	0.075	0.9625
2.4344000000000001E-4	0.0	0.075	0.9625
2.4345E-4	0.0	0.075	0.9625
2.4346E-4	0.0	0.075	0.9625
2.4347E-4	0.0	0.075	0.9625
2.4348E-4	0.0	0.075	0.9625
2.4349000000000002E-4	0.0	0.075	0.9625
2.435E-4	0.0	0.075	0.9625
2.4351E-4	0.0	0.075	0.9625
2.4352E-4	0.0	0.075	0.9625
2.4353E-4	0.0	0.075	0.9625
2.4354000000000002E-4	0.0	0.075	0.9625
2.4355E-4	0.0	0.075	0.9625
2.4356E-4	0.0	0.075	0.9625
2.4357E-4	0.0	0.075	0.9625
2.4358E-4	0.0	0.075	0.9625
2.4359000000000002E-4	0.0	0.075	0.9625
2.436E-4	0.0	0.075	0.9625
2.4361E-4	0.0	0.075	0.9625
2.4362E-4	0.0	0.075	0.9625
2.4363E-4	0.0	0.075	0.9625
2.4364E-4	0.0	0.075	0.9625
2.4365E-4	0.0	0.075	0.9625
2.4366E-4	0.0	0.075	0.9625
2.4367E-4	0.0	0.075	0.9625
2.4368E-4	0.0	0.075	0.9625
2.4369E-4	0.0	0.075	0.9625
2.4370000000000001E-4	0.0	0.075	0.9625
2.4371E-4	0.0	0.075	0.9625
2.4372E-4	0.0	0.075	0.9625
2.4373E-4	0.0	0.075	0.9625
2.4374E-4	0.0	0.075	0.9625
2.4375000000000002E-4	0.0	0.075	0.9625
2.4376E-4	0.0	0.075	0.9625
2.4377E-4	0.0	0.075	0.9625
2.4378E-4	0.0	0.075	0.9625
2.4379E-4	0.0	0.075	0.9625
2.4380000000000002E-4	0.0	0.075	0.9625
2.4381E-4	0.0	0.075	0.9625
2.4382E-4	0.0	0.075	0.9625
2.4383E-4	0.0	0.075	0.9625
2.4384E-4	0.0	0.075	0.9625
2.4385000000000002E-4	0.0	0.075	0.9625
2.4386E-4	0.0	0.075	0.9625
2.4387E-4	0.0	0.075	0.9625
2.4388E-4	0.0	0.075	0.9625
2.4389E-4	0.0	0.075	0.9625
2.439E-4	0.0	0.075	0.9625
2.4391000000000001E-4	0.0	0.075	0.9625
2.4392E-4	0.0	0.075	0.9625
2.4393E-4	0.0	0.075	0.9625
2.4394E-4	0.0	0.075	0.9625
2.4395E-4	0.0	0.075	0.9625
2.4396000000000002E-4	0.0	0.075	0.9625
2.4397E-4	0.0	0.075	0.9625
2.4398E-4	0.0	0.075	0.9625
2.4399E-4	0.0	0.075	0.9625
2.44E-4	0.0	0.075	0.9625
2.4401000000000002E-4	0.0	0.075	0.9625
2.4402E-4	0.0	0.075	0.9625
2.4403E-4	0.0	0.075	0.9625
2.4404E-4	0.0	0.075	0.9625
2.4405E-4	0.0	0.075	0.9625
2.4406000000000002E-4	0.0	0.075	0.9625
2.4407E-4	0.0	0.075	0.9625
2.4408E-4	0.0	0.075	0.9625
2.4409E-4	0.0	0.075	0.9625
2.441E-4	0.0	0.075	0.9625
2.4411E-4	0.0	0.075	0.9625
2.4412000000000001E-4	0.0	0.075	0.9625
2.4413E-4	0.0	0.075	0.9625
2.4414E-4	0.0	0.075	0.9625
2.4415E-4	0.0	0.075	0.9625
2.4416E-4	0.0	0.075	0.9625
2.4417E-4	0.0	0.075	0.9625
2.4418E-4	0.0	0.075	0.9625
2.4419000000000003E-4	0.0	0.075	0.9625
2.442E-4	0.0	0.075	0.9625
2.4421E-4	0.0	0.075	0.9625
2.4422E-4	0.0	0.075	0.9625
2.4423E-4	0.0	0.075	0.9625
2.4424E-4	0.0	0.075	0.9625
2.4425E-4	0.0	0.075	0.9625
2.4426E-4	0.0	0.075	0.9625
2.4427E-4	0.0	0.075	0.9625
2.4428E-4	0.0	0.075	0.9625
2.4429E-4	0.0	0.075	0.9625
2.4430000000000003E-4	0.0	0.075	0.9625
2.4431E-4	0.0	0.075	0.9625
2.4432E-4	0.0	0.075	0.9625
2.4433E-4	0.0	0.075	0.9625
2.4434E-4	0.0	0.075	0.9625
2.4435E-4	0.0	0.075	0.9625
2.4436E-4	0.0	0.075	0.9625
2.4437E-4	0.0	0.075	0.9625
2.4438E-4	0.0	0.075	0.9625
2.4439E-4	0.0	0.075	0.9625
2.4440000000000003E-4	0.0	0.075	0.9625
2.4441E-4	0.0	0.075	0.9625
2.4442E-4	0.0	0.075	0.9625
2.4443E-4	0.0	0.075	0.9625
2.4444E-4	0.0	0.075	0.9625
2.4445E-4	0.0	0.075	0.9625
2.4446E-4	0.0	0.075	0.9625
2.4447E-4	0.0	0.075	0.9625
2.4448E-4	0.0	0.075	0.9625
2.4449E-4	0.0	0.075	0.9625
2.445E-4	0.0	0.075	0.9625
2.4451000000000003E-4	0.0	0.075	0.9625
2.4452E-4	0.0	0.075	0.9625
2.4453E-4	0.0	0.075	0.9625
2.4454E-4	0.0	0.075	0.9625
2.4455E-4	0.0	0.075	0.9625
2.4456E-4	0.0	0.075	0.9625
2.4457E-4	0.0	0.075	0.9625
2.4458E-4	0.0	0.075	0.9625
2.4459E-4	0.0	0.075	0.9625
2.446E-4	0.0	0.075	0.9625
2.4461000000000003E-4	0.0	0.075	0.9625
2.4462E-4	0.0	0.075	0.9625
2.4463E-4	0.0	0.075	0.9625
2.4464E-4	0.0	0.075	0.9625
2.4465E-4	0.0	0.075	0.9625
2.4466E-4	0.0	0.075	0.9625
2.4467E-4	0.0	0.075	0.9625
2.4468E-4	0.0	0.075	0.9625
2.4469E-4	0.0	0.075	0.9625
2.447E-4	0.0	0.075	0.9625
2.4471E-4	0.0	0.075	0.9625
2.4472000000000003E-4	0.0	0.075	0.9625
2.4473E-4	0.0	0.075	0.9625
2.4474E-4	0.0	0.075	0.9625
2.4475E-4	0.0	0.075	0.9625
2.4476E-4	0.0	0.075	0.9625
2.4477E-4	0.0	0.075	0.9625
2.4478E-4	0.0	0.075	0.9625
2.4479E-4	0.0	0.075	0.9625
2.448E-4	0.0	0.075	0.9625
2.4481E-4	0.0	0.075	0.9625
2.4482000000000003E-4	0.0	0.075	0.9625
2.4483E-4	0.0	0.075	0.9625
2.4484E-4	0.0	0.075	0.9625
2.4485E-4	0.0	0.075	0.9625
2.4486E-4	0.0	0.075	0.9625
2.4487E-4	0.0	0.075	0.9625
2.4488E-4	0.0	0.075	0.9625
2.4489E-4	0.0	0.075	0.9625
2.449E-4	0.0	0.075	0.9625
2.4491E-4	0.0	0.075	0.9625
2.4492E-4	0.0	0.075	0.9625
2.4493000000000003E-4	0.0	0.075	0.9625
2.4494E-4	0.0	0.075	0.9625
2.4495E-4	0.0	0.075	0.9625
2.4496E-4	0.0	0.075	0.9625
2.4497E-4	0.0	0.075	0.9625
2.4498E-4	0.0	0.075	0.9625
2.4499E-4	0.0	0.075	0.9625
2.45E-4	0.0	0.075	0.9625
2.4501E-4	0.0	0.075	0.9625
2.4502E-4	0.0	0.075	0.9625
2.4503000000000003E-4	0.0	0.075	0.9625
2.4504E-4	0.0	0.075	0.9625
2.4505E-4	0.0	0.075	0.9625
2.4506E-4	0.0	0.075	0.9625
2.4507E-4	0.0	0.075	0.9625
2.4508E-4	0.0	0.075	0.9625
2.4509E-4	0.0	0.075	0.9625
2.451E-4	0.0	0.075	0.9625
2.4511E-4	0.0	0.075	0.9625
2.4512E-4	0.0	0.075	0.9625
2.4513E-4	0.0	0.075	0.9625
2.4514000000000003E-4	0.0	0.075	0.9625
2.4515E-4	0.0	0.075	0.9625
2.4516E-4	0.0	0.075	0.9625
2.4517E-4	0.0	0.075	0.9625
2.4518E-4	0.0	0.075	0.9625
2.4519E-4	0.0	0.075	0.9625
2.452E-4	0.0	0.075	0.9625
2.4521E-4	0.0	0.075	0.9625
2.4522E-4	0.0	0.075	0.9625
2.4523E-4	0.0	0.075	0.9625
2.4524000000000003E-4	0.0	0.075	0.9625
2.4525E-4	0.0	0.075	0.9625
2.4526E-4	0.0	0.075	0.9625
2.4527E-4	0.0	0.075	0.9625
2.4528E-4	0.0	0.075	0.9625
2.4529E-4	0.0	0.075	0.9625
2.453E-4	0.0	0.075	0.9625
2.4531E-4	0.0	0.075	0.9625
2.4532E-4	0.0	0.075	0.9625
2.4533E-4	0.0	0.075	0.9625
2.4534E-4	0.0	0.075	0.9625
2.4535000000000003E-4	0.0	0.075	0.9625
2.4536E-4	0.0	0.075	0.9625
2.4537E-4	0.0	0.075	0.9625
2.4538E-4	0.0	0.075	0.9625
2.4539E-4	0.0	0.075	0.9625
2.454E-4	0.0	0.075	0.9625
2.4541E-4	0.0	0.075	0.9625
2.4542E-4	0.0	0.075	0.9625
2.4543E-4	0.0	0.075	0.9625
2.4544E-4	0.0	0.075	0.9625
2.4545000000000003E-4	0.0	0.075	0.9625
2.4546E-4	0.0	0.075	0.9625
2.4547E-4	0.0	0.075	0.9625
2.4548E-4	0.0	0.075	0.9625
2.4549E-4	0.0	0.075	0.9625
2.455E-4	0.0	0.075	0.9625
2.4551E-4	0.0	0.075	0.9625
2.4552E-4	0.0	0.075	0.9625
2.4553E-4	0.0	0.075	0.9625
2.4554E-4	0.0	0.075	0.9625
2.4555E-4	0.0	0.075	0.9625
2.4556000000000003E-4	0.0	0.075	0.9625
2.4557E-4	0.0	0.075	0.9625
2.4558E-4	0.0	0.075	0.9625
2.4559E-4	0.0	0.075	0.9625
2.456E-4	0.0	0.075	0.9625
2.4561E-4	0.0	0.075	0.9625
2.4562E-4	0.0	0.075	0.9625
2.4563E-4	0.0	0.075	0.9625
2.4564E-4	0.0	0.075	0.9625
2.4565E-4	0.0	0.075	0.9625
2.4566000000000003E-4	0.0	0.075	0.9625
2.4567E-4	0.0	0.075	0.9625
