W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,
4,6,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.9616,0.5257,0.6677,0,0,0,0,0,0,0.9903,0.5523,0.7033,0.9143,0.3604,0.3157,0.9999,0.6742,0.9903,0,0,0,0,0,0,0.8928,0.7152,1,0.7927,0.5696,0.2889,0.3275,0.1703,0,0,0,0,0,0,0,1.000,0.3708,0.3003,0.9993,0.6016,0.4187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8173,0.6395,0.4252
4,6,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.9079,0.5932,0.6683,0,0,0,0,0,0,1.000,0.6146,0.8649,0.9990,0.4636,0.5477,1.000,0.608,0.9529,0,0,0,0,0,0,0.9999,0.7841,1,0.8270,0.5160,0.4878,0.3751,0.1532,0,0,0,0,0,0,0,1.000,0.5246,0.4640,0.940,0.5889,0.4279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8410,0.5895,0.1705
4,6,2000,0,0,0,0,0,0,0,0,0,0,0,0,0.9589,0.5969,0.6691,0,0,0,0,0,0,1.000,0.7291,1,1.000,0.5927,0.8842,1.000,0.6036,0.8875,0,0,0,0,0,0,1.000,0.7921,1,0.8624,0.5214,0.5069,0.3355,0.1205,0,0,0,0,0,0,0,0.9999,0.5571,0.4594,0.9914,0.6218,0.5939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8375,0.5885,0.1758
4,7,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.7232,1,0,0,0,0,0,0,0.9998,0.5495,0.5736,1.000,0.1766,0.6805,0.4436,-1.369,0,0,0,0,0,0,0,0.9058,0.6991,0.9991,0.8176,0.6165,0.4343,0.2227,0.0936,0,0,0,0,0,0,0,0.9529,0.6712,0.9087,0.953,0.7172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7706,0.6406,0.2338
4,7,1500,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.6860,0.9973,0,0,0,0,0,0,1.00,0.6986,0.9998,0.9999,0.2753,0.6150,0.3734,-0.926,0,0,0,0,0,0,0,1.000,0.7126,1,0.8039,0.4931,0.3384,0.1759,0.0622,0,0,0,0,0,0,0,0.9319,0.5273,0.6170,0.9998,0.70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8455,0.6321,0.3274
4,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.6879,0.9977,0,0,0,0,0,0,1.000,0.7395,1,1.000,0.3431,0.5770,0.3547,-0.566,0,0,0,0,0,0,0,1.000,0.7049,1,0.8644,0.5267,0.4312,0.1888,0.0731,0,0,0,0,0,0,0,0.8470,0.5151,0.4902,0.9473,0.6825,0.9275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8099,0.6189,0.3097
4,8,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.9628,0.7986,1,0,0,0,0,0,0,0.9992,0.7553,1,1.000,0.5014,0.3355,0.3686,-0.336,0,0,0,0,0,0,0,1.000,0.6200,0.7002,0.9732,0.5225,0.4763,0.9988,0.620,0.7368,0,0,0,0,0,0,0.9783,0.5329,0.7571,0.9625,0.7010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7708,0.6845,0.8091
4,8,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.9342,0.7870,1,0,0,0,0,0,0,1.000,0.6882,0.9950,0.9998,0.4438,0.4879,0.2827,-0.281,0,0,0,0,0,0,0,0.9995,0.5425,0.6412,0.9995,0.6044,0.8070,1.000,0.3692,0.7010,0,0,0,0,0,0,0.8681,0.6046,0.7348,0.9784,0.7459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8040,0.7243,1
4,8,2000,0,0,0,0,0,0,0,0,0,0,0,0,0.9457,0.7788,1,0,0,0,0,0,0,0.9007,0.6511,0.9049,1.000,0.5249,0.8681,0.2932,-0.323,0,0,0,0,0,0,0,1.000,0.5279,0.7065,1.000,0.6092,0.8243,1.000,0.4592,0.6543,0,0,0,0,0,0,0.9217,0.5885,0.8435,1.000,0.7247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7866,0.7220,1
4,9,1000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.6445,0.9706,0,0,0,0,0,0,1.000,0.8262,1,0.9652,0.5432,0.7577,0.9034,-0.081,0.1565,0,0,0,0,0,0,0.9124,0.6760,0.9015,0.8749,0.665,0.9344,0.9551,0.6968,0.9938,0,0,0,0,0,0,0.9999,0.0133,0.3022,0.8400,0.6179,0.4861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9901,0.6774,0.7865
4,9,1500,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.6227,0.8803,0,0,0,0,0,0,0.9998,0.76,1,0.9999,0.6879,0.9982,0.8578,-0.120,0.1135,0,0,0,0,0,0,0.9995,0.6962,0.9961,0.9262,0.5962,0.8040,0.9737,0.6157,0.8823,0,0,0,0,0,0,0.9997,0.2646,0.4747,0.8591,0.5804,0.6048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9978,0.6802,0.8133
4,9,2000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.5406,0.7881,0,0,0,0,0,0,0.9952,0.7248,1,0.9999,0.6942,0.9989,0.8579,-0.006,0.1357,0,0,0,0,0,0,1.000,0.6980,0.9911,0.9376,0.6005,0.8329,0.9729,0.6046,0.8584,0,0,0,0,0,0,0.9902,0.1983,0.1946,0.8466,0.5583,0.5109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9931,0.6746,0.8252
4,10,1000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.7791,1,0,0,0,0,0,0,1.000,0.8174,1,0.9458,0.6865,0.9835,0.5401,-0.013,0,0,0,0,0,0,0,0.9069,0.7348,1,0.9999,0.6399,0.7619,0.7819,0.6981,0.9977,0,0,0,0,0,0,0.9998,0.5709,0.6586,0.8823,0.7065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.6757,0.7609
