W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,
6,5,1000,0.9990,0.7442,1,0,0,0,0,0,0,0,0,0,0.8360,0.5014,0.3056,0,0,0,0,0,0,0.9788,0.7389,1,0.9984,0.6540,0.9696,0.6754,0.3655,0,0,0,0,0,0,0,1.000,0.4973,0.7904,0.9357,0.6922,0.9949,0.8912,0.7703,1,0,0,0,0,0,0,0.9688,0.6693,0.8920,1.000,0.7869,1,0.5135,0.4078,0,0.7811,0.7411,1,0,0,0,0,0,0,0,0,0,1.000,0.7711,1
6,5,1500,0.9999,0.7442,1,0,0,0,0,0,0,0,0,0,0.8722,0.4467,0.2258,0.6293,0.5746,0,0,0,0,0.8776,0.6484,0.8784,0.9695,0.5687,0.7004,0.8191,0.2888,0.2400,0,0,0,0,0,0,0.9995,0.4892,0.6960,0.9998,0.6818,0.9966,0.9924,0.6463,0.8574,0,0,0,0,0,0,0.9459,0.5852,0.4817,1.000,0.7464,1,0.4637,0.3012,0,0.7893,0.7249,1,0,0,0,0,0,0,0,0,0,0.9997,0.7711,1
6,5,2000,0.9998,0.7356,1,0,0,0,0,0,0,0,0,0,0.8670,0.4452,0.1798,0.6188,0.5612,0,0,0,0,0.8366,0.6096,0.6182,0.8222,0.6004,0.5604,0.7682,0.2373,0.1445,0,0,0,0,0,0,0.9999,0.4332,0.6767,1.000,0.6825,0.9893,0.9469,0.65,0.8798,0,0,0,0,0,0,0.9424,0.5634,0.4631,1.000,0.7287,1,0.4692,0.3418,0,0.7839,0.7220,1,0,0,0,0,0,0,0,0,0,1.000,0.7619,1
6,6,1000,0.9998,0.80,1,0,0,0,0,0,0,0,0,0,0.9691,0.6626,0.8791,0,0,0,0,0,0,1.000,0.7336,1,0.8521,0.5,0.5376,0.9998,0.6337,0.9516,0,0,0,0,0,0,0.9999,0.4142,0.5205,0.9797,0.7425,1,0.5755,0.5466,0,0,0,0,0,0,0,1.000,0.6176,0.6557,0.9995,0.6455,0.8465,0.2506,0.2176,0,0.8296,0.7622,1,0,0,0,0,0,0,0,0,0,0.9999,0.7711,1
6,6,1500,0.9997,0.8101,1,0,0,0,0,0,0,0,0,0,0.9966,0.6822,0.9689,0.9499,0.8925,1,0,0,0,1.000,0.7015,1,1.000,0.6234,0.8588,0.9997,0.5486,0.8575,0,0,0,0,0,0,0.9996,0.3027,0.3607,1.000,0.7996,1,0.6047,0.5522,0,0,0,0,0,0,0,0.9560,0.5776,0.4951,0.9998,0.6358,0.8930,0.2262,0.1627,0,0.7994,0.7241,1,0,0,0,0,0,0,0,0,0,1.000,0.7693,1
6,6,2000,0.9999,0.8001,1,0,0,0,0,0,0,0,0,0,0.9552,0.6111,0.8808,0.9999,0.9427,1,0,0,0,1.000,0.7173,1,1.000,0.7351,1,0.9999,0.5035,0.7933,0,0,0,0,0,0,0.9990,0.3549,0.3411,1.000,0.7998,1,0.6012,0.5359,0,0,0,0,0,0,0,0.9327,0.5608,0.5458,1.000,0.6096,0.8547,0.2364,0.1604,0,0.7619,0.6777,0.7851,0,0,0,0,0,0,0,0,0,1.000,0.7619,1
6,7,1000,1.000,0.7676,1,0,0,0,0,0,0,0,0,0,1.000,0.7802,1,0,0,0,0,0,0,1.000,0.6110,0.7531,0.8625,0.5738,0.4366,0.5683,-0.344,0,0,0,0,0,0,0,0.9999,0.3037,0.09794,0.6128,0.4111,0,0.3568,0.3247,0,0,0,0,0,0,0,1.000,0.5983,0.7363,0.9989,0.4761,0.3292,0.4333,0.1654,0,0.9998,0.7794,1,0,0,0,0,0,0,0,0,0,0.9997,0.8017,1
6,7,1500,0.9980,0.6381,0.8654,0,0,0,0,0,0,0,0,0,1.000,0.7919,1,0.4581,0.3902,0,0,0,0,0.9999,0.6635,0.9658,0.9877,0.5701,0.8155,0.5923,-0.210,0,0,0,0,0,0,0,0.9990,-0.012,0.07404,0.6923,0.3941,0,0.4189,0.3332,0,0,0,0,0,0,0,0.9985,0.6232,0.8235,0.9984,0.5177,0.7805,0.3470,0.1293,0,0.9936,0.7046,1,0,0,0,0,0,0,0,0,0,0.9998,0.6968,0.9987
6,7,2000,0.9993,0.6258,0.8614,0,0,0,0,0,0,0,0,0,0.9996,0.7482,1,0.3570,0.2779,0,0,0,0,1.000,0.8052,1,1.000,0.6324,0.8808,0.575,-0.203,0,0,0,0,0,0,0,0.9983,0.0636,0.06939,0.7041,0.4009,0.0003973,0.3948,0.3191,0,0,0,0,0,0,0,1.000,0.5966,0.8159,0.9992,0.5021,0.6813,0.2969,0.0945,0,0.9989,0.8724,1,0,0,0,0,0,0,0,0,0,1.000,0.7706,1
6,8,1000,0.9989,0.7661,1,0,0,0,0,0,0,0,0,0,1.000,0.8788,1,0,0,0,0,0,0,0.9313,0.6208,0.7464,0.9390,0.6367,0.9453,0.4259,-0.355,0,0,0,0,0,0,0,0.9994,0.3448,0.3336,1.000,0.7684,1,0.6753,0.5866,0,0,0,0,0,0,0,0.9999,0.7632,1,1.000,0.6616,0.7597,0.1969,0.0903,0,0.7589,0.684,0.7209,0,0,0,0,0,0,0,0,0,0.9999,0.3379,0.5966
6,8,1500,0.9998,0.7111,1,0,0,0,0,0,0,0,0,0,1.000,0.8834,1,0.2435,0.1953,0,0,0,0,0.9747,0.7404,1,0.9448,0.7021,1,0.4391,-0.088,0,0,0,0,0,0,0,0.9973,0.2876,0.1823,0.9432,0.5318,0.7850,0.6077,0.4870,0,0,0,0,0,0,0,1.000,0.7279,1,1.000,0.6067,0.7689,0.1479,0.0668,0,0.6889,0.6123,0,0,0,0,0,0,0,0,0,0,0.9990,0.4860,0.4977
6,8,2000,0.9999,0.7106,1,0,0,0,0,0,0,0,0,0,1.000,0.8198,1,0.2028,0.1553,0,0,0,0,1.000,0.8791,1,1.000,0.8046,1,0.3361,-0.085,0,0,0,0,0,0,0,0.9997,0.3256,0.1837,0.9992,0.5485,0.7914,0.6443,0.4877,0,0,0,0,0,0,0,1.000,0.6853,0.9876,0.9997,0.6072,0.7793,0.1461,0.0422,0,0.6719,0.6038,0,0,0,0,0,0,0,0,0,0,1.000,0.5529,0.6106
6,9,1000,0.9990,0.6012,0.7945,0,0,0,0,0,0,0,0,0,1.000,0.5720,0.8415,0,0,0,0,0,0,0.8889,0.6071,0.6121,0.6955,0.5229,0,0.9999,0.7808,1,0,0,0,0,0,0,1.000,0.3854,0.1353,1.000,0.8856,1,0.9296,0.8881,1,0,0,0,0,0,0,1.000,0.7387,1,1.000,0.3613,0.1678,0.5453,0.4518,0,0.8417,0.8087,1,0,0,0,0,0,0,0,0,0,0.9992,0.3018,0.1519
6,9,1500,0.9999,0.3840,0.6140,0,0,0,0,0,0,0,0,0,1.000,0.6343,0.9481,0.9000,0.8542,1,0,0,0,0.9902,0.6878,0.9920,0.8264,0.6090,0.8541,0.9547,0.6304,0.8375,0,0,0,0,0,0,0.9998,0.2678,0.08115,1.000,0.8472,1,0.9458,0.8757,1,0,0,0,0,0,0,1.000,0.7510,1,0.9999,0.3595,0.09741,0.4798,0.3759,0,0.7979,0.7566,1,0,0,0,0,0,0,0,0,0,0.9995,0.2929,0.1225
6,9,2000,0.9999,0.3529,0.5947,0,0,0,0,0,0,0,0,0,1.000,0.7305,1,0.7982,0.7402,1,0,0,0,1.000,0.8426,1,0.9780,0.7117,1,0.8545,0.5366,0.5358,0,0,0,0,0,0,0.9986,0.2597,0.08007,1.000,0.8430,1,0.9578,0.8881,1,0,0,0,0,0,0,0.9945,0.7063,1,0.9998,0.3995,0.1030,0.4791,0.3755,0,0.8004,0.7390,1,0,0,0,0,0,0,0,0,0,0.9999,0.3123,0.1270
6,10,1000,0.9990,0.7442,1,0,0,0,0,0,0,0,0,0,0.8829,0.5238,0.4071,0,0,0,0,0,0,0.8578,0.5755,0.5607,0.6037,0.5341,0,0.9944,0.7696,1,0,0,0,0,0,0,0.9999,0.1986,0.1076,0.9999,0.8926,1,0.9635,0.9421,1,0,0,0,0,0,0,0.9256,0.6465,0.6917,0.9995,0.4038,0.1807,0.6729,0.5949,0,0.9325,0.8456,1,0,0,0,0,0,0,0,0,0,1.000,0.15,0.1442
6,10,1500,0.9999,0.7442,1,0,0,0,0,0,0,0,0,0,0.877,0.4704,0.4231,0.7565,0.7133,1,0,0,0,0.9303,0.6883,0.9734,0.7535,0.6482,0.5233,0.9121,0.7054,1,0,0,0,0,0,0,0.9994,0.2272,0.07891,1.000,0.8326,1,0.9995,0.9451,1,0,0,0,0,0,0,0.9364,0.6832,0.9275,0.9996,0.3923,0.09063,0.6179,0.5313,0,0.9117,0.7860,1,0,0,0,0,0,0,0,0,0,1.000,0.1830,0.1277
6,10,2000,0.9997,0.7416,1,0,0,0,0,0,0,0,0,0,0.8548,0.4704,0.3330,0.6554,0.5876,0,0,0,0,1.000,0.8209,1,0.8890,0.7414,1,0.8062,0.6066,0.5988,0,0,0,0,0,0,1.000,0.2459,0.07837,0.9674,0.8071,1,0.9996,0.9361,1,0,0,0,0,0,0,0.9284,0.6387,0.7672,0.9999,0.4089,0.08823,0.6180,0.5261,0,0.9056,0.7802,1,0,0,0,0,0,0,0,0,0,1.000,0.1775,0.1351
6,20,1000,0.9998,0.5707,0.7144,0,0,0,0,0,0,0,0,0,0.9876,0.9429,1,0,0,0,0,0,0,0.6499,0.6019,0,0.5972,0.5840,0,0.6362,0.6259,0,0,0,0,0,0,0,0.9998,0.0466,0.07585,0.9706,0.9456,1,0.9912,0.9892,1,0,0,0,0,0,0,0.9587,0.9071,1,0.9998,0.1246,0.09769,0.6350,0.6142,0,0.9143,0.8860,1,0,0,0,0,0,0,0,0,0,1.000,0.0713,0.1128
6,20,1500,1.000,0.3227,0.4717,0,0,0,0,0,0,0,0,0,1.000,0.9692,1,0.8452,0.8426,1,0,0,0,0.8014,0.7480,1,0.7414,0.7229,1,0.7729,0.7600,1,0,0,0,0,0,0,0.9997,0.0132,0.05280,0.9545,0.9243,1,0.9947,0.9904,1,0,0,0,0,0,0,0.9059,0.8593,1,0.9999,0.1201,0.05275,0.6260,0.5809,0,0.8928,0.8626,1,0,0,0,0,0,0,0,0,0,0.9997,0.1039,0.09307
6,20,2000,0.9997,0.2752,0.4619,0,0,0,0,0,0,0,0,0,1.000,0.9609,1,0.9634,0.9578,1,0,0,0,0.9225,0.8678,1,0.8501,0.8353,1,0.8961,0.8782,1,0,0,0,0,0,0,0.9997,0.0180,0.04720,0.9562,0.9273,1,0.9965,0.9902,1,0,0,0,0,0,0,0.9160,0.8558,1,0.9999,0.0995,0.05028,0.6342,0.5969,0,0.8850,0.8571,1,0,0,0,0,0,0,0,0,0,0.9999,0.1243,0.08986
6,30,1000,0.9999,0.4951,0.6051,0,0,0,0,0,0,0,0,0,0.9484,0.9383,1,0,0,0,0,0,0,0.6249,0.6004,0,0.6168,0.6118,0,0.6276,0.6266,0,0,0,0,0,0,0,1.00,0.0492,0.07161,0.9966,0.9915,1,0.9273,0.9270,1,0,0,0,0,0,0,0.9738,0.9560,1,0.9998,0.0689,0.09597,0.9278,0.9235,1,0.9653,0.9392,1,0,0,0,0,0,0,0,0,0,0.9998,0.0888,0.1060
6,30,1500,1.00,0.2084,0.4013,0,0,0,0,0,0,0,0,0,0.9374,0.9219,1,0.8087,0.8087,1,0,0,0,0.7863,0.7595,1,0.7590,0.7532,1,0.7741,0.7729,1,0,0,0,0,0,0,1.000,0.0434,0.05216,0.9888,0.9816,1,0.9224,0.9220,1,0,0,0,0,0,0,0.9577,0.9443,1,0.9997,0.0724,0.05059,0.9218,0.9182,1,0.9654,0.9296,1,0,0,0,0,0,0,0,0,0,0.9998,0.0771,0.08017
6,30,2000,0.9999,0.1742,0.4036,0,0,0,0,0,0,0,0,0,0.9453,0.9308,1,0.9231,0.9231,1,0,0,0,0.9029,0.8714,1,0.8695,0.8644,1,0.8848,0.8835,1,0,0,0,0,0,0,1.00,0.0387,0.04638,0.9895,0.9813,1,0.9263,0.9259,1,0,0,0,0,0,0,0.9623,0.9502,1,0.9997,0.0717,0.04803,0.9267,0.9219,1,0.9553,0.9213,1,0,0,0,0,0,0,0,0,0,0.9997,0.0700,0.07831
6,40,1000,0.9998,0.5058,0.6013,0,0,0,0,0,0,0,0,0,0.9632,0.9440,1,0,0,0,0,0,0,0.6315,0.6088,0,0.6197,0.6159,0,0.6152,0.6140,0,0,0,0,0,0,0,0.9997,0.0540,0.07395,0.9997,0.9938,1,0.9905,0.9904,1,0,0,0,0,0,0,0.9830,0.9690,1,0.9998,0.0688,0.09496,0.9364,0.9346,1,0.9408,0.9298,1,0,0,0,0,0,0,0,0,0,0.9999,0.0231,0.09827
6,40,1500,0.9999,0.2348,0.4121,0,0,0,0,0,0,0,0,0,0.9496,0.9258,1,0.7890,0.7886,1,0,0,0,0.7913,0.7625,1,0.7597,0.7550,1,0.7640,0.7628,1,0,0,0,0,0,0,1.000,0.0435,0.05232,0.9846,0.9755,1,0.9909,0.9907,1,0,0,0,0,0,0,0.9706,0.9596,1,0.9997,0.0755,0.05020,0.9310,0.9291,1,0.9336,0.9154,1,0,0,0,0,0,0,0,0,0,1.00,0.05,0.07871
6,40,2000,0.9998,0.1942,0.4157,0,0,0,0,0,0,0,0,0,0.9572,0.9345,1,0.9066,0.9063,1,0,0,0,0.9144,0.8807,1,0.8769,0.8729,1,0.8797,0.8787,1,0,0,0,0,0,0,0.9997,0.0455,0.04638,0.9887,0.9789,1,0.9937,0.9936,1,0,0,0,0,0,0,0.9746,0.9650,1,1.00,0.0779,0.04709,0.9344,0.9326,1,0.9287,0.9116,1,0,0,0,0,0,0,0,0,0,1.000,0.0472,0.07574
6,50,1000,0.9997,0.4878,0.5900,0,0,0,0,0,0,0,0,0,0.9740,0.9675,1,0,0,0,0,0,0,0.6271,0.6052,0,0.6186,0.6163,0,0.6177,0.6174,0,0,0,0,0,0,0,0.9997,0.0456,0.07295,1.000,0.9971,1,0.9937,0.9937,1,0,0,0,0,0,0,0.9892,0.9758,1,0.9997,0.0678,0.09425,0.9182,0.9179,1,0.9661,0.9539,1,0,0,0,0,0,0,0,0,0,1.000,0.0437,0.09604
6,50,1500,1.00,0.2349,0.4083,0,0,0,0,0,0,0,0,0,0.9715,0.9601,1,0.7917,0.7917,1,0,0,0,0.7865,0.7599,1,0.7597,0.7572,1,0.7655,0.7652,1,0,0,0,0,0,0,1.00,0.0383,0.05288,0.9912,0.9834,1,0.9890,0.9889,1,0,0,0,0,0,0,0.9781,0.9699,1,1.00,0.0762,0.04943,0.9132,0.9125,1,0.9524,0.9356,1,0,0,0,0,0,0,0,0,0,0.9998,0.0332,0.07920
6,50,2000,0.9997,0.1887,0.4059,0,0,0,0,0,0,0,0,0,0.9772,0.9661,1,0.9104,0.9104,1,0,0,0,0.9086,0.8785,1,0.8780,0.8752,1,0.8813,0.8810,1,0,0,0,0,0,0,1.000,0.0484,0.04623,0.9925,0.9834,1,0.9931,0.9930,1,0,0,0,0,0,0,0.9811,0.9740,1,1.00,0.0685,0.04702,0.9141,0.9135,1,0.9513,0.9343,1,0,0,0,0,0,0,0,0,0,0.9997,0.0449,0.07539
