W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,
3,30,2000,0.9358,0.9118,1,0,0,0,0,0,0,0,0,0,1.000,0.9105,1,0,0,0,0,0,0,0.9999,0.8192,1,0.7750,0.5376,0.2322,0.7762,0.5569,0.2886,0,0,0,0,0,0,0.9988,0.3427,0.1393,0.8934,0.7616,1,0.9257,0.7820,1,0,0,0,0,0,0,1.000,0.7765,1,0.9999,0.3944,0.1447,0.4255,0.3190,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9992,0.3865,0.2735
3,40,1000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.9385,1,0,0,0,0,0,0,0.88,0.6162,0.5742,0.6511,0.5285,0,0.9999,0.8798,1,0,0,0,0,0,0,1.000,0.2133,0.1868,1.000,0.9108,1,0.8603,0.7399,1,0,0,0,0,0,0,0.9539,0.7894,1,0.9999,0.3864,0.2099,0.4241,0.3791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.3439,0.2810
3,40,1500,0.9314,0.9229,1,0,0,0,0,0,0,0,0,0,1.000,0.9549,1,0,0,0,0,0,0,0.9423,0.7249,1,0.7221,0.5650,0.09569,1.000,0.9362,1,0,0,0,0,0,0,0.9999,0.1925,0.1188,0.9881,0.8707,1,0.9273,0.7932,1,0,0,0,0,0,0,0.9064,0.7234,1,0.9994,0.3409,0.1386,0.3832,0.3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9990,0.3711,0.2822
3,40,2000,0.9496,0.9229,1,0,0,0,0,0,0,0,0,0,1.000,0.9533,1,0,0,0,0,0,0,0.9736,0.7404,1,0.7749,0.6357,0.5311,0.9949,0.8953,1,0,0,0,0,0,0,0.9994,0.1722,0.1060,0.9786,0.8553,1,0.9451,0.7951,1,0,0,0,0,0,0,0.8880,0.7228,1,0.9994,0.3584,0.1399,0.3746,0.3368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9991,0.3566,0.2664
3,50,1000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.9576,1,0,0,0,0,0,0,0.8229,0.5791,0.4897,0.5929,0.5116,0,1.000,0.8737,1,0,0,0,0,0,0,0.9999,0.1650,0.1999,1.000,0.9305,1,0.8065,0.7488,1,0,0,0,0,0,0,0.8748,0.7757,1,0.9995,0.3319,0.1967,0.5871,0.5563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9990,0.4331,0.3128
3,50,1500,0.9307,0.9220,1,0,0,0,0,0,0,0,0,0,1.000,0.9449,1,0,0,0,0,0,0,0.8722,0.6560,0.8217,0.6408,0.5541,0,0.9239,0.7785,1,0,0,0,0,0,0,0.9995,0.1350,0.1333,1.000,0.9342,1,0.8499,0.7914,1,0,0,0,0,0,0,0.8320,0.7288,1,1.000,0.2917,0.1304,0.5492,0.5223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.3923,0.2923
3,50,2000,0.9500,0.9244,1,0,0,0,0,0,0,0,0,0,1.000,0.9604,1,0,0,0,0,0,0,0.9076,0.6847,0.9492,0.6857,0.6011,0,0.8692,0.7333,1,0,0,0,0,0,0,0.9999,0.1360,0.1095,0.9999,0.9277,1,0.8657,0.7876,1,0,0,0,0,0,0,0.8327,0.7192,1,1.000,0.2885,0.1278,0.5497,0.5216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.3761,0.2795
4,5,1000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.1083,0.5754,0,0,0,0,0,0,0.8968,0.5962,0.7637,0.8270,0.3775,0.1784,1.000,0.0471,0.5355,0,0,0,0,0,0,1.000,0.6662,0.9255,0.9998,0.4925,0.3467,0.9988,0.5462,0.6387,0,0,0,0,0,0,1.000,0.4761,0.3870,0.9999,0.6030,0.9427,0.0435,0.0435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9113,0.6667,0.8949
4,5,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0175,0.4716,0,0,0,0,0,0,0.868,0.3862,0.1096,1.000,0.5108,0.7474,0.9995,-0.186,0.4693,0,0,0,0,0,0,1.000,0.6662,0.9800,0.9999,0.4938,0.3986,0.9980,0.4812,0.5158,0,0,0,0,0,0,1.000,0.6484,0.9205,0.9999,0.6877,0.9964,0.0435,0.0435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9629,0.6663,0.9243
4,5,2000,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0588,0.3622,0,0,0,0,0,0,0.8140,0.4888,0.06863,0.9999,0.4496,0.6381,1.000,-0.17,0.4812,0,0,0,0,0,0,1.000,0.6664,0.9749,0.9997,0.5959,0.6541,0.9954,0.4442,0.4706,0,0,0,0,0,0,1.000,0.6667,0.9870,1.000,0.6666,0.9440,0.0417,0.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.6658,0.9190
4,6,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.9616,0.5257,0.6677,0,0,0,0,0,0,0.9903,0.5523,0.7033,0.9143,0.3604,0.3157,0.9999,0.6742,0.9903,0,0,0,0,0,0,1.000,0.68,0.9512,0.8106,0.5771,0.4960,0.7839,0.345,0.1824,0,0,0,0,0,0,1.000,0.8171,1,1.000,0.7191,1,0.1967,0.1460,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.6655,0.9411
4,6,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.9079,0.5932,0.6683,0,0,0,0,0,0,1.000,0.6146,0.8649,0.9990,0.4636,0.5477,1.000,0.608,0.9529,0,0,0,0,0,0,0.9999,0.7267,1,0.8449,0.5203,0.4853,0.7894,0.3683,0.1795,0,0,0,0,0,0,1.000,0.8660,1,1.000,0.8118,1,0.1908,0.1421,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.6665,0.9514
4,6,2000,0,0,0,0,0,0,0,0,0,0,0,0,0.9751,0.6115,0.7374,0,0,0,0,0,0,1.000,0.7291,1,1.000,0.5927,0.8842,1.000,0.6036,0.8875,0,0,0,0,0,0,0.9999,0.6927,0.9915,0.8399,0.5182,0.4796,0.8073,0.3951,0.1706,0,0,0,0,0,0,1.000,0.8374,1,1.000,0.7935,1,0.1948,0.1386,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.665,0.9546
4,7,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.7232,1,0,0,0,0,0,0,0.9998,0.5495,0.5736,1.000,0.1766,0.6805,0.4436,-1.369,0,0,0,0,0,0,0,0.9999,0.5634,0.5611,0.8963,0.5499,0.6679,0.3785,0.1478,0,0,0,0,0,0,0,0.9707,0.7319,1,1.000,0.7360,1,0.3128,0.2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9713,0.6662,0.9431
4,7,1500,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.6860,0.9973,0,0,0,0,0,0,1.00,0.6986,0.9998,0.9999,0.2753,0.6150,0.3734,-0.926,0,0,0,0,0,0,0,1.000,0.6332,0.7787,0.8256,0.4942,0.2298,0.3958,0.1452,0,0,0,0,0,0,0,0.9893,0.7861,1,1.000,0.8419,1,0.2916,0.1762,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.6666,0.9483
4,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.6868,0.9977,0,0,0,0,0,0,1.000,0.7395,1,1.000,0.3431,0.5770,0.3547,-0.566,0,0,0,0,0,0,0,0.9998,0.5282,0.3674,0.8806,0.5444,0.3085,0.4088,0.1336,0,0,0,0,0,0,0,0.9387,0.7259,1,1.000,0.8241,1,0.2909,0.1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9718,0.6642,0.9354
4,8,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.9628,0.7986,1,0,0,0,0,0,0,0.9992,0.7553,1,1.000,0.5014,0.3355,0.3686,-0.336,0,0,0,0,0,0,0,0.9998,0.6667,0.9662,0.9998,0.5546,0.7219,0.9998,0.4692,0.4817,0,0,0,0,0,0,0.9682,0.6958,0.9989,1.000,0.7033,1,0.2202,0.0760,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.8020,1
4,8,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.9342,0.7870,1,0,0,0,0,0,0,1.000,0.6882,0.9950,0.9998,0.4438,0.4879,0.2827,-0.281,0,0,0,0,0,0,0,1.000,0.6220,0.9187,0.9466,0.185,0.2201,0.9997,-0.173,0.5509,0,0,0,0,0,0,0.9911,0.6878,0.9941,0.9998,0.6681,0.9445,0.2393,0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.7959,1
4,8,2000,0,0,0,0,0,0,0,0,0,0,0,0,0.9490,0.7812,1,0,0,0,0,0,0,0.9007,0.6511,0.9049,1.000,0.5249,0.8681,0.2932,-0.323,0,0,0,0,0,0,0,1.000,0.6643,0.9645,0.9999,0.1625,0.1912,1.000,-0.165,0.5101,0,0,0,0,0,0,0.9289,0.6597,0.9033,1.000,0.7289,1,0.2438,0.0522,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.7961,1
4,9,1000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.6445,0.9706,0,0,0,0,0,0,1.000,0.8262,1,0.9652,0.5432,0.7577,0.9034,-0.081,0.1565,0,0,0,0,0,0,1.000,0.7795,1,0.9432,0.7352,1,0.9550,0.6899,0.9888,0,0,0,0,0,0,0.9936,0.5843,0.7140,0.9999,0.6794,0.9540,0.3407,0.2860,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.6326,0.5802
4,9,1500,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.6227,0.8803,0,0,0,0,0,0,0.9998,0.76,1,0.9999,0.6879,0.9982,0.8578,-0.120,0.1135,0,0,0,0,0,0,0.9994,0.7821,1,0.9714,0.7112,1,0.9988,0.6916,0.9905,0,0,0,0,0,0,1.000,0.6908,0.9891,0.9998,0.5421,0.6914,0.3,0.2369,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.5360,0.4279
4,9,2000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.5559,0.7972,0,0,0,0,0,0,0.9952,0.7248,1,0.9999,0.6942,0.9989,0.8579,-0.006,0.1357,0,0,0,0,0,0,1.000,0.7004,1,0.9641,0.6945,0.9987,1.000,0.7970,1,0,0,0,0,0,0,1.000,0.6494,0.9007,0.9998,0.5614,0.6994,0.3177,0.2387,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.5023,0.3904
4,10,1000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.7791,1,0,0,0,0,0,0,1.000,0.8174,1,0.9458,0.6865,0.9835,0.5401,-0.013,0,0,0,0,0,0,0,1.000,0.7640,1,0.9993,0.6675,0.9384,0.9155,0.73,1,0,0,0,0,0,0,0.9066,0.63,0.8520,0.9991,0.6434,0.9030,0.2175,0.1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9113,0.6667,0.8949
