W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,
4,9,1500,0.8418,0.8106,1,0,0,0,0,0,0,0,0,0,1.000,0.7152,1,0,0,0,0,0,0,0.9999,0.665,0.9498,1.000,0.7023,1,0.8348,-0.172,0.2044,0,0,0,0,0,0,1.000,0.7277,1,0.9176,0.6824,0.9840,0.9996,0.7478,1,0,0,0,0,0,0,0.9999,0.6283,0.9191,1.000,0.6906,0.9886,0.3074,0.1477,0,0.7942,0.6480,0.4691,0,0,0,0,0,0,0,0,0,0.9997,0.6431,0.9071
4,9,2000,0.8487,0.804,1,0,0,0,0,0,0,0,0,0,1.000,0.6816,0.9964,0,0,0,0,0,0,0.9999,0.7014,1,1.000,0.7143,1,0.8190,-0.124,0.1716,0,0,0,0,0,0,1.000,0.7559,1,0.9550,0.7168,1,0.9999,0.6798,0.9843,0,0,0,0,0,0,0.9689,0.6004,0.7448,1.000,0.7088,1,0.3182,0.1635,0,0.7759,0.6012,0.1589,0,0,0,0,0,0,0,0,0,0.9998,0.5767,0.7676
4,10,1000,0.8474,0.8241,1,0,0,0,0,0,0,0,0,0,1.000,0.7642,1,0,0,0,0,0,0,1.000,0.8132,1,1.000,0.7309,1,0.5548,-0.144,0,0,0,0,0,0,0,1.000,0.7598,1,0.8990,0.5837,0.6493,0.9881,0.6927,0.9981,0,0,0,0,0,0,0.9395,0.5845,0.6678,0.9954,0.705,1,0.2643,0.0916,0,0.7804,0.6531,0.7826,0,0,0,0,0,0,0,0,0,0.8359,0.6459,0.6448
4,10,1500,0.8624,0.8165,1,0,0,0,0,0,0,0,0,0,1.000,0.7004,1,0,0,0,0,0,0,1.000,0.8537,1,1.000,0.7374,1,0.4874,-0.054,0,0,0,0,0,0,0,1.000,0.7443,1,0.8699,0.5585,0.5985,0.9119,0.6945,0.9933,0,0,0,0,0,0,0.8830,0.6248,0.6441,1.000,0.7355,1,0.2922,0.1009,0,0.8703,0.6549,0.7826,0,0,0,0,0,0,0,0,0,0.9196,0.6451,0.8011
4,10,2000,0.8714,0.8091,1,0,0,0,0,0,0,0,0,0,1.000,0.6848,0.9957,0,0,0,0,0,0,1.000,0.8344,1,1.000,0.7643,1,0.4639,0.0134,0,0,0,0,0,0,0,1.000,0.7237,1,0.8999,0.6251,0.8320,0.8207,0.6298,0.8002,0,0,0,0,0,0,0.8327,0.6229,0.6303,1.000,0.7606,1,0.3018,0.1245,0,0.872,0.652,0.6492,0,0,0,0,0,0,0,0,0,0.9517,0.6512,0.8172
4,20,1000,0.8913,0.8871,1,0,0,0,0,0,0,0,0,0,1.000,0.8362,1,0,0,0,0,0,0,0.8971,0.6664,0.8414,0.6438,0.5403,0,1.000,0.8855,1,0,0,0,0,0,0,1.000,0.5789,0.3829,0.9802,0.8536,1,0.7217,0.6320,0.1585,0,0,0,0,0,0,0.9570,0.7767,1,1.000,0.5872,0.5356,0.2144,0.1863,0,0.7921,0.7713,1,0,0,0,0,0,0,0,0,0,0.9991,0.6571,0.8811
4,20,1500,0.8699,0.8557,1,0,0,0,0,0,0,0,0,0,0.9765,0.8225,1,0,0,0,0,0,0,0.9232,0.7519,1,0.7422,0.6282,0.4567,0.9750,0.7936,1,0,0,0,0,0,0,1.000,0.5247,0.2356,0.9598,0.8477,1,0.7288,0.5993,0.1491,0,0,0,0,0,0,0.9216,0.7530,1,1.000,0.5960,0.7691,0.2023,0.1617,0,0.7970,0.7461,1,0,0,0,0,0,0,0,0,0,1.000,0.6665,0.9150
4,20,2000,0.8672,0.8504,1,0,0,0,0,0,0,0,0,0,0.9669,0.7955,1,0,0,0,0,0,0,0.9482,0.8022,1,0.7978,0.6807,0.9400,0.9250,0.7511,1,0,0,0,0,0,0,0.9999,0.5076,0.2242,0.9753,0.8452,1,0.7344,0.6041,0.1553,0,0,0,0,0,0,0.9108,0.7376,1,1.000,0.6046,0.7716,0.1979,0.1560,0,0.8013,0.7517,1,0,0,0,0,0,0,0,0,0,0.9999,0.6907,0.9747
4,30,1000,0.9085,0.9069,1,0,0,0,0,0,0,0,0,0,1.000,0.9431,1,0,0,0,0,0,0,0.6989,0.5875,0,0.5969,0.5542,0,0.8530,0.8205,1,0,0,0,0,0,0,1.000,0.4943,0.3238,0.8208,0.7761,1,0.8755,0.8222,1,0,0,0,0,0,0,0.8461,0.7322,1,0.9999,0.5687,0.3814,0.5267,0.4939,0,0.7648,0.7293,1,0,0,0,0,0,0,0,0,0,0.9995,0.6474,0.7088
4,30,1500,0.8561,0.8510,1,0,0,0,0,0,0,0,0,0,0.9778,0.9176,1,0,0,0,0,0,0,0.7860,0.6907,0.9753,0.6692,0.6156,0,0.9537,0.9087,1,0,0,0,0,0,0,0.9996,0.4580,0.2292,0.8565,0.7533,1,0.8652,0.8047,1,0,0,0,0,0,0,0.7922,0.6963,0.9944,1.000,0.5431,0.2279,0.5094,0.4730,0,0.7711,0.7064,1,0,0,0,0,0,0,0,0,0,0.9999,0.5947,0.4413
4,30,2000,0.8503,0.8350,1,0,0,0,0,0,0,0,0,0,0.9946,0.9178,1,0,0,0,0,0,0,0.8618,0.7776,1,0.7230,0.6691,0.5086,1.000,0.9645,1,0,0,0,0,0,0,1.000,0.4663,0.2129,0.8636,0.7758,1,0.8637,0.7871,1,0,0,0,0,0,0,0.7994,0.7052,1,0.9997,0.5456,0.2178,0.5005,0.4659,0,0.7666,0.7070,1,0,0,0,0,0,0,0,0,0,0.9986,0.5937,0.5455
4,40,1000,0.9044,0.9001,1,0,0,0,0,0,0,0,0,0,0.9999,0.9586,1,0,0,0,0,0,0,0.6843,0.5796,0,0.6091,0.5843,0,0.6917,0.6783,0,0,0,0,0,0,0,0.9999,0.4613,0.3265,0.8749,0.8466,1,0.8806,0.8607,1,0,0,0,0,0,0,0.8019,0.7192,1,0.9998,0.5228,0.3389,0.5232,0.4978,0,0.9249,0.9124,1,0,0,0,0,0,0,0,0,0,1.000,0.5186,0.4049
4,40,1500,0.8484,0.8443,1,0,0,0,0,0,0,0,0,0,1.000,0.9516,1,0,0,0,0,0,0,0.7755,0.6730,0.7512,0.6806,0.6522,0,0.7798,0.7686,1,0,0,0,0,0,0,0.9998,0.4074,0.2283,0.9390,0.8872,1,0.8940,0.8793,1,0,0,0,0,0,0,0.7596,0.6932,0.9719,1.000,0.5382,0.2245,0.4954,0.4584,0,0.9245,0.9062,1,0,0,0,0,0,0,0,0,0,1.000,0.5061,0.3556
4,40,2000,0.8395,0.8297,1,0,0,0,0,0,0,0,0,0,1.000,0.9540,1,0,0,0,0,0,0,0.8656,0.7561,1,0.7438,0.7144,1,0.8406,0.8283,1,0,0,0,0,0,0,0.9999,0.4236,0.2082,0.9302,0.8849,1,0.8981,0.8808,1,0,0,0,0,0,0,0.7638,0.6945,0.9764,0.9998,0.5359,0.2143,0.5037,0.4652,0,0.9259,0.9061,1,0,0,0,0,0,0,0,0,0,1.000,0.5195,0.3528
4,50,1000,0.8994,0.8965,1,0,0,0,0,0,0,0,0,0,0.9786,0.9280,1,0,0,0,0,0,0,0.6678,0.5745,0,0.6054,0.5940,0,0.7486,0.7319,1,0,0,0,0,0,0,0.9997,0.4890,0.3296,0.8891,0.8752,1,0.8159,0.8096,1,0,0,0,0,0,0,0.7934,0.7615,1,1.000,0.5114,0.3451,0.6834,0.6669,0,0.9518,0.9425,1,0,0,0,0,0,0,0,0,0,0.9997,0.5477,0.4388
4,50,1500,0.8403,0.8365,1,0,0,0,0,0,0,0,0,0,1.000,0.9635,1,0,0,0,0,0,0,0.7479,0.6539,0.6748,0.6723,0.6512,0,0.8424,0.8240,1,0,0,0,0,0,0,0.9999,0.4639,0.2358,0.9336,0.9091,1,0.8382,0.8296,1,0,0,0,0,0,0,0.7564,0.7149,1,1.000,0.4942,0.2174,0.6625,0.6377,0,0.9472,0.9222,1,0,0,0,0,0,0,0,0,0,1.000,0.5638,0.3796
4,50,2000,0.8320,0.8211,1,0,0,0,0,0,0,0,0,0,1.000,0.9653,1,0,0,0,0,0,0,0.8339,0.7352,1,0.7359,0.7171,1,0.9074,0.8894,1,0,0,0,0,0,0,0.9998,0.4481,0.2225,0.9344,0.9057,1,0.8423,0.8335,1,0,0,0,0,0,0,0.7544,0.7158,1,1.000,0.5078,0.2117,0.6638,0.6380,0,0.9484,0.9289,1,0,0,0,0,0,0,0,0,0,0.9998,0.5625,0.3673
5,5,1000,0.6874,0.6806,0,0,0,0,0,0,0,0,0,0,0.9997,0.3651,0.5254,0,0,0,0,0,0,0.9999,0.6020,0.8953,0.9952,0.5930,0.8922,0.9751,0.355,0.3542,0,0,0,0,0,0,0.9940,0.6654,0.8631,0.8492,0.6389,0.6881,0.9982,0.6028,0.8177,0,0,0,0,0,0,0.9999,0.6027,0.7076,0.9999,0.7362,1,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9867,0.6806,0.9609
5,5,1500,0.7172,0.6766,0.3639,0,0,0,0,0,0,0,0,0,1.000,0.4428,0.7101,0,0,0,0,0,0,0.8365,0.5830,0.5033,0.8250,0.3553,0.1516,0.8097,0.0915,0.09552,0,0,0,0,0,0,0.9999,0.6572,0.9202,0.8973,0.6681,0.9156,0.9999,0.5445,0.4924,0,0,0,0,0,0,0.9998,0.6356,0.8206,1.000,0.7312,1,0.0233,0.0233,0,0.7272,0.6723,0.5020,0,0,0,0,0,0,0,0,0,0.9483,0.6717,0.8735
5,5,2000,0.7260,0.6713,0.4288,0,0,0,0,0,0,0,0,0,1.000,0.4343,0.6220,0,0,0,0,0,0,0.8420,0.605,0.7617,0.7421,0.4217,0.05234,0.7588,0.0948,0.07625,0,0,0,0,0,0,1.000,0.6523,0.9198,0.8776,0.6129,0.5311,0.9824,0.4569,0.3814,0,0,0,0,0,0,0.9866,0.526,0.4559,1.000,0.686,0.9618,0.0222,0.0222,0,0.72,0.65,0.1821,0,0,0,0,0,0,0,0,0,0.9694,0.6719,0.8594
5,6,1000,0.7127,0.7047,1,0,0,0,0,0,0,0,0,0,0.7513,0.4731,0.02396,0,0,0,0,0,0,1.000,0.7041,1,0.8040,0.4526,0.2244,0.9996,0.6616,0.9904,0,0,0,0,0,0,0.9999,0.6596,0.9606,0.8196,0.6332,0.4743,0.8963,0.5111,0.4117,0,0,0,0,0,0,0.9999,0.7493,1,0.9990,0.8062,1,0.1735,0.1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9354,0.6645,0.8196
5,6,1500,0.7061,0.6909,0.2141,0,0,0,0,0,0,0,0,0,0.8147,0.5635,0.3564,0,0,0,0,0,0,1.000,0.6573,0.9888,0.9461,0.4069,0.3110,1.000,0.6392,0.9509,0,0,0,0,0,0,1.000,0.7271,1,0.8369,0.4591,0.1647,0.8537,0.5295,0.4838,0,0,0,0,0,0,0.9559,0.6957,0.9978,1.000,0.7976,1,0.1612,0.1364,0,0.7379,0.6719,0.6286,0,0,0,0,0,0,0,0,0,0.9990,0.66,0.8361
5,6,2000,0.6838,0.6662,0,0,0,0,0,0,0,0,0,0,0.7770,0.5181,0.1466,0,0,0,0,0,0,1.000,0.7037,1,0.9998,0.5753,0.8049,0.9985,0.6431,0.9194,0,0,0,0,0,0,1.000,0.7198,1,0.8146,0.4773,0.1459,0.7887,0.5176,0.3845,0,0,0,0,0,0,0.9705,0.6996,0.9993,1.000,0.7823,1,0.1552,0.1328,0,0.7517,0.6702,0.6328,0,0,0,0,0,0,0,0,0,0.9998,0.6611,0.8454
5,7,1000,0.7477,0.7388,1,0,0,0,0,0,0,0,0,0,0.8663,0.6044,0.6885,0,0,0,0,0,0,0.9989,0.6482,0.9170,0.8897,0.2614,0.3986,0.6170,-1.028,0,0,0,0,0,0,0,0.9996,0.6458,0.8317,0.8217,0.6832,0.9731,0.2753,0.15,0,0,0,0,0,0,0,1.000,0.7297,1,0.9997,0.7197,1,0.3203,0.2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8644,0.6779,0.8198
5,7,1500,0.7311,0.6957,0.7508,0,0,0,0,0,0,0,0,0,0.9450,0.6818,0.9210,0,0,0,0,0,0,0.9339,0.7126,1,1.000,0.2889,0.7023,0.4232,-0.734,0,0,0,0,0,0,0,0.9984,0.6461,0.9264,0.8435,0.6275,0.5173,0.2671,0.1343,0,0,0,0,0,0,0,0.9701,0.6676,0.9137,1.000,0.8118,1,0.2378,0.1837,0,0.6906,0.6291,0,0,0,0,0,0,0,0,0,0,0.8641,0.6740,0.8735
5,7,2000,0.7277,0.6959,0.8919,0,0,0,0,0,0,0,0,0,0.9641,0.6545,0.8419,0,0,0,0,0,0,1.000,0.83,1,0.9999,0.3825,0.7488,0.4008,-0.773,0,0,0,0,0,0,0,0.9999,0.6855,0.9865,0.8789,0.6712,0.8690,0.2940,0.1423,0,0,0,0,0,0,0,0.8988,0.6240,0.6567,1.000,0.8161,1,0.2086,0.1643,0,0.6864,0.5987,0,0,0,0,0,0,0,0,0,0,0.8790,0.6632,0.8488
5,8,1000,0.8595,0.8572,1,0,0,0,0,0,0,0,0,0,1.000,0.7847,1,0,0,0,0,0,0,1.000,0.7728,1,1.000,0.7676,1,0.4078,-0.551,0,0,0,0,0,0,0,1.000,0.65,0.8421,0.8966,0.4628,0.2851,1.000,0.6049,0.8620,0,0,0,0,0,0,1.000,0.7230,1,1.000,0.7344,1,0.1995,0.1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.8006,1
5,8,1500,0.8410,0.8269,1,0,0,0,0,0,0,0,0,0,0.9958,0.7712,1,0,0,0,0,0,0,1.000,0.8794,1,0.9999,0.7380,1,0.3467,-0.341,0,0,0,0,0,0,0,1.000,0.6602,0.9050,0.8430,0.4894,0.2523,0.9996,0.5692,0.7577,0,0,0,0,0,0,1.000,0.7196,1,1.000,0.8001,1,0.1673,0.0561,0,0.6227,0.5676,0,0,0,0,0,0,0,0,0,0,0.9999,0.785,1
5,8,2000,0.8409,0.8281,1,0,0,0,0,0,0,0,0,0,0.9749,0.7382,1,0,0,0,0,0,0,1.000,0.8400,1,1.000,0.7761,1,0.2815,-0.307,0,0,0,0,0,0,0,1.000,0.6517,0.9009,0.8506,0.4440,0.1837,0.9990,0.5521,0.7667,0,0,0,0,0,0,1.000,0.6162,0.8058,1.000,0.7724,1,0.1648,0.0615,0,0.6204,0.5787,0,0,0,0,0,0,0,0,0,0,1.000,0.7840,1
5,9,1000,0.8799,0.8782,1,0,0,0,0,0,0,0,0,0,1.000,0.7614,1,0,0,0,0,0,0,0.9992,0.6525,0.9196,0.7777,0.4720,0.2598,0.9998,0.4611,0.3296,0,0,0,0,0,0,0.9996,0.6773,0.9806,1.000,0.8503,1,0.9659,0.8034,1,0,0,0,0,0,0,0.9739,0.6208,0.6324,0.9993,0.6971,0.9971,0.3214,0.3011,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.6580,0.9477
5,9,1500,0.8494,0.8371,1,0,0,0,0,0,0,0,0,0,1.000,0.8411,1,0,0,0,0,0,0,0.9658,0.7099,1,0.9080,0.6613,0.9461,0.9050,0.3864,0.3108,0,0,0,0,0,0,0.9999,0.7664,1,0.9281,0.7358,1,1.000,0.8601,1,0,0,0,0,0,0,0.9157,0.6089,0.6509,1.000,0.7365,1,0.2916,0.2560,0,0.8023,0.7426,1,0,0,0,0,0,0,0,0,0,0.9996,0.5861,0.5716
5,9,2000,0.8374,0.8218,1,0,0,0,0,0,0,0,0,0,1.000,0.8163,1,0,0,0,0,0,0,0.9901,0.7734,1,0.9680,0.6845,0.9941,0.8477,0.3411,0.2511,0,0,0,0,0,0,0.9999,0.7607,1,0.9361,0.7270,1,0.9999,0.8739,1,0,0,0,0,0,0,0.9264,0.6400,0.7849,1.000,0.6908,0.9935,0.2956,0.2537,0,0.8059,0.7072,1,0,0,0,0,0,0,0,0,0,1.000,0.5244,0.4271
5,10,1000,0.8681,0.8637,1,0,0,0,0,0,0,0,0,0,1.000,0.8508,1,0,0,0,0,0,0,0.9483,0.6039,0.5420,0.6516,0.5109,0,0.8004,0.3269,0.1529,0,0,0,0,0,0,1.000,0.7519,1,0.8880,0.7833,1,0.8858,0.7750,1,0,0,0,0,0,0,0.8774,0.5990,0.4668,0.9999,0.7307,1,0.2247,0.1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9867,0.6804,0.9609
5,10,1500,0.8681,0.8537,1,0,0,0,0,0,0,0,0,0,0.9999,0.8412,1,0,0,0,0,0,0,0.9322,0.6688,0.9030,0.8445,0.6784,0.9696,0.6541,0.2891,0,0,0,0,0,0,0,1.000,0.7936,1,0.8629,0.7279,1,0.9251,0.7839,1,0,0,0,0,0,0,0.7501,0.5445,0.2425,1.000,0.739,1,0.1918,0.1345,0,0.7270,0.6721,0.5020,0,0,0,0,0,0,0,0,0,0.9483,0.6717,0.8735
5,10,2000,0.8543,0.8310,1,0,0,0,0,0,0,0,0,0,1.000,0.8233,1,0,0,0,0,0,0,0.9440,0.7075,1,0.9412,0.7259,1,0.6033,0.2442,0,0,0,0,0,0,0,0.9999,0.7905,1,0.8877,0.7240,1,0.8953,0.7466,1,0,0,0,0,0,0,0.7325,0.5319,0.1040,0.9999,0.7489,1,0.1975,0.137,0,0.7206,0.6506,0.1851,0,0,0,0,0,0,0,0,0,0.9694,0.6719,0.8594
5,20,1000,0.9311,0.9303,1,0,0,0,0,0,0,0,0,0,0.9667,0.8754,1,0,0,0,0,0,0,0.6409,0.5365,0,0.5141,0.4665,0,0.7274,0.6503,0.2437,0,0,0,0,0,0,0.9998,0.4768,0.3466,0.9720,0.9078,1,0.8932,0.8545,1,0,0,0,0,0,0,0.8931,0.7300,1,1.000,0.5733,0.4615,0.2583,0.2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.5912,0.5102
5,20,1500,0.8685,0.8653,1,0,0,0,0,0,0,0,0,0,0.9245,0.8451,1,0,0,0,0,0,0,0.7339,0.6492,0.3351,0.6163,0.5698,0,0.8185,0.7569,1,0,0,0,0,0,0,1.000,0.5178,0.2635,0.9774,0.9065,1,0.8783,0.8372,1,0,0,0,0,0,0,0.8761,0.7053,1,1.000,0.6059,0.4348,0.2189,0.2017,0,0.7641,0.7449,1,0,0,0,0,0,0,0,0,0,1.000,0.5559,0.3993
5,20,2000,0.8498,0.8457,1,0,0,0,0,0,0,0,0,0,0.9062,0.8258,1,0,0,0,0,0,0,0.7969,0.7044,1,0.6930,0.6468,0,0.8953,0.8309,1,0,0,0,0,0,0,0.9997,0.4993,0.2369,0.9733,0.8910,1,0.8779,0.8347,1,0,0,0,0,0,0,0.8531,0.6792,0.9412,0.9999,0.5820,0.2544,0.2242,0.2018,0,0.7714,0.7512,1,0,0,0,0,0,0,0,0,0,0.9993,0.5548,0.3917
5,30,1000,0.9302,0.9296,1,0,0,0,0,0,0,0,0,0,1.000,0.9816,1,0,0,0,0,0,0,0.5541,0.5144,0,0.5301,0.5228,0,0.6049,0.6009,0,0,0,0,0,0,0,1.000,0.4468,0.3403,0.8398,0.8159,1,0.9005,0.8934,1,0,0,0,0,0,0,0.8065,0.7582,1,0.9999,0.5079,0.4210,0.6735,0.6640,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.5546,0.4876
5,30,1500,0.8522,0.8484,1,0,0,0,0,0,0,0,0,0,0.9637,0.9341,1,0,0,0,0,0,0,0.6835,0.6352,0,0.6217,0.6078,0,0.7130,0.7062,1,0,0,0,0,0,0,0.9999,0.4698,0.2558,0.8656,0.8333,1,0.8936,0.8846,1,0,0,0,0,0,0,0.7544,0.7115,1,0.9999,0.5222,0.2447,0.6427,0.6243,0,0.7933,0.7818,1,0,0,0,0,0,0,0,0,0,1.000,0.5365,0.3882
5,30,2000,0.8243,0.8204,1,0,0,0,0,0,0,0,0,0,0.9420,0.9127,1,0,0,0,0,0,0,0.7504,0.7044,1,0.7005,0.6915,0.02155,0.7902,0.7826,1,0,0,0,0,0,0,0.9998,0.4519,0.2349,0.8754,0.8437,1,0.8952,0.8856,1,0,0,0,0,0,0,0.7609,0.7171,1,0.9999,0.5282,0.2265,0.6407,0.6230,0,0.7958,0.7860,1,0,0,0,0,0,0,0,0,0,0.9996,0.5406,0.3759
5,40,1000,0.9272,0.9267,1,0,0,0,0,0,0,0,0,0,0.9764,0.9576,1,0,0,0,0,0,0,0.5527,0.5114,0,0.5295,0.5242,0,0.5503,0.5474,0,0,0,0,0,0,0,0.9999,0.4185,0.3349,0.8784,0.8670,1,0.9004,0.8987,1,0,0,0,0,0,0,0.8261,0.8069,1,0.9999,0.5024,0.4142,0.6679,0.6572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.4902,0.4443
5,40,1500,0.8418,0.8386,1,0,0,0,0,0,0,0,0,0,0.9880,0.9648,1,0,0,0,0,0,0,0.6858,0.6400,0,0.6326,0.6241,0,0.6603,0.6572,0,0,0,0,0,0,0,0.9999,0.4401,0.2508,0.9133,0.8942,1,0.9095,0.9059,1,0,0,0,0,0,0,0.7797,0.7560,1,0.9999,0.5085,0.2406,0.6348,0.6219,0,0.9634,0.9575,1,0,0,0,0,0,0,0,0,0,1.000,0.4718,0.3572
5,40,2000,0.8165,0.8132,1,0,0,0,0,0,0,0,0,0,0.9648,0.9440,1,0,0,0,0,0,0,0.7556,0.7014,1,0.7159,0.7034,1,0.7415,0.7384,1,0,0,0,0,0,0,1.000,0.4157,0.2311,0.9125,0.8924,1,0.9125,0.9099,1,0,0,0,0,0,0,0.7844,0.7494,1,1.000,0.5115,0.2184,0.6353,0.6229,0,0.9661,0.9598,1,0,0,0,0,0,0,0,0,0,0.9998,0.4663,0.3468
5,50,1000,0.9240,0.9236,1,0,0,0,0,0,0,0,0,0,0.9803,0.9633,1,0,0,0,0,0,0,0.5432,0.5090,0,0.5365,0.5323,0,0.5676,0.5648,0,0,0,0,0,0,0,0.9999,0.4448,0.3445,0.8716,0.8652,1,0.8678,0.8668,1,0,0,0,0,0,0,0.8591,0.8432,1,0.9999,0.4914,0.4148,0.7963,0.7945,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.5280,0.4755
5,50,1500,0.8351,0.8323,1,0,0,0,0,0,0,0,0,0,0.9806,0.9605,1,0,0,0,0,0,0,0.6719,0.6296,0,0.6331,0.6256,0,0.6777,0.6743,0,0,0,0,0,0,0,1.000,0.4508,0.2542,0.9058,0.8937,1,0.8785,0.8774,1,0,0,0,0,0,0,0.8170,0.7966,1,1.000,0.4978,0.2397,0.7665,0.7626,1,0.9655,0.9596,1,0,0,0,0,0,0,0,0,0,0.9999,0.4900,0.3693
5,50,2000,0.8077,0.8049,1,0,0,0,0,0,0,0,0,0,0.9628,0.9429,1,0,0,0,0,0,0,0.7409,0.6960,0.9450,0.7173,0.7108,1,0.7611,0.7579,1,0,0,0,0,0,0,0.9999,0.4367,0.2330,0.9063,0.8939,1,0.8822,0.8809,1,0,0,0,0,0,0,0.8179,0.7962,1,0.9999,0.4847,0.2189,0.7712,0.7666,1,0.9647,0.9596,1,0,0,0,0,0,0,0,0,0,0.9999,0.4752,0.3495
6,5,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.9278,0.4925,0.7002,0,0,0,0,0,0,1.000,0.7545,1,0.9715,0.6525,0.9465,0.7575,0.5171,0.2102,0,0,0,0,0,0,1.000,0.6914,0.9695,0.7818,0.6463,0.7173,0.8094,0.6508,0.5217,0,0,0,0,0,0,0.9996,0.5940,0.6919,1.000,0.7567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.6928,0.9635
6,5,1500,0.7540,0.7176,1,0,0,0,0,0,0,0,0,0,0.9999,0.5965,0.8435,0,0,0,0,0,0,0.8376,0.6153,0.6268,0.9333,0.5796,0.6682,0.6278,0.2378,0,0,0,0,0,0,0,1.000,0.6777,0.9266,0.8386,0.6543,0.7076,0.9562,0.6896,0.9871,0,0,0,0,0,0,0.9971,0.6488,0.8291,0.9998,0.7688,1,0.0133,0.0133,0,0.7072,0.6912,0.3875,0,0,0,0,0,0,0,0,0,0.9828,0.6912,0.9112
6,5,2000,0.7570,0.7179,1,0,0,0,0,0,0,0,0,0,1.000,0.6392,0.9054,0,0,0,0,0,0,0.84,0.6816,0.9807,0.7958,0.6129,0.3899,0.6228,0.2089,0,0,0,0,0,0,0,1.000,0.6801,0.9474,0.8608,0.6857,0.9415,0.9225,0.7004,1,0,0,0,0,0,0,0.8948,0.5181,0.3600,0.9999,0.7396,1,0.0128,0.0128,0,0.7076,0.6805,0.1469,0,0,0,0,0,0,0,0,0,0.9874,0.6867,0.8659
6,6,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.8869,0.5923,0.5481,0,0,0,0,0,0,1.000,0.6837,0.9779,0.6836,0.4605,0,1.000,0.6853,0.9869,0,0,0,0,0,0,0.9974,0.6541,0.8717,0.8473,0.7363,1,0.9216,0.7635,1,0,0,0,0,0,0,0.9928,0.6740,0.8016,1.000,0.7970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.7226,1
