W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,
5,5,1500,0.7172,0.6766,0,1,0,1,0,1,1.000,0.4428,0,1,0,1,0.8365,0.5830,0.8250,0.3553,0.8097,0.0915,0,1,0,1,0.9293,0.6544,0.7025,0.5171,0.6894,0.4873,0,1,0,1,0.8700,0.5638,0.9319,0.6822,0.0222,0.0222,0.7029,0.6594,0,1,0,1,0,1,0.9346,0.6590
5,5,2000,0.7260,0.6713,0,1,0,1,0,1,1.000,0.4343,0,1,0,1,0.8420,0.605,0.7421,0.4217,0.7588,0.0948,0,1,0,1,0.9541,0.6498,0.7262,0.4804,0.7419,0.5360,0,1,0,1,0.9493,0.5878,0.9351,0.6613,0.0222,0.0222,0.6952,0.6504,0,1,0,1,0,1,0.9336,0.6481
5,6,1000,0.7127,0.7047,0,1,0,1,0,1,0.7513,0.4731,0,1,0,1,1.000,0.7041,0.8040,0.4526,0.9996,0.6616,0,1,0,1,0.9794,0.6858,0.7846,0.6758,0.4264,0.2173,0,1,0,1,0.8358,0.5652,1.000,0.7138,0.2867,0.24,0,1,0,1,0,1,0,1,0.7908,0.5996
5,6,1500,0.7061,0.6909,0,1,0,1,0,1,0.8147,0.5635,0,1,0,1,1.000,0.6573,0.9461,0.4069,1.000,0.6392,0,1,0,1,0.9971,0.7086,0.8218,0.5857,0.4183,0.1898,0,1,0,1,0.7774,0.5528,0.9999,0.7199,0.2521,0.1888,0.68,0.6354,0,1,0,1,0,1,0.8528,0.6204
5,6,2000,0.6838,0.6662,0,1,0,1,0,1,0.7770,0.5181,0,1,0,1,1.000,0.7037,0.9998,0.5753,0.9985,0.6431,0,1,0,1,1.000,0.7224,0.8441,0.4907,0.4475,0.1846,0,1,0,1,0.7595,0.5291,1.000,0.7303,0.2265,0.1619,0.7181,0.6627,0,1,0,1,0,1,0.8373,0.6081
5,7,1000,0.7477,0.7388,0,1,0,1,0,1,0.8663,0.6044,0,1,0,1,0.9989,0.6482,0.8897,0.2614,0.6170,-1.028,0,1,0,1,1.000,0.6896,0.7229,0.5944,0.2451,0.1375,0,1,0,1,0.9187,0.6283,0.9075,0.6098,0.6848,0.51,0,1,0,1,0,1,0,1,0.7809,0.6634
5,7,1500,0.7311,0.6957,0,1,0,1,0,1,0.9450,0.6818,0,1,0,1,0.9339,0.7126,1.000,0.2889,0.4232,-0.734,0,1,0,1,1.000,0.7056,0.7741,0.5731,0.25,0.1374,0,1,0,1,0.7735,0.4833,0.9111,0.655,0.7939,0.4217,0.6702,0.6338,0,1,0,1,0,1,0.8181,0.6608
5,7,2000,0.7277,0.6959,0,1,0,1,0,1,0.9641,0.6545,0,1,0,1,1.000,0.83,0.9999,0.3825,0.4008,-0.773,0,1,0,1,1.000,0.7189,0.8197,0.5652,0.2667,0.1338,0,1,0,1,0.7442,0.5221,0.8678,0.62,0.9069,0.5098,0.6767,0.5912,0,1,0,1,0,1,0.7908,0.6544
5,8,1000,0.8595,0.8572,0,1,0,1,0,1,1.000,0.7847,0,1,0,1,1.000,0.7728,1.000,0.7676,0.4078,-0.551,0,1,0,1,1.000,0.5960,0.8691,0.4702,0.9979,0.62,0,1,0,1,0.9675,0.655,0.9296,0.6396,0.5367,0.4919,0,1,0,1,0,1,0,1,0.8102,0.6648
5,8,1500,0.8410,0.8269,0,1,0,1,0,1,0.9958,0.7712,0,1,0,1,1.000,0.8794,0.9999,0.7380,0.3467,-0.341,0,1,0,1,1.000,0.6190,0.9157,0.5496,1.000,0.6160,0,1,0,1,0.9535,0.5575,0.9969,0.6321,0.5635,0.4860,0.5321,0.5201,0,1,0,1,0,1,0.8888,0.6866
5,8,2000,0.8409,0.8281,0,1,0,1,0,1,0.9749,0.7382,0,1,0,1,1.000,0.8400,1.000,0.7761,0.2815,-0.307,0,1,0,1,0.9999,0.6292,0.9685,0.5360,1.000,0.6133,0,1,0,1,0.9574,0.5873,1.000,0.6171,0.6471,0.5781,0.5547,0.5377,0,1,0,1,0,1,0.8736,0.6921
5,9,1000,0.8799,0.8782,0,1,0,1,0,1,1.000,0.7614,0,1,0,1,0.9992,0.6525,0.7777,0.4720,0.9998,0.4611,0,1,0,1,0.9749,0.6863,0.9407,0.7366,1.000,0.8632,0,1,0,1,0.8103,0.5502,0.9998,0.70,0.2228,0.1860,0,1,0,1,0,1,0,1,0.8972,0.6898
5,9,1500,0.8494,0.8371,0,1,0,1,0,1,1.000,0.8411,0,1,0,1,0.9658,0.7099,0.9080,0.6613,0.9050,0.3864,0,1,0,1,1.000,0.6930,0.8886,0.6916,0.9999,0.8150,0,1,0,1,0.7266,0.5517,0.9999,0.7064,0.2208,0.1660,0.6187,0.5617,0,1,0,1,0,1,0.9420,0.6848
5,9,2000,0.8374,0.8218,0,1,0,1,0,1,1.000,0.8163,0,1,0,1,0.9901,0.7734,0.9680,0.6845,0.8477,0.3411,0,1,0,1,1.000,0.7027,0.8886,0.7091,1.000,0.8054,0,1,0,1,0.6846,0.5232,1.000,0.7261,0.1986,0.1495,0.6268,0.5860,0,1,0,1,0,1,0.9321,0.6732
5,10,1000,0.8681,0.8637,0,1,0,1,0,1,1.000,0.8508,0,1,0,1,0.9483,0.6039,0.6516,0.5109,0.8004,0.3269,0,1,0,1,0.9416,0.7532,0.8953,0.7087,0.7185,0.6230,0,1,0,1,0.9510,0.5701,1.000,0.7279,0.1326,0.1143,0,1,0,1,0,1,0,1,0.9057,0.6623
5,10,1500,0.8681,0.8537,0,1,0,1,0,1,0.9999,0.8412,0,1,0,1,0.9322,0.6688,0.8445,0.6784,0.6541,0.2891,0,1,0,1,1.000,0.7665,0.8412,0.6910,0.6802,0.5956,0,1,0,1,0.9494,0.6094,1.000,0.7560,0.1363,0.1032,0.7029,0.6594,0,1,0,1,0,1,0.9346,0.6590
5,10,2000,0.8543,0.8310,0,1,0,1,0,1,1.000,0.8233,0,1,0,1,0.9440,0.7075,0.9412,0.7259,0.6033,0.2442,0,1,0,1,0.9998,0.7501,0.8831,0.7161,0.6764,0.5846,0,1,0,1,0.9705,0.5668,1.000,0.7469,0.1259,0.1004,0.6952,0.6504,0,1,0,1,0,1,0.9336,0.6481
5,20,1000,0.9311,0.9303,0,1,0,1,0,1,0.9667,0.8754,0,1,0,1,0.6409,0.5365,0.5141,0.4665,0.7274,0.6503,0,1,0,1,1.000,0.6576,0.8070,0.7673,0.8344,0.7894,0,1,0,1,0.7423,0.6427,0.9998,0.6717,0.3723,0.3651,0,1,0,1,0,1,0,1,1.000,0.7633
5,20,1500,0.8685,0.8653,0,1,0,1,0,1,0.9245,0.8451,0,1,0,1,0.7339,0.6492,0.6163,0.5698,0.8185,0.7569,0,1,0,1,1.000,0.6471,0.8452,0.7827,0.8294,0.7852,0,1,0,1,0.7362,0.6338,1.000,0.6982,0.3447,0.3317,0.6133,0.6019,0,1,0,1,0,1,1.000,0.7681
5,20,2000,0.8498,0.8457,0,1,0,1,0,1,0.9062,0.8258,0,1,0,1,0.7969,0.7044,0.6930,0.6468,0.8953,0.8309,0,1,0,1,1.000,0.6500,0.8341,0.7827,0.8283,0.7848,0,1,0,1,0.7369,0.6220,1.000,0.6914,0.3402,0.3216,0.6209,0.6016,0,1,0,1,0,1,0.9999,0.7647
5,30,1000,0.9302,0.9296,0,1,0,1,0,1,1.000,0.9816,0,1,0,1,0.5541,0.5144,0.5301,0.5228,0.6049,0.6009,0,1,0,1,0.9999,0.6134,0.7024,0.6623,0.7134,0.7017,0,1,0,1,0.6523,0.5924,0.9999,0.6450,0.5649,0.5593,0,1,0,1,0,1,0,1,1.000,0.7132
5,30,1500,0.8522,0.8484,0,1,0,1,0,1,0.9637,0.9341,0,1,0,1,0.6835,0.6352,0.6217,0.6078,0.7130,0.7062,0,1,0,1,0.9999,0.5980,0.7300,0.6954,0.7207,0.7027,0,1,0,1,0.6608,0.6082,1.000,0.6385,0.5350,0.5282,0.8872,0.8833,0,1,0,1,0,1,0.9999,0.7082
5,30,2000,0.8243,0.8204,0,1,0,1,0,1,0.9420,0.9127,0,1,0,1,0.7504,0.7044,0.7005,0.6915,0.7902,0.7826,0,1,0,1,1.000,0.5964,0.7361,0.7035,0.7228,0.6998,0,1,0,1,0.6568,0.6066,1.000,0.6352,0.5338,0.5250,0.8904,0.8846,0,1,0,1,0,1,0.9998,0.6990
5,40,1000,0.9272,0.9267,0,1,0,1,0,1,0.9764,0.9576,0,1,0,1,0.5527,0.5114,0.5295,0.5242,0.5503,0.5474,0,1,0,1,1.000,0.5883,0.7173,0.7086,0.7148,0.7108,0,1,0,1,0.6572,0.6250,1.000,0.6081,0.5702,0.5670,0,1,0,1,0,1,0,1,0.9999,0.6842
5,40,1500,0.8418,0.8386,0,1,0,1,0,1,0.9880,0.9648,0,1,0,1,0.6858,0.6400,0.6326,0.6241,0.6603,0.6572,0,1,0,1,1.000,0.5694,0.7452,0.7327,0.7168,0.7111,0,1,0,1,0.6384,0.6013,0.9999,0.6008,0.5432,0.5360,0.8657,0.8615,0,1,0,1,0,1,0.9999,0.6829
5,40,2000,0.8165,0.8132,0,1,0,1,0,1,0.9648,0.9440,0,1,0,1,0.7556,0.7014,0.7159,0.7034,0.7415,0.7384,0,1,0,1,1.000,0.5696,0.7480,0.7349,0.7209,0.7130,0,1,0,1,0.6255,0.5952,1.000,0.5991,0.5449,0.5350,0.8714,0.8642,0,1,0,1,0,1,1.000,0.6766
5,50,1000,0.9240,0.9236,0,1,0,1,0,1,0.9803,0.9633,0,1,0,1,0.5432,0.5090,0.5365,0.5323,0.5676,0.5648,0,1,0,1,1.000,0.5683,0.7168,0.7110,0.7106,0.7096,0,1,0,1,0.7069,0.6881,0.9999,0.5892,0.6536,0.6522,0,1,0,1,0,1,0,1,0.9999,0.6614
5,50,1500,0.8351,0.8323,0,1,0,1,0,1,0.9806,0.9605,0,1,0,1,0.6719,0.6296,0.6331,0.6256,0.6777,0.6743,0,1,0,1,1.000,0.5567,0.7442,0.7323,0.7132,0.7112,0,1,0,1,0.6618,0.6382,1.000,0.5776,0.6240,0.6223,0.8320,0.8288,0,1,0,1,0,1,0.9999,0.6638
5,50,2000,0.8077,0.8049,0,1,0,1,0,1,0.9628,0.9429,0,1,0,1,0.7409,0.6960,0.7173,0.7108,0.7611,0.7579,0,1,0,1,1.000,0.5589,0.7423,0.7308,0.7152,0.7133,0,1,0,1,0.6551,0.6332,1.000,0.5736,0.6195,0.6173,0.8391,0.8351,0,1,0,1,0,1,0.9999,0.6642
6,5,1000,0,1,0,1,0,1,0,1,0.9278,0.4925,0,1,0,1,1.000,0.7545,0.9715,0.6525,0.7575,0.5171,0,1,0,1,0.7355,0.6198,0.8340,0.6754,0.5245,0.4514,0,1,0,1,0.9391,0.5075,0.8473,0.7061,0,1,0,1,0,1,0,1,0,1,0.9013,0.6780
6,5,1500,0.7540,0.7176,0,1,0,1,0,1,0.9999,0.5965,0,1,0,1,0.8376,0.6153,0.9333,0.5796,0.6278,0.2378,0,1,0,1,0.9168,0.6653,0.8081,0.6148,0.6229,0.4595,0,1,0,1,0.8162,0.5030,0.8991,0.7036,0.0123,0.0123,0.6924,0.6847,0,1,0,1,0,1,0.9136,0.6835
6,5,2000,0.7570,0.7179,0,1,0,1,0,1,1.000,0.6392,0,1,0,1,0.84,0.6816,0.7958,0.6129,0.6228,0.2089,0,1,0,1,0.9991,0.6861,0.7788,0.5926,0.6303,0.4970,0,1,0,1,0.7826,0.4854,0.8832,0.70,0.0122,0.0122,0.7060,0.6854,0,1,0,1,0,1,0.9181,0.6772
6,6,1000,0,1,0,1,0,1,0,1,0.8869,0.5923,0,1,0,1,1.000,0.6837,0.6836,0.4605,1.000,0.6853,0,1,0,1,0.8578,0.6602,0.7351,0.6528,0.3772,0.3056,0,1,0,1,0.9211,0.5666,1.000,0.7281,0,1,0,1,0,1,0,1,0,1,0.8628,0.6904
6,6,1500,0.7692,0.7529,0,1,0,1,0,1,0.8986,0.6554,0,1,0,1,1.000,0.7377,0.8270,0.3565,1.000,0.6767,0,1,0,1,0.9810,0.6816,0.8026,0.5625,0.3678,0.2106,0,1,0,1,0.8536,0.5609,1.000,0.7204,0.2755,0.2513,0.7033,0.6977,0,1,0,1,0,1,0.8901,0.6698
6,6,2000,0.7576,0.7356,0,1,0,1,0,1,0.8815,0.6318,0,1,0,1,0.9999,0.7835,0.8568,0.5212,0.9999,0.6548,0,1,0,1,0.9634,0.6468,0.8260,0.5312,0.3344,0.1884,0,1,0,1,0.7776,0.4842,1.000,0.7234,0.2623,0.2330,0.7040,0.6872,0,1,0,1,0,1,0.8646,0.6633
6,7,1000,0,1,0,1,0,1,0,1,0.9551,0.6519,0,1,0,1,1.000,0.6011,0.6197,0.3984,0.5054,-0.431,0,1,0,1,0.8738,0.6594,0.6276,0.5323,0.1703,0.1327,0,1,0,1,0.8275,0.6311,0.8744,0.6554,0,1,0,1,0,1,0,1,0,1,0.8953,0.7378
6,7,1500,0.8282,0.8162,0,1,0,1,0,1,0.9459,0.6828,0,1,0,1,1.000,0.6718,0.9563,0.5070,0.4462,-0.329,0,1,0,1,0.9736,0.6680,0.6831,0.5561,0.1628,0.1241,0,1,0,1,0.7671,0.6098,0.9245,0.6635,0.5507,0.5198,0.756,0.7526,0,1,0,1,0,1,0.9174,0.746
6,7,2000,0.8219,0.8063,0,1,0,1,0,1,0.9310,0.6851,0,1,0,1,1.000,0.6609,1.000,0.5747,0.4617,-0.339,0,1,0,1,1.000,0.6876,0.7185,0.5611,0.1666,0.1287,0,1,0,1,0.7149,0.5564,0.9087,0.6299,0.5704,0.5246,0.7376,0.7192,0,1,0,1,0,1,0.8484,0.7067
6,8,1000,0,1,0,1,0,1,0,1,1.000,0.8872,0,1,0,1,0.8673,0.6221,0.8249,0.5635,0.3490,-0.573,0,1,0,1,0.9060,0.6472,0.7168,0.5389,0.8323,0.6588,0,1,0,1,0.9051,0.6260,0.8580,0.6620,0,1,0,1,0,1,0,1,0,1,0.9070,0.7452
6,8,1500,0.8792,0.8753,0,1,0,1,0,1,1.000,0.8370,0,1,0,1,0.9833,0.7479,0.9091,0.6414,0.3320,-0.238,0,1,0,1,1.000,0.6316,0.7788,0.6160,0.9119,0.6451,0,1,0,1,0.9999,0.6888,0.9309,0.6774,0.4664,0.4476,0.5360,0.5340,0,1,0,1,0,1,0.9409,0.7187
6,8,2000,0.8663,0.8590,0,1,0,1,0,1,0.9999,0.8116,0,1,0,1,1.000,0.7589,1.000,0.7325,0.2975,-0.226,0,1,0,1,1.000,0.6386,0.8332,0.6239,0.9225,0.6475,0,1,0,1,0.9999,0.6981,0.9540,0.6722,0.5113,0.4782,0.5465,0.5331,0,1,0,1,0,1,0.8950,0.7102
6,9,1000,0,1,0,1,0,1,0,1,0.9900,0.7688,0,1,0,1,0.8049,0.5464,0.5848,0.4310,1.000,0.8368,0,1,0,1,0.9911,0.7052,0.9528,0.8558,0.8332,0.7092,0,1,0,1,0.7938,0.5540,0.9998,0.7348,0,1,0,1,0,1,0,1,0,1,0.9159,0.6916
6,9,1500,0.8889,0.8817,0,1,0,1,0,1,1.000,0.8335,0,1,0,1,0.9376,0.6525,0.7385,0.5367,0.9922,0.6702,0,1,0,1,1.000,0.7050,0.9414,0.7443,0.9386,0.7665,0,1,0,1,0.7327,0.5062,1.000,0.7138,0.2017,0.1868,0.6534,0.6416,0,1,0,1,0,1,0.9253,0.6992
6,9,2000,0.8629,0.8526,0,1,0,1,0,1,1.000,0.7950,0,1,0,1,0.9606,0.7130,0.8433,0.6152,0.9111,0.6368,0,1,0,1,1.000,0.7047,0.9176,0.7392,0.9592,0.8191,0,1,0,1,0.6800,0.5073,1.000,0.7222,0.1967,0.1780,0.6476,0.6247,0,1,0,1,0,1,0.9252,0.6933
6,10,1000,0,1,0,1,0,1,0,1,1.000,0.7683,0,1,0,1,0.7711,0.5099,0.4809,0.4251,1.000,0.8679,0,1,0,1,0.9511,0.7282,0.8436,0.7507,0.6643,0.6320,0,1,0,1,0.8657,0.6188,1.000,0.7262,0,1,0,1,0,1,0,1,0,1,0.9013,0.6780
6,10,1500,0.8743,0.8686,0,1,0,1,0,1,1.000,0.8205,0,1,0,1,0.8329,0.5848,0.6317,0.5354,0.9306,0.7666,0,1,0,1,1.000,0.7366,0.8524,0.7340,0.6752,0.6026,0,1,0,1,0.8767,0.6259,1.000,0.7364,0.1002,0.0971,0.6924,0.6847,0,1,0,1,0,1,0.9136,0.6835
6,10,2000,0.8516,0.8468,0,1,0,1,0,1,1.000,0.8479,0,1,0,1,0.9001,0.6640,0.7469,0.6164,0.8201,0.6404,0,1,0,1,0.9999,0.7382,0.8685,0.7686,0.6670,0.6068,0,1,0,1,0.9018,0.5987,1.000,0.7378,0.1044,0.0954,0.7060,0.6854,0,1,0,1,0,1,0.9181,0.6772
6,20,1000,0,1,0,1,0,1,0,1,1.000,0.9694,0,1,0,1,0.5044,0.4680,0.4555,0.4469,0.5102,0.4977,0,1,0,1,1.000,0.6168,0.7936,0.7649,0.8023,0.7975,0,1,0,1,0.6849,0.6511,1.000,0.6289,0,1,0,1,0,1,0,1,0,1,0.9999,0.7107
6,20,1500,0.8733,0.8713,0,1,0,1,0,1,0.9546,0.9114,0,1,0,1,0.6207,0.5790,0.5656,0.5462,0.6280,0.6130,0,1,0,1,0.9999,0.5945,0.8053,0.7778,0.7975,0.7859,0,1,0,1,0.6860,0.6331,0.9999,0.6298,0.4275,0.4228,0.6058,0.6037,0,1,0,1,0,1,1.000,0.6935
6,20,2000,0.8453,0.8434,0,1,0,1,0,1,0.9298,0.8917,0,1,0,1,0.7206,0.6811,0.6669,0.6521,0.7355,0.7178,0,1,0,1,1.000,0.5887,0.8025,0.7755,0.7982,0.7871,0,1,0,1,0.6841,0.6276,1.000,0.6188,0.4245,0.4173,0.6062,0.6018,0,1,0,1,0,1,1.000,0.6898
6,30,1000,0,1,0,1,0,1,0,1,0.9765,0.9664,0,1,0,1,0.4703,0.4555,0.4685,0.4642,0.4885,0.4879,0,1,0,1,1.000,0.5694,0.6884,0.6798,0.7134,0.7120,0,1,0,1,0.6534,0.6365,1.000,0.5854,0,1,0,1,0,1,0,1,0,1,0.9999,0.6284
6,30,1500,0.8624,0.8607,0,1,0,1,0,1,0.9677,0.9542,0,1,0,1,0.6016,0.5810,0.5839,0.5787,0.6090,0.6079,0,1,0,1,1.000,0.5646,0.7142,0.7021,0.7155,0.7130,0,1,0,1,0.6301,0.6137,1.000,0.5746,0.5907,0.5893,0.7726,0.7722,0,1,0,1,0,1,1.000,0.6274
6,30,2000,0.8306,0.8291,0,1,0,1,0,1,0.9476,0.9330,0,1,0,1,0.7060,0.6817,0.6840,0.6799,0.7060,0.7048,0,1,0,1,1.000,0.5567,0.7140,0.7049,0.7156,0.7122,0,1,0,1,0.6265,0.6118,0.9999,0.5677,0.5852,0.5828,0.7670,0.7651,0,1,0,1,0,1,0.9999,0.6197
6,40,1000,0,1,0,1,0,1,0,1,0.9697,0.9612,0,1,0,1,0.4788,0.4614,0.4686,0.4649,0.4694,0.4688,0,1,0,1,1.000,0.5429,0.6941,0.6886,0.6975,0.6970,0,1,0,1,0.6714,0.6577,1.000,0.5484,0,1,0,1,0,1,0,1,0,1,0.9999,0.6046
6,40,1500,0.8540,0.8522,0,1,0,1,0,1,0.9717,0.9622,0,1,0,1,0.6084,0.5873,0.5862,0.5818,0.5929,0.5919,0,1,0,1,0.9999,0.5436,0.7206,0.7121,0.7035,0.7025,0,1,0,1,0.6493,0.6339,1.000,0.5423,0.6162,0.6159,0.7304,0.7304,0,1,0,1,0,1,0.9999,0.5960
6,40,2000,0.8233,0.8220,0,1,0,1,0,1,0.9524,0.9422,0,1,0,1,0.7113,0.6857,0.6894,0.6847,0.6959,0.6947,0,1,0,1,1.000,0.5398,0.7169,0.7086,0.7029,0.7012,0,1,0,1,0.6465,0.6275,1.000,0.5398,0.6127,0.6122,0.7303,0.7277,0,1,0,1,0,1,1.000,0.5904
6,50,1000,0,1,0,1,0,1,0,1,0.9738,0.9647,0,1,0,1,0.4720,0.4584,0.4694,0.4675,0.4723,0.4720,0,1,0,1,1.000,0.5425,0.6942,0.6915,0.7001,0.7000,0,1,0,1,0.6951,0.6847,1.000,0.5432,0,1,0,1,0,1,0,1,0,1,0.9999,0.5824
6,50,1500,0.8514,0.8496,0,1,0,1,0,1,0.9634,0.9538,0,1,0,1,0.6037,0.5824,0.5853,0.5840,0.5964,0.5962,0,1,0,1,1.000,0.5424,0.7179,0.7119,0.7045,0.7044,0,1,0,1,0.6699,0.6560,1.000,0.5351,0.6549,0.6549,0.7210,0.7206,0,1,0,1,0,1,0.9999,0.5813
6,50,2000,0.8189,0.8172,0,1,0,1,0,1,0.9451,0.9362,0,1,0,1,0.7080,0.6831,0.6892,0.6871,0.6990,0.6988,0,1,0,1,1.000,0.5381,0.7160,0.7101,0.7048,0.7046,0,1,0,1,0.6646,0.6519,1.000,0.5330,0.6513,0.6513,0.7233,0.7223,0,1,0,1,0,1,1.000,0.5809
