W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,
4,7,1500,0.9657,0.7174,1,0,0,0,0,0,0,0,0,0,0.9997,0.6438,0.9265,0.3207,-0.292,0,0.8064,0.7622,1,0.9998,0.6878,0.9951,1.000,0.5023,0.8494,0.5688,-0.412,0,0.9340,0.2622,0.3550,0.7298,0.6633,0.3875,1.000,0.5574,0.8678,0.6868,0.3021,0,0.5938,0.2169,0,0.3769,-0.044,0,0.5957,0.5055,0,0.9828,0.5027,0.4750,1.000,0.6771,0.9511,0.4781,-0.040,0,0.8162,0.3725,0.05310,0,0,0,0,0,0,0,0,0,0.9978,0.6644,0.9660
4,7,2000,0.9574,0.6891,0.9780,0,0,0,0,0,0,0,0,0,0.9999,0.6090,0.8967,0.2431,-0.339,0,0.8118,0.7408,1,0.9999,0.6406,0.9154,0.9999,0.4820,0.9151,0.4317,-0.234,0,0.9398,0.2637,0.3578,0.8023,0.6377,0.6514,1.000,0.5126,0.8472,0.7188,0.2285,0.001076,0.5954,0.2274,0,0.3669,-0.034,0,0.5958,0.4696,0,0.9054,0.4780,0.2681,0.9998,0.6752,0.9277,0.4227,-0.038,0,0.6992,0.2558,0,0,0,0,0,0,0,0,0,0,1.000,0.6609,0.9603
4,8,1000,0.9721,0.7169,1,0,0,0,0,0,0,0,0,0,0.9472,0.6603,0.9552,0.2142,-0.052,0,0.80,0.7790,1,1.000,0.6735,0.9808,0.9999,0.4768,0.5642,0.3940,-0.138,0,0.9997,0.7657,1,0,0,0,1.000,0.7179,1,1.000,0.6775,0.9925,0.9999,0.1637,0.6221,0.2281,0.0705,0,0.6331,0.5578,0,1.000,0.4402,0.5242,1.000,0.7308,1,0.4822,0.0218,0,0.6722,0.5668,0,0,0,0,0,0,0,0,0,0,1.000,0.7545,1
4,8,1500,0.9999,0.7680,1,0,0,0,0,0,0,0,0,0,0.9086,0.5826,0.8052,0.1721,-0.111,0,0.7823,0.7436,1,0.8262,0.5622,0.5257,0.9999,0.4275,0.5540,0.4738,-0.092,0,1.000,0.7355,1,0.7725,0.6659,0.6367,1.000,0.58,0.9570,1.000,0.4580,0.9393,0.9999,0.4531,0.8159,0.2734,0.0389,0,0.7720,0.6152,0.7681,0.9486,0.4659,0.5388,1.000,0.7576,1,0.5411,0.0512,0,0.6631,0.5278,0,0,0,0,0,0,0,0,0,0,1.000,0.7490,1
4,8,2000,1.000,0.7866,1,0,0,0,0,0,0,0,0,0,0.9859,0.5822,0.9248,0.1601,-0.16,0,0.7765,0.6938,0.9663,0.7640,0.5115,0.09818,0.9564,0.4618,0.5834,0.4411,-0.064,0,0.9999,0.7244,1,0.7393,0.5712,0.09163,1.000,0.6365,0.9792,1.000,0.5064,0.9468,0.9999,0.5639,0.8222,0.2775,0.0341,0,0.7542,0.5396,0.5442,0.9446,0.4666,0.4918,1.000,0.7055,1,0.5460,-0.002,0,0.6551,0.5455,0,0,0,0,0,0,0,0,0,0,1.000,0.7384,1
4,9,1000,0.9974,0.6979,0.9992,0,0,0,0,0,0,0,0,0,0.9999,0.63,0.9257,0.6486,0.1379,0,0.8317,0.8207,1,1.000,0.8231,1,1.000,0.6272,0.9586,1.000,0.1877,0.6122,0.7682,0.5433,0.6693,0,0,0,1.000,0.6734,0.9427,0.9827,0.6645,0.9524,0.9311,0.7195,1,0.3242,0.2903,0,0.5881,0.5337,0,0.9832,0.5367,0.6509,1.000,0.7102,1,0.4471,0.2958,0,0.7452,0.5001,0.02704,0,0,0,0,0,0,0,0,0,1.000,0.7520,1
4,9,1500,0.9999,0.6762,0.9887,0,0,0,0,0,0,0,0,0,0.9999,0.5983,0.8450,0.5933,0.1571,0,0.8320,0.7994,1,1.000,0.7184,1,1.000,0.7025,1,1.000,0.1228,0.2831,0.844,0.575,0.7810,0.8145,0.7359,1,1.000,0.7187,1,0.9599,0.5427,0.6191,0.9673,0.7294,1,0.3291,0.2872,0,0.6356,0.5730,0,0.8846,0.5336,0.4139,1.000,0.7280,1,0.4231,0.2429,0,0.7172,0.3949,0.01222,0,0,0,0,0,0,0,0,0,0.9999,0.7286,1
4,9,2000,1.000,0.6961,0.9974,0,0,0,0,0,0,0,0,0,1.000,0.68,0.9911,0.5536,0.0931,0,0.7849,0.7438,1,0.9999,0.7040,1,1.000,0.7003,1,0.9900,0.1888,0.3392,0.8473,0.5971,0.7701,0.8479,0.7407,1,1.000,0.7198,1,0.9999,0.5571,0.7397,0.9908,0.7269,1,0.2943,0.2630,0,0.5828,0.4939,0,0.7944,0.4856,0.1952,0.9923,0.6799,0.9608,0.3753,0.1985,0,0.7273,0.2723,0.01870,0,0,0,0,0,0,0,0,0,1.000,0.7255,1
4,10,1000,1.000,0.6077,0.6164,0,0,0,0,0,0,0,0,0,0.9937,-0.121,0.1055,0.4614,-0.077,0,0.8210,0.8039,1,1.000,0.7639,1,1.000,0.8159,1,0.6911,0.2097,0,0.9966,0.7530,1,0,0,0,1.000,0.7306,1,0.9145,0.6218,0.7756,0.9834,0.7442,1,0.3768,0.2929,0,0.5446,0.4955,0,0.9257,0.5427,0.3987,1.000,0.7135,1,0.4278,0.26,0,0.6718,0.5017,0,0,0,0,0,0,0,0,0,0,1.000,0.6551,0.9036
4,10,1500,0.9999,0.5638,0.6610,0,0,0,0,0,0,0,0,0,1.000,-0.075,0.2072,0.4239,-0.051,0,0.8188,0.8060,1,0.9999,0.7519,1,1.000,0.7205,1,0.6261,0.2393,0,0.9998,0.7337,1,0.8152,0.7640,1,1.000,0.7426,1,0.8711,0.5474,0.4436,0.9168,0.6957,0.9987,0.3529,0.2920,0,0.5943,0.5175,0,0.8257,0.5265,0.2186,1.000,0.7422,1,0.4080,0.2388,0,0.6932,0.4419,0,0,0,0,0,0,0,0,0,0,0.9999,0.6968,0.9995
4,10,2000,1.000,0.6184,0.7915,0,0,0,0,0,0,0,0,0,0.9999,0.0865,0.3422,0.3842,-0.017,0,0.7862,0.7551,1,1.000,0.7173,1,1.000,0.7097,1,0.5477,0.2324,0,0.9999,0.7436,1,0.8550,0.7476,1,1.000,0.6920,0.9987,0.8849,0.5596,0.6698,0.8848,0.6888,0.9904,0.3136,0.2543,0,0.5407,0.4649,0,0.7774,0.5029,0.08964,1.000,0.7283,1,0.403,0.243,0,0.7191,0.3152,0.01870,0,0,0,0,0,0,0,0,0,1.000,0.6534,0.9702
4,20,1000,0.9993,0.7834,1,0,0,0,0,0,0,0,0,0,0.8711,0.6571,0.8362,0.7545,0.6454,0.2999,0.8534,0.8489,1,0.9876,0.8054,1,0.9897,0.8735,1,0.8903,0.7289,1,0.8749,0.8284,1,0,0,0,1.000,0.6948,0.9884,0.9522,0.7695,1,0.8811,0.7706,1,0.4695,0.3609,0,0.5610,0.5201,0,0.7232,0.5335,0.03662,0.9997,0.6898,0.9406,0.4029,0.3218,0,0.6414,0.5699,0,0,0,0,0,0,0,0,0,0,1.000,0.6985,0.9988
4,20,1500,0.9997,0.7749,1,0,0,0,0,0,0,0,0,0,0.8306,0.6310,0.6551,0.6630,0.5357,0,0.7717,0.7560,1,0.8848,0.7260,1,1.000,0.9030,1,0.7897,0.6518,0.8660,0.8786,0.7795,1,0.8006,0.7568,1,0.9997,0.6902,0.9971,0.8940,0.7581,1,0.8801,0.7171,1,0.4477,0.3410,0,0.5672,0.5278,0,0.6825,0.5212,0,0.9995,0.7044,1,0.3870,0.3158,0,0.6298,0.5495,0,0,0,0,0,0,0,0,0,0,0.9996,0.7103,1
4,20,2000,0.9997,0.7733,1,0,0,0,0,0,0,0,0,0,0.8388,0.6573,0.7943,0.6205,0.5062,0,0.7215,0.7034,1,0.8495,0.6986,0.9989,0.9863,0.8729,1,0.7428,0.6113,0.6267,0.8757,0.7613,1,0.8158,0.7344,1,0.9995,0.6685,0.9723,0.8915,0.7262,1,0.8624,0.7102,1,0.4170,0.3351,0,0.5426,0.5137,0,0.6657,0.4913,0,1.000,0.6763,0.9418,0.3514,0.2844,0,0.6415,0.5433,0,0,0,0,0,0,0,0,0,0,1.000,0.6970,0.9964
4,30,1000,0.9997,0.6513,0.5683,0,0,0,0,0,0,0,0,0,0.8580,0.7865,1,0.7878,0.7413,1,0.8420,0.8386,1,0.9782,0.8670,1,1.000,0.9707,1,0.8762,0.8444,1,0.5763,0.5447,0,0,0,0,0.9999,0.6322,0.9144,0.7970,0.7552,1,0.6338,0.5744,0,0.4651,0.4367,0,0.5812,0.5594,0,0.6756,0.6115,0,0.9997,0.6417,0.9077,0.5681,0.5088,0,0.7723,0.6928,0.9573,0,0,0,0,0,0,0,0,0,1.000,0.6774,0.9255
4,30,1500,0.9995,0.6367,0.6359,0,0,0,0,0,0,0,0,0,0.8689,0.7890,1,0.6783,0.6169,0,0.7127,0.7056,1,0.8380,0.7442,1,0.9379,0.8883,1,0.7838,0.7468,1,0.5564,0.5181,0,0.6916,0.6684,0,0.9999,0.6106,0.9241,0.7892,0.7509,1,0.6107,0.5400,0,0.4509,0.4175,0,0.5788,0.5416,0,0.6370,0.5599,0,0.9994,0.6630,0.9392,0.5349,0.4959,0,0.7689,0.6626,0.7354,0,0,0,0,0,0,0,0,0,0.9989,0.7140,1
4,30,2000,0.9999,0.6179,0.6545,0,0,0,0,0,0,0,0,0,0.8823,0.7971,1,0.6152,0.5476,0,0.6297,0.6184,0,0.7768,0.6936,0.9714,0.8709,0.8259,1,0.7207,0.6863,0.8557,0.5648,0.5298,0,0.7195,0.6844,0.5219,0.9996,0.6240,0.9338,0.8082,0.7679,1,0.6138,0.5476,0,0.4438,0.4131,0,0.5851,0.5584,0,0.6269,0.5518,0,0.9999,0.6391,0.9390,0.5369,0.4979,0,0.8032,0.6684,0.7632,0,0,0,0,0,0,0,0,0,0.9997,0.7009,1
4,40,1000,1.000,0.6716,0.6036,0,0,0,0,0,0,0,0,0,0.8686,0.7773,1,0.8573,0.8253,1,0.8243,0.8211,1,0.9620,0.8483,1,0.9834,0.9519,1,0.9300,0.9139,1,0.7530,0.7431,1,0,0,0,1.000,0.6087,0.9094,0.8242,0.7805,1,0.7900,0.7629,1,0.5510,0.5325,0,0.5755,0.5587,0,0.6509,0.6021,0,1.000,0.5785,0.8939,0.5350,0.4999,0,0.6986,0.6337,0,0,0,0,0,0,0,0,0,0,0.9999,0.6779,0.8922
4,40,1500,0.9995,0.6447,0.6562,0,0,0,0,0,0,0,0,0,0.8754,0.7760,1,0.7401,0.7039,1,0.6863,0.6818,0,0.8395,0.7351,1,0.8818,0.8478,1,0.8365,0.8220,1,0.7517,0.7386,1,0.6805,0.6572,0,0.9999,0.5982,0.9210,0.8204,0.7832,1,0.7757,0.7466,1,0.5139,0.4817,0,0.5706,0.5479,0,0.6152,0.5651,0,1.000,0.5897,0.9297,0.5109,0.4886,0,0.6870,0.6076,0,0,0,0,0,0,0,0,0,0,1.000,0.6885,0.9258
4,40,2000,0.9998,0.6321,0.6634,0,0,0,0,0,0,0,0,0,0.8792,0.7736,1,0.6728,0.6355,0,0.5998,0.5935,0,0.7622,0.6691,0.8959,0.8163,0.7833,1,0.7709,0.7567,1,0.7546,0.7414,1,0.7016,0.6644,0.03187,0.9999,0.6022,0.9286,0.8305,0.7879,1,0.7784,0.7518,1,0.5150,0.4831,0,0.5821,0.5610,0,0.6109,0.5639,0,1.000,0.5767,0.9308,0.5160,0.4921,0,0.7096,0.6176,0.04197,0,0,0,0,0,0,0,0,0,0.9997,0.6761,0.9063
4,50,1000,0.9994,0.6045,0.5439,0,0,0,0,0,0,0,0,0,0.8265,0.7714,1,0.8276,0.7945,1,0.8160,0.8132,1,0.9526,0.8590,1,0.9697,0.9512,1,0.8882,0.8689,1,0.6443,0.6381,0,0,0,0,0.9999,0.5904,0.9084,0.7681,0.7326,1,0.7275,0.7148,1,0.4991,0.4882,0,0.6036,0.6,0,0.6503,0.6112,0,1.000,0.5734,0.8937,0.5057,0.4892,0,0.7087,0.6430,0.08653,0,0,0,0,0,0,0,0,0,1.000,0.6365,0.8824
4,50,1500,1.000,0.5894,0.5893,0,0,0,0,0,0,0,0,0,0.8232,0.7694,1,0.7073,0.6726,0.1808,0.6812,0.6761,0,0.8316,0.7469,1,0.8757,0.8589,1,0.7911,0.7702,1,0.6386,0.6252,0,0.6703,0.6424,0,0.9997,0.5718,0.9188,0.7673,0.7404,1,0.7112,0.6946,0.7037,0.4706,0.4553,0,0.5851,0.5700,0,0.6181,0.5802,0,0.9999,0.5608,0.9244,0.4775,0.4595,0,0.7148,0.6208,0.03383,0,0,0,0,0,0,0,0,0,0.9994,0.6714,0.9037
4,50,2000,0.9997,0.5754,0.6148,0,0,0,0,0,0,0,0,0,0.8246,0.7676,1,0.6382,0.6062,0,0.596,0.5888,0,0.7608,0.6793,0.9121,0.8006,0.7813,1,0.7230,0.7046,1,0.6433,0.6321,0,0.6931,0.6560,0,0.9999,0.5769,0.9255,0.7796,0.7514,1,0.7161,0.6986,0.9817,0.4792,0.4604,0,0.5834,0.5664,0,0.6106,0.5746,0,1.000,0.5563,0.9278,0.4777,0.4587,0,0.7360,0.6268,0.1432,0,0,0,0,0,0,0,0,0,0.9996,0.6529,0.9012
5,5,1000,0.9996,0.6392,0.6072,0,0,0,0,0,0,0,0,0,0.9437,0.1781,0.08403,0.6117,0.2852,0,0.6957,0.6957,0,0.9997,0.6737,0.9922,0.9998,0.4835,0.7689,0.9996,0.3176,0.5176,0.8017,0.6702,0.7158,0,0,0,0.9999,0.5530,0.8463,0.9479,0.4920,0.6143,0.9998,0.5384,0.8700,0.5205,0.3852,0,0.6952,0.6452,0,0.9995,0.5259,0.3852,0.9962,0.6025,0.7809,0.6420,0.4016,0,0.9079,0.6716,0.8741,0,0,0,0,0,0,0,0,0,0.9920,0.6860,0.9771
5,5,1500,0.9999,0.6219,0.6340,0,0,0,0,0,0,0,0,0,0.9997,0.2879,0.3085,0.6411,0.0147,0,0.6860,0.6411,0,0.9473,0.6089,0.6677,0.8014,0.3530,0.08909,0.9999,0.2426,0.4761,0.8284,0.6630,0.8171,0.7298,0.6743,0.2330,1.000,0.6893,0.9853,0.8631,0.2632,0.1258,0.9998,0.4286,0.8230,0.5878,0.2874,0,0.7426,0.6041,0.3902,0.9992,0.5102,0.3077,0.9999,0.6011,0.8019,0.7733,0.3974,0.08563,0.7348,0.5332,0.1088,0,0,0,0,0,0,0,0,0,0.9997,0.7030,1
5,5,2000,1.000,0.6328,0.6538,0,0,0,0,0,0,0,0,0,0.9999,0.3740,0.4368,0.67,0.0296,0,0.6831,0.6246,0,0.8637,0.5604,0.5083,0.8276,0.4844,0.1894,0.9996,0.2652,0.3743,0.8254,0.6573,0.8011,0.7273,0.6186,0.03550,1.000,0.6527,0.9653,0.7820,0.2168,0.06393,1.000,0.3743,0.7845,0.5635,0.3431,0,0.6954,0.5698,0,1.000,0.5898,0.6346,1.000,0.5462,0.7230,0.6431,0.4108,0,0.7184,0.5380,0.02974,0,0,0,0,0,0,0,0,0,0.9999,0.715,1
5,6,1000,0.8888,0.6727,0.8511,0,0,0,0,0,0,0,0,0,0.9129,0.5686,0.6005,1.000,0.7493,1,0.8478,0.8478,1,0.9999,0.5296,0.6010,1.000,0.7392,1,1.000,0.5186,0.8295,0.4996,0.4725,0,0,0,0,1.000,0.7387,1,0.8793,0.5634,0.4998,0.5847,0.4845,0,0.2022,0.1336,0,0.4731,0.4650,0,0.8928,0.4766,0.3011,0.9674,0.7041,1,0.2804,0.1846,0,0.7576,0.646,0.3962,0,0,0,0,0,0,0,0,0,0.9822,0.7033,1
5,6,1500,0.8882,0.7055,1,0,0,0,0,0,0,0,0,0,0.8565,0.5768,0.5299,0.9999,0.6913,0.9748,0.7858,0.7447,1,1.000,0.5319,0.6191,1.000,0.7589,1,1.000,0.5006,0.7218,0.4916,0.4571,0,0.6859,0.6568,0,1.000,0.7273,1,0.8211,0.4959,0.2676,0.5576,0.4462,0,0.1898,0.1456,0,0.5434,0.5095,0,0.8384,0.4836,0.2984,0.9999,0.6860,0.9765,0.2289,0.0711,0,0.7469,0.4993,0.07950,0,0,0,0,0,0,0,0,0,0.9757,0.6709,0.9840
5,6,2000,0.9148,0.7152,1,0,0,0,0,0,0,0,0,0,0.8985,0.6120,0.7201,0.9999,0.6912,0.9866,0.7789,0.7403,1,0.9607,0.5358,0.5423,1.000,0.6726,0.9850,0.9999,0.4696,0.6732,0.5006,0.4412,0,0.6640,0.6307,0,1.000,0.7405,1,0.7665,0.4955,0.1110,0.5737,0.4501,0,0.1935,0.1353,0,0.5586,0.5056,0,0.8590,0.4648,0.2426,0.9747,0.6887,0.9710,0.2135,0.0703,0,0.71,0.4615,0.01411,0,0,0,0,0,0,0,0,0,0.9995,0.6693,0.9691
5,7,1000,0.9621,0.6873,0.8626,0,0,0,0,0,0,0,0,0,0.8327,0.5817,0.7658,0.3994,-0.310,0,0.8333,0.8333,1,1.000,0.7502,1,0.9999,0.6688,0.9746,0.7011,-0.402,0.0003410,0.3408,0.2644,0,0,0,0,0.9999,0.6169,0.8725,0.5416,0.3463,0,0.4046,0.2560,0,0.2607,0.0407,0,0.5299,0.5057,0,0.8145,0.4856,0.2907,1.000,0.6947,0.9930,0.4959,0.1579,0,0.9983,0.7212,1,0,0,0,0,0,0,0,0,0,1.000,0.7238,1
5,7,1500,0.9945,0.7350,1,0,0,0,0,0,0,0,0,0,0.8184,0.5914,0.5871,0.3513,-0.221,0,0.7984,0.7809,1,0.9999,0.7002,1,1.000,0.6321,0.9442,0.5586,-0.282,0,0.3837,0.2837,0,0.7157,0.6269,0.1845,1.000,0.6005,0.8760,0.6233,0.3660,0,0.4384,0.2756,0,0.2481,0.0781,0,0.5156,0.4475,0,0.7929,0.4315,0.09590,0.9999,0.6458,0.9231,0.4396,0.0956,0,0.9999,0.7877,1,0,0,0,0,0,0,0,0,0,0.9996,0.6995,0.9996
5,7,2000,0.9852,0.7346,1,0,0,0,0,0,0,0,0,0,0.7848,0.5327,0.2669,0.3178,-0.275,0,0.7634,0.7380,1,0.9992,0.6174,0.7444,1.000,0.6148,0.9711,0.4986,-0.203,0,0.4076,0.2784,0,0.7505,0.6525,0.5592,1.000,0.5630,0.8724,0.6348,0.3195,0,0.4406,0.2724,0,0.2294,0.0794,0,0.5344,0.4185,0,0.7913,0.4262,0.07306,1.000,0.6691,0.9340,0.4071,0.0712,0,0.8926,0.6535,0.8609,0,0,0,0,0,0,0,0,0,0.9992,0.7033,1
5,8,1000,0.9882,0.7155,1,0,0,0,0,0,0,0,0,0,0.8831,0.6521,0.9076,0.2165,-0.091,0,0.8261,0.8261,1,1.000,0.8046,1,1.000,0.7173,1,0.4820,-0.086,0,0.8242,0.7010,1,0,0,0,0.9999,0.645,0.9241,1.000,0.7235,1,0.9998,0.4978,0.8263,0.2069,0.1761,0,0.5295,0.5115,0,0.9999,0.5576,0.5657,0.9705,0.7047,1,0.2975,0.0245,0,0.6703,0.5684,0,0,0,0,0,0,0,0,0,0,1.000,0.7565,1
5,8,1500,1.000,0.7788,1,0,0,0,0,0,0,0,0,0,0.9178,0.6603,0.9657,0.1892,-0.091,0,0.8004,0.7809,1,0.9997,0.6546,0.9751,1.000,0.68,0.9921,0.4682,-0.038,0,0.9333,0.6729,0.8628,0.8428,0.7194,1,1.000,0.6746,0.9940,1.000,0.5743,0.9532,0.9999,0.5534,0.8516,0.1905,0.1106,0,0.6156,0.5386,0,0.8752,0.4396,0.3376,1.000,0.7214,1,0.2793,-0.003,0,0.6088,0.5128,0,0,0,0,0,0,0,0,0,0,1.000,0.7122,1
5,8,2000,0.9997,0.7867,1,0,0,0,0,0,0,0,0,0,0.9280,0.6393,0.9046,0.1626,-0.033,0,0.7251,0.6888,0.7943,0.8941,0.5549,0.6536,0.9790,0.5930,0.9012,0.4014,0.0365,0,0.9991,0.6818,0.9116,0.7423,0.5988,0.07692,1.000,0.7216,1,1.000,0.6978,0.9999,0.9999,0.6119,0.9041,0.1705,0.0963,0,0.6781,0.4935,0,0.8664,0.4040,0.3240,0.9623,0.7022,1,0.2663,-0.016,0,0.6107,0.5114,0,0,0,0,0,0,0,0,0,0,1.000,0.7057,1
5,9,1000,0.9996,0.6959,0.9881,0,0,0,0,0,0,0,0,0,0.9999,0.7077,1,0.8021,0.5212,0.3005,0.8679,0.8679,1,1.000,0.8389,1,1.000,0.6935,0.9981,0.9998,0.4541,0.7564,0.7399,0.6913,0.8,0,0,0,1.000,0.6753,0.9458,0.9217,0.6782,0.9755,0.8181,0.6342,0.6440,0.3009,0.2586,0,0.5558,0.5462,0,0.8275,0.5279,0.3185,1.000,0.6913,0.9459,0.4144,0.2932,0,0.7448,0.6004,0.3738,0,0,0,0,0,0,0,0,0,1.000,0.7578,1
5,9,1500,0.9980,0.6854,0.9707,0,0,0,0,0,0,0,0,0,1.000,0.7088,1,0.6470,0.4607,0,0.8041,0.7964,1,1.000,0.7460,1,1.000,0.8002,1,0.8847,0.4029,0.4445,0.7660,0.6630,0.4512,0.8103,0.7854,1,1.000,0.7033,1,0.9753,0.70,1,0.8720,0.6544,0.9614,0.2989,0.2469,0,0.5629,0.5127,0,0.7613,0.4770,0.1096,1.000,0.6890,0.9503,0.3794,0.2548,0,0.6667,0.5008,0,0,0,0,0,0,0,0,0,0,0.9990,0.7690,1
5,9,2000,0.9984,0.6992,0.9997,0,0,0,0,0,0,0,0,0,1.000,0.7362,1,0.5860,0.4061,0,0.7751,0.7516,1,0.9307,0.6909,0.9973,1.000,0.8326,1,0.8341,0.3938,0.2735,0.7724,0.6235,0.4365,0.8175,0.7768,1,1.000,0.7297,1,0.9997,0.7072,1,0.8924,0.6692,0.9669,0.2688,0.2399,0,0.5623,0.4851,0,0.7137,0.4415,0.008938,1.000,0.6613,0.9348,0.3668,0.2342,0,0.6828,0.4762,0,0,0,0,0,0,0,0,0,0,0.9997,0.7726,1
5,10,1000,0.9996,0.6392,0.6072,0,0,0,0,0,0,0,0,0,0.9999,0.1831,0.09537,0.5460,0.1571,0,0.8977,0.8977,1,1.000,0.8438,1,0.9295,0.7651,1,0.8153,0.4523,0.3939,0.7324,0.6788,0.7316,0,0,0,1.000,0.7630,1,0.8994,0.6676,0.9883,0.8899,0.7224,1,0.3762,0.3351,0,0.5241,0.5049,0,0.7575,0.5033,0.1013,1.000,0.7068,1,0.5248,0.3592,0,0.7367,0.6049,0.09299,0,0,0,0,0,0,0,0,0,0.9999,0.7077,1
5,10,1500,0.9999,0.6219,0.6340,0,0,0,0,0,0,0,0,0,1.000,0.2926,0.3816,0.4768,0.1254,0,0.7886,0.7817,1,0.9998,0.7690,1,1.000,0.8728,1,0.7044,0.4362,0.003955,0.7228,0.6883,0.6921,0.7742,0.7500,1,1.000,0.7633,1,0.8067,0.6047,0.4055,0.8291,0.6942,0.9824,0.3607,0.3101,0,0.5396,0.4727,0,0.7028,0.4486,0.0008625,1.000,0.7114,1,0.4596,0.2923,0,0.7247,0.5527,0.03556,0,0,0,0,0,0,0,0,0,0.9999,0.7358,1
5,10,2000,0.9999,0.6414,0.6729,0,0,0,0,0,0,0,0,0,0.9999,0.3608,0.4559,0.4305,0.1148,0,0.7590,0.7450,1,0.9619,0.7030,1,0.9999,0.8298,1,0.6354,0.3968,0,0.7285,0.6839,0.7265,0.7828,0.7215,1,1.000,0.7682,1,0.8142,0.6285,0.6092,0.8569,0.6936,0.9953,0.3342,0.2869,0,0.5350,0.4579,0,0.6665,0.4101,0,1.000,0.6946,0.9963,0.4413,0.2952,0,0.7157,0.5537,0.02369,0,0,0,0,0,0,0,0,0,0.9998,0.6493,0.9809
5,20,1000,0.9998,0.7251,1,0,0,0,0,0,0,0,0,0,0.7455,0.6522,0.4213,0.9158,0.8871,1,0.9460,0.9460,1,1.000,0.9315,1,0.9320,0.8943,1,1.000,0.9605,1,0.8140,0.8050,1,0,0,0,0.9994,0.6255,0.9023,0.8441,0.7778,1,0.8503,0.8189,1,0.5098,0.4923,0,0.5768,0.5747,0,0.6657,0.5632,0,0.9996,0.6326,0.8877,0.4340,0.3776,0,0.6593,0.6124,0,0,0,0,0,0,0,0,0,0,1.000,0.6277,0.8664
5,20,1500,0.9997,0.6775,0.6918,0,0,0,0,0,0,0,0,0,0.788,0.6655,0.7863,0.7880,0.7484,1,0.7743,0.7689,1,0.8918,0.8030,1,0.9726,0.9232,1,0.8894,0.8354,1,0.7840,0.7759,1,0.7270,0.7149,1,0.9998,0.6285,0.9223,0.8272,0.7704,1,0.8146,0.7737,1,0.4916,0.4456,0,0.5513,0.5344,0,0.6284,0.5424,0,1.000,0.6211,0.9263,0.4037,0.3560,0,0.6292,0.5848,0,0,0,0,0,0,0,0,0,0,1.000,0.6086,0.8800
5,20,2000,0.9995,0.6875,0.7878,0,0,0,0,0,0,0,0,0,0.7822,0.6712,0.8397,0.7111,0.6692,0.2023,0.6716,0.6646,0,0.8102,0.7224,1,0.8977,0.8452,1,0.8135,0.7577,1,0.7889,0.7782,1,0.7399,0.7091,1,0.9996,0.6280,0.9259,0.8112,0.7507,1,0.8074,0.7666,1,0.4891,0.4509,0,0.5803,0.5638,0,0.6234,0.5287,0,1.000,0.6156,0.9307,0.3994,0.3508,0,0.6313,0.5761,0,0,0,0,0,0,0,0,0,0,1.000,0.6176,0.8862
