W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,
4,50,1500,0.9998,0.1712,0,1,0,1,0,1,0.9456,0.8871,0.9519,0.9275,0,1,0.9559,0.8583,0.8315,0.8122,0.9588,0.9391,0,1,0,1,0.9997,0.0570,0.9610,0.9302,0.9635,0.9468,0.6472,0.6404,0,1,0.9020,0.8698,0.9998,0.0986,0.6086,0.5869,0.9230,0.8746,0,1,0,1,0,1,1.000,0.1547
4,50,2000,0.9998,0.1092,0,1,0,1,0,1,0.9486,0.8860,0.8863,0.8619,0,1,1.000,0.9381,0.9050,0.8873,0.9873,0.9700,0,1,0,1,0.9996,0.0247,0.9582,0.9273,0.9764,0.9605,0.6505,0.6443,0,1,0.9030,0.8669,0.9998,0.1061,0.6090,0.5861,0.9262,0.8757,0,1,0,1,0,1,0.9997,0.1304
5,5,1000,0.9989,0.6665,0,1,0,1,0,1,0.8575,0.1858,0.6541,0.6098,0,1,0.9619,0.5328,1.000,0.5448,0.8511,0.2254,0,1,0,1,1.000,0.7261,0.73,0.3930,0.9990,0.5748,0,1,0,1,1.000,0.6995,1.000,0.7273,0.56,0.3627,0.7937,0.7067,0,1,0,1,0,1,1.000,0.7440
5,5,1500,0.9997,0.6798,0,1,0,1,0,1,0.8577,0.1279,0.6777,0.5677,0,1,0.8389,0.5674,0.9932,0.4404,1.000,0.2157,0,1,0,1,1.000,0.7259,1.000,0.5732,0.9997,0.4086,0,1,0,1,0.9999,0.6522,1.000,0.6952,0.5126,0.1657,0.7661,0.6889,0,1,0,1,0,1,1.000,0.7273
5,5,2000,0.9997,0.6585,0,1,0,1,0,1,0.9262,0.1417,0.6698,0.4679,0,1,0.7710,0.4915,0.8729,0.5110,1.000,0.1852,0,1,0,1,1.000,0.725,1.000,0.4925,0.9996,0.4595,0,1,0,1,0.9999,0.6217,1.000,0.6667,0.4973,0.2979,0.7591,0.6832,0,1,0,1,0,1,1.000,0.7273
5,6,1000,0.9417,0.7273,0,1,0,1,0,1,0.8875,0.5452,0.9814,0.8641,0,1,1.000,0.6156,0.9658,0.5785,1.000,0.6325,0,1,0,1,1.000,0.5068,0.9341,0.6994,0.6335,0.5532,0,1,0,1,1.000,0.5684,0.9997,0.6981,0.3018,0.2235,0.7431,0.6664,0,1,0,1,0,1,0.9999,0.7109
5,6,1500,0.9784,0.7273,0,1,0,1,0,1,0.8268,0.4873,1.000,0.9189,0,1,1.000,0.6381,1.000,0.6089,0.9999,0.4515,0,1,0,1,0.9978,0.5321,1.000,0.7454,0.6359,0.5532,0,1,0,1,0.9746,0.5958,0.9991,0.6101,0.2638,0.1215,0.7111,0.5318,0,1,0,1,0,1,0.9999,0.7111
5,6,2000,0.9767,0.7273,0,1,0,1,0,1,0.8040,0.4405,0.9995,0.9014,0,1,1.000,0.6433,1.000,0.7862,0.9996,0.4286,0,1,0,1,0.9975,0.5424,1.000,0.7353,0.6476,0.5612,0,1,0,1,0.9451,0.5837,0.9999,0.6636,0.2716,0.1387,0.6957,0.5259,0,1,0,1,0,1,0.9998,0.6959
5,7,1000,0.9998,0.8637,0,1,0,1,0,1,0.9783,0.7370,0.3531,0.2475,0,1,0.9998,0.6464,0.9213,0.3911,0.6908,-0.910,0,1,0,1,0.9988,0.3301,0.6166,0.3479,0.4194,0.2637,0,1,0,1,0.9555,0.6229,0.9974,0.5877,0.5427,0.2507,0.9998,0.804,0,1,0,1,0,1,1.000,0.7684
5,7,1500,1.000,0.7949,0,1,0,1,0,1,1.000,0.7634,0.3726,0.2615,0,1,1.000,0.8043,1.000,0.3759,0.6059,-0.461,0,1,0,1,0.9970,-0.106,0.7366,0.3942,0.4546,0.2799,0,1,0,1,0.9410,0.6113,1.000,0.4960,0.3125,0.0162,0.9994,0.7433,0,1,0,1,0,1,0.9999,0.7495
5,7,2000,1.000,0.7907,0,1,0,1,0,1,0.9848,0.7329,0.3224,0.1454,0,1,1.000,0.8139,1.000,0.463,0.5097,-0.508,0,1,0,1,0.9994,0.0063,0.7307,0.3614,0.4714,0.2830,0,1,0,1,0.9743,0.5677,1.000,0.5436,0.2818,0.0088,0.8586,0.6621,0,1,0,1,0,1,1.000,0.7379
5,8,1000,0.9998,0.8744,0,1,0,1,0,1,1.000,0.7718,0.2140,0.1665,0,1,1.000,0.6893,1.000,0.7472,0.4989,-0.342,0,1,0,1,0.9998,0.5095,0.9782,0.5452,0.7563,0.4165,0,1,0,1,0.9999,0.5980,1.000,0.6921,0.1862,-0.084,0.7282,0.6494,0,1,0,1,0,1,1.000,0.3987
5,8,1500,0.9980,0.8207,0,1,0,1,0,1,1.000,0.7822,0.1836,0.0759,0,1,1.000,0.8755,1.000,0.7972,0.4677,-0.096,0,1,0,1,0.9968,0.3471,0.9750,0.4002,0.7931,0.5771,0,1,0,1,1.000,0.725,0.9983,0.6461,0.1849,-0.118,0.6520,0.5772,0,1,0,1,0,1,0.9988,0.5278
5,8,2000,0.9999,0.8132,0,1,0,1,0,1,1.000,0.7336,0.1706,0.1085,0,1,0.9770,0.7429,1.000,0.8227,0.3346,-0.082,0,1,0,1,0.9976,0.4218,0.9997,0.4372,0.8343,0.5649,0,1,0,1,1.000,0.6520,0.9981,0.656,0.1611,-0.128,0.6595,0.5522,0,1,0,1,0,1,0.9976,0.5787
5,9,1000,0.9999,0.4638,0,1,0,1,0,1,1.000,0.5091,0.8567,0.7627,0,1,1.000,0.70,0.9135,0.6067,0.9466,0.4045,0,1,0,1,0.9999,0.4894,0.9832,0.7795,0.9143,0.8110,0,1,0,1,1.000,0.7578,0.9999,0.4313,0.5167,0.3629,0.8008,0.7490,0,1,0,1,0,1,0.9991,0.3931
5,9,1500,0.9997,0.37,0,1,0,1,0,1,1.000,0.6569,0.7338,0.6295,0,1,1.000,0.7814,0.9999,0.6897,0.7925,0.2650,0,1,0,1,0.9999,0.5220,1.000,0.7431,0.9142,0.7889,0,1,0,1,1.000,0.7464,0.9998,0.4288,0.4415,0.2921,0.7898,0.6640,0,1,0,1,0,1,1.000,0.4204
5,9,2000,0.9995,0.3195,0,1,0,1,0,1,1.000,0.6971,0.6490,0.5440,0,1,1.000,0.8899,1.000,0.7281,0.7452,0.2597,0,1,0,1,0.9995,0.4516,1.000,0.8077,0.9575,0.8148,0,1,0,1,1.000,0.7175,0.9992,0.4690,0.4197,0.2764,0.8042,0.6249,0,1,0,1,0,1,1.000,0.4303
5,10,1000,0.9989,0.6665,0,1,0,1,0,1,0.8746,0.2546,0.6323,0.5099,0,1,0.9373,0.5888,0.7214,0.5824,0.8174,0.3681,0,1,0,1,1.000,0.3536,0.9080,0.7539,0.9092,0.8115,0,1,0,1,0.9997,0.6714,0.9999,0.4308,0.5975,0.4904,0.8378,0.7684,0,1,0,1,0,1,0.9991,0.2746
5,10,1500,0.9997,0.6798,0,1,0,1,0,1,0.8841,0.2039,0.5650,0.4499,0,1,0.9999,0.7488,0.9223,0.7233,0.7195,0.3784,0,1,0,1,1.000,0.4357,0.8958,0.6587,0.9061,0.8047,0,1,0,1,0.8985,0.6230,0.9999,0.4496,0.5063,0.3775,0.8603,0.7275,0,1,0,1,0,1,0.9999,0.3141
5,10,2000,0.9999,0.6616,0,1,0,1,0,1,0.9048,0.2941,0.5171,0.3688,0,1,1.000,0.8347,0.9999,0.7938,0.6331,0.3149,0,1,0,1,1.000,0.4341,0.9173,0.6881,0.9373,0.7896,0,1,0,1,0.8894,0.6225,1.000,0.4692,0.4942,0.4149,0.856,0.6945,0,1,0,1,0,1,1.000,0.2527
5,20,1000,0.9999,0.5933,0,1,0,1,0,1,0.9338,0.8312,0.8688,0.8558,0,1,0.7699,0.6566,0.6451,0.6025,0.7976,0.7437,0,1,0,1,0.9995,0.0228,0.9782,0.9092,0.9774,0.9485,0,1,0,1,0.9260,0.8078,0.9997,0.2027,0.5552,0.4784,0.8404,0.8061,0,1,0,1,0,1,1.000,0.1661
5,20,1500,0.9999,0.4349,0,1,0,1,0,1,0.9657,0.8476,0.9997,0.9861,0,1,0.9030,0.7991,0.7641,0.7178,0.9083,0.8513,0,1,0,1,0.9997,0.0233,0.9619,0.9019,1.000,0.9861,0,1,0,1,0.8863,0.7832,0.9996,0.1783,0.5288,0.4641,0.8452,0.8038,0,1,0,1,0,1,1.000,0.1978
5,20,2000,1.000,0.3883,0,1,0,1,0,1,0.9673,0.8514,0.9343,0.8982,0,1,0.9828,0.8792,0.8430,0.7941,0.9858,0.9313,0,1,0,1,0.9998,0.0079,0.9687,0.8996,1.000,0.9798,0,1,0,1,0.9028,0.7765,0.9999,0.1719,0.5257,0.4568,0.8438,0.8069,0,1,0,1,0,1,0.9996,0.2128
5,30,1000,0.9998,0.4198,0,1,0,1,0,1,0.9435,0.9135,0.7829,0.7812,0,1,0.7005,0.6531,0.6799,0.6685,0.7368,0.7306,0,1,0,1,0.9997,0.0597,0.9967,0.9804,0.8567,0.8507,0,1,0,1,0.9396,0.9121,1.000,0.1285,0.8205,0.8022,0.9682,0.9085,0,1,0,1,0,1,0.9995,0.1341
5,30,1500,0.9997,0.2209,0,1,0,1,0,1,0.9382,0.9092,0.9180,0.9166,0,1,0.8711,0.8158,0.7949,0.7837,0.8537,0.8468,0,1,0,1,0.9999,0.0430,0.9768,0.9590,0.8508,0.8418,0,1,0,1,0.9162,0.8845,0.9997,0.1029,0.8063,0.7937,0.9607,0.9022,0,1,0,1,0,1,0.9999,0.1257
5,30,2000,0.9997,0.1405,0,1,0,1,0,1,0.9425,0.9103,0.9943,0.9913,0,1,0.9668,0.9096,0.8795,0.8698,0.9380,0.9298,0,1,0,1,0.9997,0.0423,0.9742,0.9558,0.8549,0.8478,0,1,0,1,0.9240,0.8901,0.9998,0.1020,0.8151,0.8002,0.9542,0.9018,0,1,0,1,0,1,0.9995,0.1301
5,40,1000,0.9998,0.4459,0,1,0,1,0,1,0.9758,0.9384,0.7221,0.7212,0,1,0.6994,0.6485,0.6884,0.6780,0.6934,0.6905,0,1,0,1,0.9999,0.0760,0.9808,0.9692,0.9969,0.9953,0,1,0,1,0.9715,0.9424,0.9999,0.1015,0.8346,0.8274,0.9051,0.8730,0,1,0,1,0,1,0.9998,0.0748
5,40,1500,0.9999,0.2520,0,1,0,1,0,1,0.9702,0.9206,0.8595,0.8582,0,1,0.8706,0.8092,0.8037,0.7931,0.8213,0.8182,0,1,0,1,0.9997,0.0412,0.9613,0.9461,0.9913,0.9892,0,1,0,1,0.9452,0.9190,0.9997,0.0805,0.8218,0.8139,0.8982,0.8610,0,1,0,1,0,1,0.9997,0.0985
5,40,2000,0.9998,0.1810,0,1,0,1,0,1,0.9772,0.9234,0.9515,0.9497,0,1,0.9692,0.9045,0.8929,0.8841,0.9082,0.9051,0,1,0,1,0.9998,0.0287,0.9612,0.9455,0.9975,0.9942,0,1,0,1,0.9540,0.9286,0.9997,0.0765,0.8328,0.8229,0.8931,0.8621,0,1,0,1,0,1,0.9998,0.0621
5,50,1000,0.9997,0.4120,0,1,0,1,0,1,0.9715,0.9550,0.7375,0.7369,0,1,0.6971,0.6488,0.6929,0.6873,0.7049,0.7018,0,1,0,1,0.9999,0.0585,0.9997,0.9878,0.9804,0.9794,0,1,0,1,0.9730,0.9496,0.9998,0.1042,0.8107,0.8056,0.9572,0.9182,0,1,0,1,0,1,0.9998,0.0573
5,50,1500,0.9997,0.2259,0,1,0,1,0,1,0.9746,0.9533,0.8771,0.8758,0,1,0.8605,0.8098,0.8049,0.7992,0.8312,0.8284,0,1,0,1,1.000,0.0456,0.9762,0.9641,0.9839,0.9821,0,1,0,1,0.9563,0.9330,0.9997,0.0868,0.8023,0.7977,0.9392,0.8980,0,1,0,1,0,1,0.9997,0.0530
5,50,2000,0.9999,0.1418,0,1,0,1,0,1,0.9794,0.9610,0.9734,0.9717,0,1,0.9606,0.9070,0.8970,0.8913,0.9211,0.9186,0,1,0,1,0.9998,0.0346,0.9788,0.9643,0.9882,0.9865,0,1,0,1,0.9572,0.9413,1.000,0.0747,0.8090,0.8053,0.9391,0.9055,0,1,0,1,0,1,0.9999,0.0817
6,5,1000,0.9990,0.7442,0,1,0,1,0,1,0.8360,0.5014,0,1,0,1,0.9788,0.7389,0.9984,0.6540,0.6754,0.3655,0,1,0,1,1.000,0.4973,0.9357,0.6922,0.8912,0.7703,0,1,0,1,0.9688,0.6693,1.000,0.7869,0.5135,0.4078,0.7811,0.7411,0,1,0,1,0,1,1.000,0.7711
6,5,1500,0.9999,0.7442,0,1,0,1,0,1,0.8722,0.4467,0.6293,0.5746,0,1,0.8776,0.6484,0.9695,0.5687,0.8191,0.2888,0,1,0,1,0.9995,0.4892,0.9998,0.6818,0.9924,0.6463,0,1,0,1,0.9459,0.5852,1.000,0.7464,0.4637,0.3012,0.7893,0.7249,0,1,0,1,0,1,0.9997,0.7711
6,5,2000,0.9998,0.7356,0,1,0,1,0,1,0.8670,0.4452,0.6188,0.5612,0,1,0.8366,0.6096,0.8222,0.6004,0.7682,0.2373,0,1,0,1,0.9999,0.4332,1.000,0.6825,0.9469,0.65,0,1,0,1,0.9424,0.5634,1.000,0.7287,0.4692,0.3418,0.7839,0.7220,0,1,0,1,0,1,1.000,0.7619
6,6,1000,0.9998,0.80,0,1,0,1,0,1,0.9691,0.6626,0,1,0,1,1.000,0.7336,0.8521,0.5,0.9998,0.6337,0,1,0,1,0.9999,0.4142,0.9797,0.7425,0.5755,0.5466,0,1,0,1,1.000,0.6176,0.9995,0.6455,0.2506,0.2176,0.8296,0.7622,0,1,0,1,0,1,0.9999,0.7711
6,6,1500,0.9997,0.8101,0,1,0,1,0,1,0.9966,0.6822,0.9499,0.8925,0,1,1.000,0.7015,1.000,0.6234,0.9997,0.5486,0,1,0,1,0.9996,0.3027,1.000,0.7996,0.6047,0.5522,0,1,0,1,0.9560,0.5776,0.9998,0.6358,0.2262,0.1627,0.7994,0.7241,0,1,0,1,0,1,1.000,0.7693
6,6,2000,0.9999,0.8001,0,1,0,1,0,1,0.9552,0.6111,0.9999,0.9427,0,1,1.000,0.7173,1.000,0.7351,0.9999,0.5035,0,1,0,1,0.9990,0.3549,1.000,0.7998,0.6012,0.5359,0,1,0,1,0.9327,0.5608,1.000,0.6096,0.2364,0.1604,0.7619,0.6777,0,1,0,1,0,1,1.000,0.7619
6,7,1000,1.000,0.7676,0,1,0,1,0,1,1.000,0.7802,0,1,0,1,1.000,0.6110,0.8625,0.5738,0.5683,-0.344,0,1,0,1,0.9999,0.3037,0.6128,0.4111,0.3568,0.3247,0,1,0,1,1.000,0.5983,0.9989,0.4761,0.4333,0.1654,0.9998,0.7794,0,1,0,1,0,1,0.9997,0.8017
6,7,1500,0.9980,0.6381,0,1,0,1,0,1,1.000,0.7919,0.4581,0.3902,0,1,0.9999,0.6635,0.9877,0.5701,0.5923,-0.210,0,1,0,1,0.9990,-0.012,0.6923,0.3941,0.4189,0.3332,0,1,0,1,0.9985,0.6232,0.9984,0.5177,0.3470,0.1293,0.9936,0.7046,0,1,0,1,0,1,0.9998,0.6968
6,7,2000,0.9993,0.6258,0,1,0,1,0,1,0.9996,0.7482,0.3570,0.2779,0,1,1.000,0.8052,1.000,0.6324,0.575,-0.203,0,1,0,1,0.9983,0.0636,0.7041,0.4009,0.3948,0.3191,0,1,0,1,1.000,0.5966,0.9992,0.5021,0.2969,0.0945,0.9989,0.8724,0,1,0,1,0,1,1.000,0.7706
6,8,1000,0.9989,0.7661,0,1,0,1,0,1,1.000,0.8788,0,1,0,1,0.9313,0.6208,0.9390,0.6367,0.4259,-0.355,0,1,0,1,0.9994,0.3448,1.000,0.7684,0.6753,0.5866,0,1,0,1,0.9999,0.7632,1.000,0.6616,0.1969,0.0903,0.7589,0.684,0,1,0,1,0,1,0.9999,0.3379
6,8,1500,0.9998,0.7111,0,1,0,1,0,1,1.000,0.8834,0.2435,0.1953,0,1,0.9747,0.7404,0.9448,0.7021,0.4391,-0.088,0,1,0,1,0.9973,0.2876,0.9432,0.5318,0.6077,0.4870,0,1,0,1,1.000,0.7279,1.000,0.6067,0.1479,0.0668,0.6889,0.6123,0,1,0,1,0,1,0.9990,0.4860
6,8,2000,0.9999,0.7106,0,1,0,1,0,1,1.000,0.8198,0.2028,0.1553,0,1,1.000,0.8791,1.000,0.8046,0.3361,-0.085,0,1,0,1,0.9997,0.3256,0.9992,0.5485,0.6443,0.4877,0,1,0,1,1.000,0.6853,0.9997,0.6072,0.1461,0.0422,0.6719,0.6038,0,1,0,1,0,1,1.000,0.5529
6,9,1000,0.9990,0.6012,0,1,0,1,0,1,1.000,0.5720,0,1,0,1,0.8889,0.6071,0.6955,0.5229,0.9999,0.7808,0,1,0,1,1.000,0.3854,1.000,0.8856,0.9296,0.8881,0,1,0,1,1.000,0.7387,1.000,0.3613,0.5453,0.4518,0.8417,0.8087,0,1,0,1,0,1,0.9992,0.3018
6,9,1500,0.9999,0.3840,0,1,0,1,0,1,1.000,0.6343,0.9000,0.8542,0,1,0.9902,0.6878,0.8264,0.6090,0.9547,0.6304,0,1,0,1,0.9998,0.2678,1.000,0.8472,0.9458,0.8757,0,1,0,1,1.000,0.7510,0.9999,0.3595,0.4798,0.3759,0.7979,0.7566,0,1,0,1,0,1,0.9995,0.2929
6,9,2000,0.9999,0.3529,0,1,0,1,0,1,1.000,0.7305,0.7982,0.7402,0,1,1.000,0.8426,0.9780,0.7117,0.8545,0.5366,0,1,0,1,0.9986,0.2597,1.000,0.8430,0.9578,0.8881,0,1,0,1,0.9945,0.7063,0.9998,0.3995,0.4791,0.3755,0.8004,0.7390,0,1,0,1,0,1,0.9999,0.3123
6,10,1000,0.9990,0.7442,0,1,0,1,0,1,0.8829,0.5238,0,1,0,1,0.8578,0.5755,0.6037,0.5341,0.9944,0.7696,0,1,0,1,0.9999,0.1986,0.9999,0.8926,0.9635,0.9421,0,1,0,1,0.9256,0.6465,0.9995,0.4038,0.6729,0.5949,0.9325,0.8456,0,1,0,1,0,1,1.000,0.15
6,10,1500,0.9999,0.7442,0,1,0,1,0,1,0.877,0.4704,0.7565,0.7133,0,1,0.9303,0.6883,0.7535,0.6482,0.9121,0.7054,0,1,0,1,0.9994,0.2272,1.000,0.8326,0.9995,0.9451,0,1,0,1,0.9364,0.6832,0.9996,0.3923,0.6179,0.5313,0.9117,0.7860,0,1,0,1,0,1,1.000,0.1830
6,10,2000,0.9997,0.7416,0,1,0,1,0,1,0.8548,0.4704,0.6554,0.5876,0,1,1.000,0.8209,0.8890,0.7414,0.8062,0.6066,0,1,0,1,1.000,0.2459,0.9674,0.8071,0.9996,0.9361,0,1,0,1,0.9284,0.6387,0.9999,0.4089,0.6180,0.5261,0.9056,0.7802,0,1,0,1,0,1,1.000,0.1775
6,20,1000,0.9998,0.5707,0,1,0,1,0,1,0.9876,0.9429,0,1,0,1,0.6499,0.6019,0.5972,0.5840,0.6362,0.6259,0,1,0,1,0.9998,0.0466,0.9706,0.9456,0.9912,0.9892,0,1,0,1,0.9587,0.9071,0.9998,0.1246,0.6350,0.6142,0.9143,0.8860,0,1,0,1,0,1,1.000,0.0713
6,20,1500,1.000,0.3227,0,1,0,1,0,1,1.000,0.9692,0.8452,0.8426,0,1,0.8014,0.7480,0.7414,0.7229,0.7729,0.7600,0,1,0,1,0.9997,0.0132,0.9545,0.9243,0.9947,0.9904,0,1,0,1,0.9059,0.8593,0.9999,0.1201,0.6260,0.5809,0.8928,0.8626,0,1,0,1,0,1,0.9997,0.1039
6,20,2000,0.9997,0.2752,0,1,0,1,0,1,1.000,0.9609,0.9634,0.9578,0,1,0.9225,0.8678,0.8501,0.8353,0.8961,0.8782,0,1,0,1,0.9997,0.0180,0.9562,0.9273,0.9965,0.9902,0,1,0,1,0.9160,0.8558,0.9999,0.0995,0.6342,0.5969,0.8850,0.8571,0,1,0,1,0,1,0.9999,0.1243
6,30,1000,0.9999,0.4951,0,1,0,1,0,1,0.9484,0.9383,0,1,0,1,0.6249,0.6004,0.6168,0.6118,0.6276,0.6266,0,1,0,1,1.00,0.0492,0.9966,0.9915,0.9273,0.9270,0,1,0,1,0.9738,0.9560,0.9998,0.0689,0.9278,0.9235,0.9653,0.9392,0,1,0,1,0,1,0.9998,0.0888
6,30,1500,1.00,0.2084,0,1,0,1,0,1,0.9374,0.9219,0.8087,0.8087,0,1,0.7863,0.7595,0.7590,0.7532,0.7741,0.7729,0,1,0,1,1.000,0.0434,0.9888,0.9816,0.9224,0.9220,0,1,0,1,0.9577,0.9443,0.9997,0.0724,0.9218,0.9182,0.9654,0.9296,0,1,0,1,0,1,0.9998,0.0771
6,30,2000,0.9999,0.1742,0,1,0,1,0,1,0.9453,0.9308,0.9231,0.9231,0,1,0.9029,0.8714,0.8695,0.8644,0.8848,0.8835,0,1,0,1,1.00,0.0387,0.9895,0.9813,0.9263,0.9259,0,1,0,1,0.9623,0.9502,0.9997,0.0717,0.9267,0.9219,0.9553,0.9213,0,1,0,1,0,1,0.9997,0.0700
6,40,1000,0.9998,0.5058,0,1,0,1,0,1,0.9632,0.9440,0,1,0,1,0.6315,0.6088,0.6197,0.6159,0.6152,0.6140,0,1,0,1,0.9997,0.0540,0.9997,0.9938,0.9905,0.9904,0,1,0,1,0.9830,0.9690,0.9998,0.0688,0.9364,0.9346,0.9408,0.9298,0,1,0,1,0,1,0.9999,0.0231
6,40,1500,0.9999,0.2348,0,1,0,1,0,1,0.9496,0.9258,0.7890,0.7886,0,1,0.7913,0.7625,0.7597,0.7550,0.7640,0.7628,0,1,0,1,1.000,0.0435,0.9846,0.9755,0.9909,0.9907,0,1,0,1,0.9706,0.9596,0.9997,0.0755,0.9310,0.9291,0.9336,0.9154,0,1,0,1,0,1,1.00,0.05
6,40,2000,0.9998,0.1942,0,1,0,1,0,1,0.9572,0.9345,0.9066,0.9063,0,1,0.9144,0.8807,0.8769,0.8729,0.8797,0.8787,0,1,0,1,0.9997,0.0455,0.9887,0.9789,0.9937,0.9936,0,1,0,1,0.9746,0.9650,1.00,0.0779,0.9344,0.9326,0.9287,0.9116,0,1,0,1,0,1,1.000,0.0472
6,50,1000,0.9997,0.4878,0,1,0,1,0,1,0.9740,0.9675,0,1,0,1,0.6271,0.6052,0.6186,0.6163,0.6177,0.6174,0,1,0,1,0.9997,0.0456,1.000,0.9971,0.9937,0.9937,0,1,0,1,0.9892,0.9758,0.9997,0.0678,0.9182,0.9179,0.9661,0.9539,0,1,0,1,0,1,1.000,0.0437
6,50,1500,1.00,0.2349,0,1,0,1,0,1,0.9715,0.9601,0.7917,0.7917,0,1,0.7865,0.7599,0.7597,0.7572,0.7655,0.7652,0,1,0,1,1.00,0.0383,0.9912,0.9834,0.9890,0.9889,0,1,0,1,0.9781,0.9699,1.00,0.0762,0.9132,0.9125,0.9524,0.9356,0,1,0,1,0,1,0.9998,0.0332
6,50,2000,0.9997,0.1887,0,1,0,1,0,1,0.9772,0.9661,0.9104,0.9104,0,1,0.9086,0.8785,0.8780,0.8752,0.8813,0.8810,0,1,0,1,1.000,0.0484,0.9925,0.9834,0.9931,0.9930,0,1,0,1,0.9811,0.9740,1.00,0.0685,0.9141,0.9135,0.9513,0.9343,0,1,0,1,0,1,0.9997,0.0449
